reference_id,ticket_created,date_created,issue_date,issue_type,method,issue,state,type_of_call_or_messge,type_of_property_goods_or_services,allegation_verified,data_nature
8902784,2026-07-16T21:37:29.000Z,2026-07-16T00:00:00.000,2026-07-16T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,WI,,,False,public-reference-allegations-unverified
8902597,2026-07-16T21:05:35.000Z,2026-07-16T00:00:00.000,2026-07-16T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,CA,Live Voice,,False,public-reference-allegations-unverified
8900457,2026-07-16T14:46:02.000Z,2026-07-16T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Billing,IN,,,False,public-reference-allegations-unverified
8903130,2026-07-16T22:58:56.000Z,2026-07-16T00:00:00.000,,Request for Dispute Assistance,,,NM,,,False,public-reference-allegations-unverified
8900234,2026-07-16T13:51:38.000Z,2026-07-16T00:00:00.000,,Internet,Wireless,Billing,MA,,,False,public-reference-allegations-unverified
8903471,2026-07-17T00:46:24.000Z,2026-07-16T00:00:00.000,2026-07-16T00:00:00.000,Phone,Internet (VOIP),Unwanted Calls,CO,Prerecorded Voice,Other Services,False,public-reference-allegations-unverified
8902144,2026-07-16T19:43:24.000Z,2026-07-16T00:00:00.000,2026-07-16T00:00:00.000,Phone,Internet (VOIP),Unwanted Calls,CO,Prerecorded Voice,Other Services,False,public-reference-allegations-unverified
8899819,2026-07-16T06:13:06.000Z,2026-07-16T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Equipment,NY,,,False,public-reference-allegations-unverified
8901287,2026-07-16T17:19:04.000Z,2026-07-16T00:00:00.000,,Internet,Wireless,Billing,MO,,,False,public-reference-allegations-unverified
8900207,2026-07-16T13:42:17.000Z,2026-07-16T00:00:00.000,,Radio,,Interference,TX,,,False,public-reference-allegations-unverified
8902265,2026-07-16T20:06:48.000Z,2026-07-16T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Billing,PA,,,False,public-reference-allegations-unverified
8902933,2026-07-16T22:16:59.000Z,2026-07-16T00:00:00.000,2026-07-16T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,NJ,Prerecorded Voice,Business Loans Services,False,public-reference-allegations-unverified
8900531,2026-07-16T15:03:19.000Z,2026-07-16T00:00:00.000,2026-07-15T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,IL,Prerecorded Voice,Debt Relief/debt Consolidation Services,False,public-reference-allegations-unverified
8900506,2026-07-16T14:58:19.000Z,2026-07-16T00:00:00.000,,Phone,Wired,Equipment,MI,,,False,public-reference-allegations-unverified
8902333,2026-07-16T20:16:58.000Z,2026-07-16T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Billing,OK,,,False,public-reference-allegations-unverified
8902499,2026-07-16T20:52:25.000Z,2026-07-16T00:00:00.000,2026-07-09T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,TX,Text Message,Political Services,False,public-reference-allegations-unverified
8900482,2026-07-16T14:51:05.000Z,2026-07-16T00:00:00.000,2026-07-13T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,OH,Prerecorded Voice,Other Services,False,public-reference-allegations-unverified
8902112,2026-07-16T19:37:17.000Z,2026-07-16T00:00:00.000,2026-07-16T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,GA,Live Voice,Vacations Services,False,public-reference-allegations-unverified
8903706,2026-07-17T02:00:02.000Z,2026-07-16T00:00:00.000,2026-07-16T00:00:00.000,TV,Broadcast,Indecency,CO,,,False,public-reference-allegations-unverified
8900183,2026-07-16T13:34:56.000Z,2026-07-16T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Number Portability (keeping your number if you change providers),NC,,,False,public-reference-allegations-unverified
8900692,2026-07-16T15:38:56.000Z,2026-07-16T00:00:00.000,,Internet,Fiber,Availability,WA,,,False,public-reference-allegations-unverified
8902553,2026-07-16T20:59:28.000Z,2026-07-16T00:00:00.000,2026-07-16T00:00:00.000,Phone,Internet (VOIP),Unwanted Calls,NJ,Live Voice,,False,public-reference-allegations-unverified
8902631,2026-07-16T21:10:43.000Z,2026-07-16T00:00:00.000,2026-07-16T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,KY,Prerecorded Voice,Google Listings Services,False,public-reference-allegations-unverified
8901840,2026-07-16T18:50:24.000Z,2026-07-16T00:00:00.000,2026-07-01T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,OH,Prerecorded Voice,,False,public-reference-allegations-unverified
8902323,2026-07-16T20:15:25.000Z,2026-07-16T00:00:00.000,2026-07-16T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,MO,,,False,public-reference-allegations-unverified
8900178,2026-07-16T13:33:47.000Z,2026-07-16T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Billing,OH,,,False,public-reference-allegations-unverified
8901149,2026-07-16T16:57:43.000Z,2026-07-16T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Equipment,NY,,,False,public-reference-allegations-unverified
8902184,2026-07-16T19:51:06.000Z,2026-07-16T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Billing,FL,,,False,public-reference-allegations-unverified
8903111,2026-07-16T22:55:07.000Z,2026-07-16T00:00:00.000,2026-07-16T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,CO,Prerecorded Voice,Other Services,False,public-reference-allegations-unverified
8900835,2026-07-16T16:01:29.000Z,2026-07-16T00:00:00.000,2026-07-16T00:00:00.000,Phone,Wired,Unwanted Calls,NE,Prerecorded Voice,,False,public-reference-allegations-unverified
8902764,2026-07-16T21:34:06.000Z,2026-07-16T00:00:00.000,,TV,Cable,Billing,GA,,,False,public-reference-allegations-unverified
8901324,2026-07-16T17:24:03.000Z,2026-07-16T00:00:00.000,2026-07-16T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,FL,Prerecorded Voice,Health Insurance Services,False,public-reference-allegations-unverified
8900302,2026-07-16T14:10:17.000Z,2026-07-16T00:00:00.000,,Internet,Fiber,Availability,SC,,,False,public-reference-allegations-unverified
8902450,2026-07-16T20:44:13.000Z,2026-07-16T00:00:00.000,2026-07-16T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,PA,Prerecorded Voice,Other Services,False,public-reference-allegations-unverified
8903690,2026-07-17T01:54:21.000Z,2026-07-16T00:00:00.000,2026-07-14T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,AZ,Prerecorded Voice,Debt Relief/debt Consolidation Services,False,public-reference-allegations-unverified
8903070,2026-07-16T22:45:30.000Z,2026-07-16T00:00:00.000,2026-07-16T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,MI,Prerecorded Voice,,False,public-reference-allegations-unverified
8901001,2026-07-16T16:30:39.000Z,2026-07-16T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Billing,FL,,,False,public-reference-allegations-unverified
8900600,2026-07-16T15:19:32.000Z,2026-07-16T00:00:00.000,,Internet,Wireless,Billing,IN,,,False,public-reference-allegations-unverified
8901580,2026-07-16T18:09:52.000Z,2026-07-16T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Billing,CA,,,False,public-reference-allegations-unverified
8901012,2026-07-16T16:32:51.000Z,2026-07-16T00:00:00.000,,Internet,Fiber,Billing,CA,,,False,public-reference-allegations-unverified
8900040,2026-07-16T12:26:35.000Z,2026-07-16T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Billing,FL,,,False,public-reference-allegations-unverified
8899901,2026-07-16T08:27:39.000Z,2026-07-16T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Equipment,CA,,,False,public-reference-allegations-unverified
8900450,2026-07-16T14:45:06.000Z,2026-07-16T00:00:00.000,2026-06-28T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,FL,,,False,public-reference-allegations-unverified
8899964,2026-07-16T11:08:41.000Z,2026-07-16T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Billing,MS,,,False,public-reference-allegations-unverified
8901062,2026-07-16T16:43:02.000Z,2026-07-16T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Billing,FL,,,False,public-reference-allegations-unverified
8903759,2026-07-17T02:22:25.000Z,2026-07-16T00:00:00.000,,Internet,Fiber,Billing,LA,,,False,public-reference-allegations-unverified
8900489,2026-07-16T14:52:07.000Z,2026-07-16T00:00:00.000,2026-07-16T00:00:00.000,Phone,Internet (VOIP),Unwanted Calls,IL,Prerecorded Voice,Other Services,False,public-reference-allegations-unverified
8900269,2026-07-16T14:01:00.000Z,2026-07-16T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Billing,NV,,,False,public-reference-allegations-unverified
8900061,2026-07-16T12:43:11.000Z,2026-07-16T00:00:00.000,2026-07-15T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,IL,Prerecorded Voice,Other Services,False,public-reference-allegations-unverified
8903167,2026-07-16T23:07:37.000Z,2026-07-16T00:00:00.000,2026-07-16T00:00:00.000,Phone,Wired,Unwanted Calls,AK,Live Voice,Other Services,False,public-reference-allegations-unverified
8901004,2026-07-16T16:31:27.000Z,2026-07-16T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Availability (including rural call completion),PA,,,False,public-reference-allegations-unverified
8899949,2026-07-16T10:45:09.000Z,2026-07-16T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Interference (including signal jammers),FL,,,False,public-reference-allegations-unverified
8902089,2026-07-16T19:33:32.000Z,2026-07-16T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Cramming (unauthorized charges on your phone bill),CA,,,False,public-reference-allegations-unverified
8900830,2026-07-16T16:00:38.000Z,2026-07-16T00:00:00.000,,Phone,Wired,Availability (including rural call completion),NY,,,False,public-reference-allegations-unverified
8899910,2026-07-16T08:54:51.000Z,2026-07-16T00:00:00.000,2026-07-15T00:00:00.000,Phone,Wired,Unwanted Calls,NC,,,False,public-reference-allegations-unverified
8899773,2026-07-16T05:22:26.000Z,2026-07-16T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Billing,SC,,,False,public-reference-allegations-unverified
8900659,2026-07-16T15:32:05.000Z,2026-07-16T00:00:00.000,,Radio,,Interference,OH,,,False,public-reference-allegations-unverified
8902318,2026-07-16T20:14:59.000Z,2026-07-16T00:00:00.000,,TV,,Availability,CT,,,False,public-reference-allegations-unverified
8901264,2026-07-16T17:15:47.000Z,2026-07-16T00:00:00.000,,Phone,Wired,Billing,,,,False,public-reference-allegations-unverified
8900965,2026-07-16T16:23:58.000Z,2026-07-16T00:00:00.000,,Phone,Wired,Equipment,FL,,,False,public-reference-allegations-unverified
8902869,2026-07-16T21:58:37.000Z,2026-07-16T00:00:00.000,2026-07-15T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,NE,Live Voice,Irs Services,False,public-reference-allegations-unverified
8902343,2026-07-16T20:19:51.000Z,2026-07-16T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Billing,AL,,,False,public-reference-allegations-unverified
8900117,2026-07-16T13:12:54.000Z,2026-07-16T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Cramming (unauthorized charges on your phone bill),FL,,,False,public-reference-allegations-unverified
8900827,2026-07-16T15:59:56.000Z,2026-07-16T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Billing,NY,,,False,public-reference-allegations-unverified
8900513,2026-07-16T14:59:21.000Z,2026-07-16T00:00:00.000,2026-07-16T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,SC,,,False,public-reference-allegations-unverified
8901351,2026-07-16T17:28:12.000Z,2026-07-16T00:00:00.000,2026-07-16T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,GA,Prerecorded Voice,Health Insurance Services,False,public-reference-allegations-unverified
8900753,2026-07-16T15:47:44.000Z,2026-07-16T00:00:00.000,,Internet,Cable,Billing,NJ,,,False,public-reference-allegations-unverified
8902186,2026-07-16T19:51:37.000Z,2026-07-16T00:00:00.000,2026-07-16T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,CA,Text Message,,False,public-reference-allegations-unverified
8900540,2026-07-16T15:05:45.000Z,2026-07-16T00:00:00.000,2026-07-16T00:00:00.000,Phone,Wired,Unwanted Calls,NH,Live Voice,Health Insurance Services,False,public-reference-allegations-unverified
8902362,2026-07-16T20:23:53.000Z,2026-07-16T00:00:00.000,2026-07-16T00:00:00.000,Phone,Internet (VOIP),Unwanted Calls,FL,,,False,public-reference-allegations-unverified
8899933,2026-07-16T10:02:14.000Z,2026-07-16T00:00:00.000,2026-07-16T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,ME,Prerecorded Voice,Banks/financial Impersonations Services,False,public-reference-allegations-unverified
8899821,2026-07-16T06:13:58.000Z,2026-07-16T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Billing,CA,,,False,public-reference-allegations-unverified
8901249,2026-07-16T17:12:50.000Z,2026-07-16T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Billing,CA,,,False,public-reference-allegations-unverified
8902805,2026-07-16T21:45:39.000Z,2026-07-16T00:00:00.000,2026-07-16T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,FL,Live Voice,Business Loans Services,False,public-reference-allegations-unverified
8901523,2026-07-16T17:56:02.000Z,2026-07-16T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Availability (including rural call completion),NC,,,False,public-reference-allegations-unverified
8900865,2026-07-16T16:06:26.000Z,2026-07-16T00:00:00.000,,Phone,Wired,Availability (including rural call completion),TX,,,False,public-reference-allegations-unverified
8900603,2026-07-16T15:20:10.000Z,2026-07-16T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Equipment,TX,,,False,public-reference-allegations-unverified
8902275,2026-07-16T20:09:19.000Z,2026-07-16T00:00:00.000,2026-07-16T00:00:00.000,Phone,Internet (VOIP),Unwanted Calls,CO,Live Voice,Health Insurance Services,False,public-reference-allegations-unverified
8901831,2026-07-16T18:48:04.000Z,2026-07-16T00:00:00.000,2026-07-01T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,GA,,,False,public-reference-allegations-unverified
8900808,2026-07-16T15:56:36.000Z,2026-07-16T00:00:00.000,2026-07-16T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,OH,Live Voice,Unknown Services,False,public-reference-allegations-unverified
8900566,2026-07-16T15:10:06.000Z,2026-07-16T00:00:00.000,,Phone,Wired,Availability (including rural call completion),FL,,,False,public-reference-allegations-unverified
8899800,2026-07-16T05:50:20.000Z,2026-07-16T00:00:00.000,,Internet,Wireless,Interference,DC,,,False,public-reference-allegations-unverified
8900328,2026-07-16T14:17:23.000Z,2026-07-16T00:00:00.000,2026-07-16T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,MI,Live Voice,Debt Relief/debt Consolidation Services,False,public-reference-allegations-unverified
8903442,2026-07-17T00:35:59.000Z,2026-07-16T00:00:00.000,2023-09-01T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,FL,Prerecorded Voice,Business Loans Services,False,public-reference-allegations-unverified
8903719,2026-07-17T02:03:30.000Z,2026-07-16T00:00:00.000,,TV,Cable,Availability,CA,,,False,public-reference-allegations-unverified
8902800,2026-07-16T21:44:37.000Z,2026-07-16T00:00:00.000,2026-03-16T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,MO,Live Voice,,False,public-reference-allegations-unverified
8900620,2026-07-16T15:24:06.000Z,2026-07-16T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Billing,MI,,,False,public-reference-allegations-unverified
8900210,2026-07-16T13:43:28.000Z,2026-07-16T00:00:00.000,,Internet,Cable,Billing,VA,,,False,public-reference-allegations-unverified
8902964,2026-07-16T22:22:16.000Z,2026-07-16T00:00:00.000,2026-07-16T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,UT,Live Voice,Auto Warranty Services,False,public-reference-allegations-unverified
8901713,2026-07-16T18:30:02.000Z,2026-07-16T00:00:00.000,2026-07-16T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,MN,Prerecorded Voice,Debt Relief/debt Consolidation Services,False,public-reference-allegations-unverified
8900770,2026-07-16T15:49:53.000Z,2026-07-16T00:00:00.000,2026-07-16T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,WA,Prerecorded Voice,Health Insurance Services,False,public-reference-allegations-unverified
8899842,2026-07-16T06:34:22.000Z,2026-07-16T00:00:00.000,,Internet,Fiber,Availability,MO,,,False,public-reference-allegations-unverified
8901328,2026-07-16T17:24:26.000Z,2026-07-16T00:00:00.000,2026-07-16T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,SC,Live Voice,Vacations Services,False,public-reference-allegations-unverified
8903494,2026-07-17T00:55:51.000Z,2026-07-16T00:00:00.000,2026-07-01T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,IN,Live Voice,Other Services,False,public-reference-allegations-unverified
8900083,2026-07-16T12:58:16.000Z,2026-07-16T00:00:00.000,2026-07-15T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,MD,Prerecorded Voice,Other Services,False,public-reference-allegations-unverified
8901242,2026-07-16T17:11:19.000Z,2026-07-16T00:00:00.000,2026-07-15T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,FL,Prerecorded Voice,Health Insurance Services,False,public-reference-allegations-unverified
8899823,2026-07-16T06:15:12.000Z,2026-07-16T00:00:00.000,2026-07-15T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,AL,Live Voice,Vacations Services,False,public-reference-allegations-unverified
8901557,2026-07-16T18:04:06.000Z,2026-07-16T00:00:00.000,,Phone,Wired,Availability (including rural call completion),WI,,,False,public-reference-allegations-unverified
8901209,2026-07-16T17:05:56.000Z,2026-07-16T00:00:00.000,2026-07-16T00:00:00.000,Phone,Internet (VOIP),Unwanted Calls,WA,Live Voice,Health Insurance Services,False,public-reference-allegations-unverified
8899940,2026-07-16T10:14:06.000Z,2026-07-16T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Billing,MI,,,False,public-reference-allegations-unverified
8901807,2026-07-16T18:44:51.000Z,2026-07-16T00:00:00.000,2026-07-16T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,VA,Prerecorded Voice,Debt Relief/debt Consolidation Services,False,public-reference-allegations-unverified
8900926,2026-07-16T16:16:17.000Z,2026-07-16T00:00:00.000,2026-07-16T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,NV,Live Voice,,False,public-reference-allegations-unverified
8901885,2026-07-16T18:58:55.000Z,2026-07-16T00:00:00.000,2026-07-16T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,GA,Prerecorded Voice,Irs Services,False,public-reference-allegations-unverified
8900433,2026-07-16T14:42:46.000Z,2026-07-16T00:00:00.000,2026-07-16T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,AZ,Prerecorded Voice,,False,public-reference-allegations-unverified
8902283,2026-07-16T20:11:07.000Z,2026-07-16T00:00:00.000,2026-07-16T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,GA,Prerecorded Voice,,False,public-reference-allegations-unverified
8901570,2026-07-16T18:07:27.000Z,2026-07-16T00:00:00.000,2026-07-16T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,NC,Live Voice,Other Services,False,public-reference-allegations-unverified
8902538,2026-07-16T20:57:46.000Z,2026-07-16T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Billing,CA,,,False,public-reference-allegations-unverified
8902934,2026-07-16T22:17:13.000Z,2026-07-16T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Billing,NJ,,,False,public-reference-allegations-unverified
8901478,2026-07-16T17:47:38.000Z,2026-07-16T00:00:00.000,2026-07-16T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,CA,Live Voice,Vacations Services,False,public-reference-allegations-unverified
8902748,2026-07-16T21:30:14.000Z,2026-07-16T00:00:00.000,2026-07-17T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,RI,,,False,public-reference-allegations-unverified
8900973,2026-07-16T16:26:18.000Z,2026-07-16T00:00:00.000,2026-07-16T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,FL,Prerecorded Voice,Banks/financial Impersonations Services,False,public-reference-allegations-unverified
8902741,2026-07-16T21:29:05.000Z,2026-07-16T00:00:00.000,2026-07-16T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,NY,Prerecorded Voice,Debt Relief/debt Consolidation Services,False,public-reference-allegations-unverified
8900662,2026-07-16T15:32:36.000Z,2026-07-16T00:00:00.000,2026-07-06T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,TX,Live Voice,Banks/financial Impersonations Services,False,public-reference-allegations-unverified
8901085,2026-07-16T16:47:36.000Z,2026-07-16T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Equipment,PA,,,False,public-reference-allegations-unverified
8902342,2026-07-16T20:19:31.000Z,2026-07-16T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Billing,NY,,,False,public-reference-allegations-unverified
8900523,2026-07-16T15:01:17.000Z,2026-07-16T00:00:00.000,2026-07-14T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,IL,Prerecorded Voice,Debt Relief/debt Consolidation Services,False,public-reference-allegations-unverified
8902238,2026-07-16T20:02:56.000Z,2026-07-16T00:00:00.000,2026-07-16T00:00:00.000,Phone,Internet (VOIP),Unwanted Calls,CO,Prerecorded Voice,Health Insurance Services,False,public-reference-allegations-unverified
8903573,2026-07-17T01:22:30.000Z,2026-07-16T00:00:00.000,,TV,,Availability,TX,,,False,public-reference-allegations-unverified
8899669,2026-07-16T04:00:09.000Z,2026-07-16T00:00:00.000,,Internet,Wireless,Billing,AR,,,False,public-reference-allegations-unverified
8902958,2026-07-16T22:20:42.000Z,2026-07-16T00:00:00.000,2026-07-16T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,CA,Prerecorded Voice,Credit Card Debt Services,False,public-reference-allegations-unverified
8901518,2026-07-16T17:54:25.000Z,2026-07-16T00:00:00.000,,Internet,Wireless,Availability,TX,,,False,public-reference-allegations-unverified
8901030,2026-07-16T16:34:59.000Z,2026-07-16T00:00:00.000,2026-07-16T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,FL,Text Message,Other Services,False,public-reference-allegations-unverified
8901678,2026-07-16T18:25:13.000Z,2026-07-16T00:00:00.000,2026-07-16T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,OH,Live Voice,Other Services,False,public-reference-allegations-unverified
8902840,2026-07-16T21:52:59.000Z,2026-07-16T00:00:00.000,,Internet,DSL,Equipment,NM,,,False,public-reference-allegations-unverified
8902566,2026-07-16T21:01:33.000Z,2026-07-16T00:00:00.000,,Internet,Cable,Billing,CT,,,False,public-reference-allegations-unverified
8903576,2026-07-17T01:23:28.000Z,2026-07-16T00:00:00.000,2026-07-11T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,CT,Prerecorded Voice,Auto Warranty Services,False,public-reference-allegations-unverified
8901248,2026-07-16T17:12:50.000Z,2026-07-16T00:00:00.000,,Internet,Fiber,Billing,MI,,,False,public-reference-allegations-unverified
8901494,2026-07-16T17:49:25.000Z,2026-07-16T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Billing,NJ,,,False,public-reference-allegations-unverified
8903796,2026-07-17T02:39:25.000Z,2026-07-16T00:00:00.000,2026-07-16T00:00:00.000,Phone,Internet (VOIP),Unwanted Calls,ND,Live Voice,,False,public-reference-allegations-unverified
8900774,2026-07-16T15:50:34.000Z,2026-07-16T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Billing,TX,,,False,public-reference-allegations-unverified
8900247,2026-07-16T13:54:46.000Z,2026-07-16T00:00:00.000,2026-07-13T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,NY,Prerecorded Voice,Health Insurance Services,False,public-reference-allegations-unverified
8900854,2026-07-16T16:04:28.000Z,2026-07-16T00:00:00.000,,Internet,Fiber,Billing,AL,,,False,public-reference-allegations-unverified
8902883,2026-07-16T22:02:35.000Z,2026-07-16T00:00:00.000,2026-07-16T00:00:00.000,Phone,Internet (VOIP),Unwanted Calls,CO,Prerecorded Voice,Health Insurance Services,False,public-reference-allegations-unverified
8902093,2026-07-16T19:33:46.000Z,2026-07-16T00:00:00.000,2026-07-16T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,IN,Text Message,,False,public-reference-allegations-unverified
8900610,2026-07-16T15:21:11.000Z,2026-07-16T00:00:00.000,,TV,,Interference,CO,,,False,public-reference-allegations-unverified
8901643,2026-07-16T18:18:46.000Z,2026-07-16T00:00:00.000,2026-07-16T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,IL,Text Message,,False,public-reference-allegations-unverified
8900987,2026-07-16T16:28:30.000Z,2026-07-16T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Equipment,TX,,,False,public-reference-allegations-unverified
8900046,2026-07-16T12:32:32.000Z,2026-07-16T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Billing,AR,,,False,public-reference-allegations-unverified
8902024,2026-07-16T19:22:48.000Z,2026-07-16T00:00:00.000,,Internet,Wireless,Billing,IL,,,False,public-reference-allegations-unverified
8901456,2026-07-16T17:43:48.000Z,2026-07-16T00:00:00.000,2026-07-15T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,MI,Prerecorded Voice,Other Services,False,public-reference-allegations-unverified
8899717,2026-07-16T04:42:00.000Z,2026-07-16T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Billing,OR,,,False,public-reference-allegations-unverified
8902943,2026-07-16T22:18:22.000Z,2026-07-16T00:00:00.000,2026-07-16T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,NY,Text Message,,False,public-reference-allegations-unverified
8901295,2026-07-16T17:20:03.000Z,2026-07-16T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Billing,CA,,,False,public-reference-allegations-unverified
8902480,2026-07-16T20:48:42.000Z,2026-07-16T00:00:00.000,2026-07-16T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,CO,Live Voice,Health Insurance Services,False,public-reference-allegations-unverified
8902147,2026-07-16T19:43:41.000Z,2026-07-16T00:00:00.000,2026-07-16T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,PA,Prerecorded Voice,Irs Services,False,public-reference-allegations-unverified
8902900,2026-07-16T22:07:32.000Z,2026-07-16T00:00:00.000,2026-07-16T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,TX,Live Voice,,False,public-reference-allegations-unverified
8903444,2026-07-17T00:36:44.000Z,2026-07-16T00:00:00.000,2026-07-16T00:00:00.000,Phone,Internet (VOIP),Unwanted Calls,CO,Prerecorded Voice,Other Services,False,public-reference-allegations-unverified
8901651,2026-07-16T18:20:18.000Z,2026-07-16T00:00:00.000,,TV,Satellite,Availability,VT,,,False,public-reference-allegations-unverified
