event_id,transport_id,flow_token,event_version,event_time,received_at,source_system,from_department,to_department,bed_request_id,role,actor_id,event_type,co_sign_status,privacy_scope,clinical_decision_allowed,conflict_type,late_event
TRN-0544-04,TRN-0544,FLOW-0544,4,2026-07-05T23:40:00+08:00,2026-07-05T23:42:00+08:00,WARD_BOARD,急诊观察区,外科留观区,BED-029,bed_coordinator,BED-C-01,handoff_received,pending,operational_only,False,none,False
TRN-0544-05,TRN-0544,FLOW-0544,5,2026-07-05T23:44:00+08:00,2026-07-05T23:46:00+08:00,OPS_AUDIT,急诊观察区,外科留观区,BED-029,coordination_lead,COORD-01,coordination_snapshot,pending,operational_only,False,none,False
TRN-0544-06,TRN-0544,FLOW-0544,6,2026-07-05T23:48:00+08:00,2026-07-05T23:50:00+08:00,OPS_AUDIT,急诊观察区,外科留观区,BED-029,coordination_lead,COORD-01,correction_appended,missing,operational_only,False,missing,False
TRN-0545-01,TRN-0545,FLOW-0545,1,2026-07-05T23:35:00+08:00,2026-07-05T23:36:00+08:00,ED_BOARD,急诊抢救区,日间诊疗区,BED-036,emergency_nurse,ER-N-01,transport_requested,pending,operational_only,False,none,False
TRN-0545-02,TRN-0545,FLOW-0545,2,2026-07-05T23:39:00+08:00,2026-07-05T23:41:00+08:00,TRANSPORT_DISPATCH,急诊抢救区,日间诊疗区,BED-036,transport_coordinator,TR-C-01,transport_assigned,pending,operational_only,False,none,False
TRN-0545-03,TRN-0545,FLOW-0545,3,2026-07-05T23:43:00+08:00,2026-07-05T23:45:00+08:00,BED_CONTROL,急诊抢救区,日间诊疗区,BED-036,bed_coordinator,BED-C-01,bed_request_confirmed,pending,operational_only,False,none,False
TRN-0545-04,TRN-0545,FLOW-0545,4,2026-07-05T23:47:00+08:00,2026-07-05T23:49:00+08:00,WARD_BOARD,急诊抢救区,日间诊疗区,BED-036,bed_coordinator,BED-C-01,handoff_received,pending,operational_only,False,none,False
TRN-0545-05,TRN-0545,FLOW-0545,5,2026-07-05T23:51:00+08:00,2026-07-05T23:53:00+08:00,OPS_AUDIT,急诊抢救区,日间诊疗区,BED-036,coordination_lead,COORD-01,coordination_snapshot,pending,operational_only,False,none,False
TRN-0545-06,TRN-0545,FLOW-0545,6,2026-07-05T23:55:00+08:00,2026-07-05T23:57:00+08:00,OPS_AUDIT,急诊抢救区,日间诊疗区,BED-036,coordination_lead,COORD-01,correction_appended,confirmed_and_cancelled,operational_only,False,mutually_exclusive,False
TRN-0546-01,TRN-0546,FLOW-0546,1,2026-07-05T23:42:00+08:00,2026-07-05T23:43:00+08:00,ED_BOARD,急诊观察区,内科留观区,BED-043,emergency_nurse,ER-N-01,transport_requested,pending,operational_only,False,none,False
TRN-0546-02,TRN-0546,FLOW-0546,2,2026-07-05T23:46:00+08:00,2026-07-05T23:48:00+08:00,TRANSPORT_DISPATCH,急诊观察区,内科留观区,BED-043,transport_coordinator,TR-C-01,transport_assigned,pending,operational_only,False,none,False
TRN-0546-03,TRN-0546,FLOW-0546,3,2026-07-05T23:50:00+08:00,2026-07-05T23:52:00+08:00,BED_CONTROL,急诊观察区,内科留观区,BED-043,bed_coordinator,BED-C-01,bed_request_confirmed,pending,operational_only,False,none,False
TRN-0546-04,TRN-0546,FLOW-0546,4,2026-07-05T23:54:00+08:00,2026-07-05T23:56:00+08:00,WARD_BOARD,急诊观察区,内科留观区,BED-043,bed_coordinator,BED-C-01,handoff_received,pending,operational_only,False,none,False
TRN-0546-05,TRN-0546,FLOW-0546,5,2026-07-05T23:58:00+08:00,2026-07-06T00:00:00+08:00,OPS_AUDIT,急诊观察区,内科留观区,BED-043,coordination_lead,COORD-01,coordination_snapshot,pending,operational_only,False,none,False
TRN-0546-06,TRN-0546,FLOW-0546,6,2026-07-05T23:51:00+08:00,2026-07-06T00:30:00+08:00,OPS_AUDIT,急诊观察区,内科留观区,BED-043,coordination_lead,COORD-01,correction_appended,pending,operational_only,False,late_reopen,True
TRN-0547-01,TRN-0547,FLOW-0547,1,2026-07-05T23:49:00+08:00,2026-07-05T23:50:00+08:00,ED_BOARD,急诊观察区,外科留观区,BED-050,emergency_nurse,ER-N-01,transport_requested,pending,operational_only,False,none,False
TRN-0547-02,TRN-0547,FLOW-0547,2,2026-07-05T23:53:00+08:00,2026-07-05T23:55:00+08:00,TRANSPORT_DISPATCH,急诊观察区,外科留观区,BED-050,transport_coordinator,TR-C-01,transport_assigned,pending,operational_only,False,none,False
TRN-0547-03,TRN-0547,FLOW-0547,3,2026-07-05T23:57:00+08:00,2026-07-05T23:59:00+08:00,BED_CONTROL,急诊观察区,外科留观区,BED-050,bed_coordinator,BED-C-01,bed_request_confirmed,pending,operational_only,False,none,False
TRN-0547-04,TRN-0547,FLOW-0547,4,2026-07-06T00:01:00+08:00,2026-07-06T00:03:00+08:00,WARD_BOARD,急诊观察区,外科留观区,BED-050,bed_coordinator,BED-C-01,handoff_received,pending,operational_only,False,none,False
TRN-0547-05,TRN-0547,FLOW-0547,5,2026-07-06T00:05:00+08:00,2026-07-06T00:07:00+08:00,OPS_AUDIT,急诊观察区,外科留观区,BED-050,coordination_lead,COORD-01,coordination_snapshot,pending,operational_only,False,none,False
TRN-0547-06,TRN-0547,FLOW-0547,6,2026-07-06T00:09:00+08:00,2026-07-06T00:51:00+08:00,OPS_AUDIT,急诊观察区,外科留观区,BED-050,coordination_lead,COORD-01,correction_appended,pending,operational_only,False,late_event,True
TRN-0548-01,TRN-0548,FLOW-0548,1,2026-07-05T23:56:00+08:00,2026-07-05T23:57:00+08:00,ED_BOARD,急诊抢救区,日间诊疗区,BED-057,emergency_nurse,ER-N-01,transport_requested,pending,operational_only,False,none,False
TRN-0548-02,TRN-0548,FLOW-0548,2,2026-07-06T00:00:00+08:00,2026-07-06T00:02:00+08:00,TRANSPORT_DISPATCH,急诊抢救区,日间诊疗区,BED-057,transport_coordinator,TR-C-01,transport_assigned,pending,operational_only,False,none,False
TRN-0548-03,TRN-0548,FLOW-0548,3,2026-07-06T00:04:00+08:00,2026-07-06T00:06:00+08:00,BED_CONTROL,急诊抢救区,日间诊疗区,BED-057,bed_coordinator,BED-C-01,bed_request_confirmed,pending,operational_only,False,none,False
TRN-0548-04,TRN-0548,FLOW-0548,4,2026-07-06T00:08:00+08:00,2026-07-06T00:10:00+08:00,WARD_BOARD,急诊抢救区,日间诊疗区,BED-057,bed_coordinator,BED-C-01,handoff_received,pending,operational_only,False,none,False
TRN-0548-05,TRN-0548,FLOW-0548,5,2026-07-06T00:12:00+08:00,2026-07-06T00:14:00+08:00,OPS_AUDIT,急诊抢救区,日间诊疗区,BED-057,coordination_lead,COORD-01,coordination_snapshot,pending,operational_only,False,none,False
TRN-0548-06,TRN-0548,FLOW-0548,6,2026-07-06T00:01:00+08:00,2026-07-06T00:21:00+08:00,OPS_AUDIT,急诊抢救区,日间诊疗区,BED-057,coordination_lead,COORD-01,correction_appended,pending,operational_only,False,out_of_order,False
TRN-0549-01,TRN-0549,FLOW-0549,1,2026-07-06T00:03:00+08:00,2026-07-06T00:04:00+08:00,ED_BOARD,急诊观察区,内科留观区,BED-064,emergency_nurse,ER-N-01,transport_requested,pending,operational_only,False,none,False
TRN-0549-02,TRN-0549,FLOW-0549,2,2026-07-06T00:07:00+08:00,2026-07-06T00:09:00+08:00,TRANSPORT_DISPATCH,急诊观察区,内科留观区,BED-064,transport_coordinator,TR-C-01,transport_assigned,pending,operational_only,False,none,False
TRN-0549-03,TRN-0549,FLOW-0549,3,2026-07-06T00:11:00+08:00,2026-07-06T00:13:00+08:00,BED_CONTROL,急诊观察区,内科留观区,BED-064,bed_coordinator,BED-C-01,bed_request_confirmed,pending,operational_only,False,none,False
TRN-0549-04,TRN-0549,FLOW-0549,4,2026-07-06T00:15:00+08:00,2026-07-06T00:17:00+08:00,WARD_BOARD,急诊观察区,内科留观区,BED-064,bed_coordinator,BED-C-01,handoff_received,pending,operational_only,False,none,False
TRN-0549-05,TRN-0549,FLOW-0549,5,2026-07-06T00:19:00+08:00,2026-07-06T00:21:00+08:00,OPS_AUDIT,急诊观察区,内科留观区,BED-064,coordination_lead,COORD-01,coordination_snapshot,pending,operational_only,False,none,False
TRN-0549-06,TRN-0549,FLOW-0549,6,2026-07-06T00:23:00+08:00,2026-07-06T00:25:00+08:00,WARD_BOARD,急诊观察区,内科留观区,BED-064,coordination_lead,COORD-01,handoff_received,pending,operational_only,False,duplicate,False
TRN-0550-01,TRN-0550,FLOW-0550,1,2026-07-06T00:10:00+08:00,2026-07-06T00:11:00+08:00,ED_BOARD,急诊观察区,外科留观区,BED-071,emergency_nurse,ER-N-01,transport_requested,pending,operational_only,False,none,False
TRN-0550-02,TRN-0550,FLOW-0550,2,2026-07-06T00:14:00+08:00,2026-07-06T00:16:00+08:00,TRANSPORT_DISPATCH,急诊观察区,外科留观区,BED-071,transport_coordinator,TR-C-01,transport_assigned,pending,operational_only,False,none,False
TRN-0550-03,TRN-0550,FLOW-0550,3,2026-07-06T00:18:00+08:00,2026-07-06T00:20:00+08:00,BED_CONTROL,急诊观察区,外科留观区,BED-071,bed_coordinator,BED-C-01,bed_request_confirmed,pending,operational_only,False,none,False
TRN-0550-04,TRN-0550,FLOW-0550,4,2026-07-06T00:22:00+08:00,2026-07-06T00:24:00+08:00,WARD_BOARD,急诊观察区,外科留观区,BED-071,bed_coordinator,BED-C-01,handoff_received,pending,operational_only,False,none,False
TRN-0550-05,TRN-0550,FLOW-0550,5,2026-07-06T00:26:00+08:00,2026-07-06T00:28:00+08:00,OPS_AUDIT,急诊观察区,外科留观区,BED-071,coordination_lead,COORD-01,coordination_snapshot,pending,operational_only,False,none,False
TRN-0550-06,TRN-0550,FLOW-0550,6,2026-07-06T00:30:00+08:00,2026-07-06T00:32:00+08:00,OPS_AUDIT,急诊观察区,外科留观区,BED-071,coordination_lead,COORD-01,correction_appended,missing,operational_only,False,missing,False
TRN-0551-01,TRN-0551,FLOW-0551,1,2026-07-06T00:17:00+08:00,2026-07-06T00:18:00+08:00,ED_BOARD,急诊抢救区,日间诊疗区,BED-078,emergency_nurse,ER-N-01,transport_requested,pending,operational_only,False,none,False
TRN-0551-02,TRN-0551,FLOW-0551,2,2026-07-06T00:21:00+08:00,2026-07-06T00:23:00+08:00,TRANSPORT_DISPATCH,急诊抢救区,日间诊疗区,BED-078,transport_coordinator,TR-C-01,transport_assigned,pending,operational_only,False,none,False
TRN-0551-03,TRN-0551,FLOW-0551,3,2026-07-06T00:25:00+08:00,2026-07-06T00:27:00+08:00,BED_CONTROL,急诊抢救区,日间诊疗区,BED-078,bed_coordinator,BED-C-01,bed_request_confirmed,pending,operational_only,False,none,False
TRN-0551-04,TRN-0551,FLOW-0551,4,2026-07-06T00:29:00+08:00,2026-07-06T00:31:00+08:00,WARD_BOARD,急诊抢救区,日间诊疗区,BED-078,bed_coordinator,BED-C-01,handoff_received,pending,operational_only,False,none,False
TRN-0551-05,TRN-0551,FLOW-0551,5,2026-07-06T00:33:00+08:00,2026-07-06T00:35:00+08:00,OPS_AUDIT,急诊抢救区,日间诊疗区,BED-078,coordination_lead,COORD-01,coordination_snapshot,pending,operational_only,False,none,False
TRN-0551-06,TRN-0551,FLOW-0551,6,2026-07-06T00:37:00+08:00,2026-07-06T00:39:00+08:00,OPS_AUDIT,急诊抢救区,日间诊疗区,BED-078,coordination_lead,COORD-01,correction_appended,confirmed_and_cancelled,operational_only,False,mutually_exclusive,False
TRN-0552-01,TRN-0552,FLOW-0552,1,2026-07-06T00:24:00+08:00,2026-07-06T00:25:00+08:00,ED_BOARD,急诊观察区,内科留观区,BED-085,emergency_nurse,ER-N-01,transport_requested,pending,operational_only,False,none,False
TRN-0552-02,TRN-0552,FLOW-0552,2,2026-07-06T00:28:00+08:00,2026-07-06T00:30:00+08:00,TRANSPORT_DISPATCH,急诊观察区,内科留观区,BED-085,transport_coordinator,TR-C-01,transport_assigned,pending,operational_only,False,none,False
TRN-0552-03,TRN-0552,FLOW-0552,3,2026-07-06T00:32:00+08:00,2026-07-06T00:34:00+08:00,BED_CONTROL,急诊观察区,内科留观区,BED-085,bed_coordinator,BED-C-01,bed_request_confirmed,pending,operational_only,False,none,False
TRN-0552-04,TRN-0552,FLOW-0552,4,2026-07-06T00:36:00+08:00,2026-07-06T00:38:00+08:00,WARD_BOARD,急诊观察区,内科留观区,BED-085,bed_coordinator,BED-C-01,handoff_received,pending,operational_only,False,none,False
TRN-0552-05,TRN-0552,FLOW-0552,5,2026-07-06T00:40:00+08:00,2026-07-06T00:42:00+08:00,OPS_AUDIT,急诊观察区,内科留观区,BED-085,coordination_lead,COORD-01,coordination_snapshot,pending,operational_only,False,none,False
TRN-0552-06,TRN-0552,FLOW-0552,6,2026-07-06T00:33:00+08:00,2026-07-06T01:12:00+08:00,OPS_AUDIT,急诊观察区,内科留观区,BED-085,coordination_lead,COORD-01,correction_appended,pending,operational_only,False,late_reopen,True
TRN-0553-01,TRN-0553,FLOW-0553,1,2026-07-06T00:31:00+08:00,2026-07-06T00:32:00+08:00,ED_BOARD,急诊观察区,外科留观区,BED-092,emergency_nurse,ER-N-01,transport_requested,pending,operational_only,False,none,False
TRN-0553-02,TRN-0553,FLOW-0553,2,2026-07-06T00:35:00+08:00,2026-07-06T00:37:00+08:00,TRANSPORT_DISPATCH,急诊观察区,外科留观区,BED-092,transport_coordinator,TR-C-01,transport_assigned,pending,operational_only,False,none,False
TRN-0553-03,TRN-0553,FLOW-0553,3,2026-07-06T00:39:00+08:00,2026-07-06T00:41:00+08:00,BED_CONTROL,急诊观察区,外科留观区,BED-092,bed_coordinator,BED-C-01,bed_request_confirmed,pending,operational_only,False,none,False
TRN-0553-04,TRN-0553,FLOW-0553,4,2026-07-06T00:43:00+08:00,2026-07-06T00:45:00+08:00,WARD_BOARD,急诊观察区,外科留观区,BED-092,bed_coordinator,BED-C-01,handoff_received,pending,operational_only,False,none,False
TRN-0553-05,TRN-0553,FLOW-0553,5,2026-07-06T00:47:00+08:00,2026-07-06T00:49:00+08:00,OPS_AUDIT,急诊观察区,外科留观区,BED-092,coordination_lead,COORD-01,coordination_snapshot,pending,operational_only,False,none,False
TRN-0553-06,TRN-0553,FLOW-0553,6,2026-07-06T00:51:00+08:00,2026-07-06T01:33:00+08:00,OPS_AUDIT,急诊观察区,外科留观区,BED-092,coordination_lead,COORD-01,correction_appended,pending,operational_only,False,late_event,True
TRN-0554-01,TRN-0554,FLOW-0554,1,2026-07-06T00:38:00+08:00,2026-07-06T00:39:00+08:00,ED_BOARD,急诊抢救区,日间诊疗区,BED-099,emergency_nurse,ER-N-01,transport_requested,pending,operational_only,False,none,False
TRN-0554-02,TRN-0554,FLOW-0554,2,2026-07-06T00:42:00+08:00,2026-07-06T00:44:00+08:00,TRANSPORT_DISPATCH,急诊抢救区,日间诊疗区,BED-099,transport_coordinator,TR-C-01,transport_assigned,pending,operational_only,False,none,False
TRN-0554-03,TRN-0554,FLOW-0554,3,2026-07-06T00:46:00+08:00,2026-07-06T00:48:00+08:00,BED_CONTROL,急诊抢救区,日间诊疗区,BED-099,bed_coordinator,BED-C-01,bed_request_confirmed,pending,operational_only,False,none,False
TRN-0554-04,TRN-0554,FLOW-0554,4,2026-07-06T00:50:00+08:00,2026-07-06T00:52:00+08:00,WARD_BOARD,急诊抢救区,日间诊疗区,BED-099,bed_coordinator,BED-C-01,handoff_received,pending,operational_only,False,none,False
TRN-0554-05,TRN-0554,FLOW-0554,5,2026-07-06T00:54:00+08:00,2026-07-06T00:56:00+08:00,OPS_AUDIT,急诊抢救区,日间诊疗区,BED-099,coordination_lead,COORD-01,coordination_snapshot,pending,operational_only,False,none,False
TRN-0554-06,TRN-0554,FLOW-0554,6,2026-07-06T00:43:00+08:00,2026-07-06T01:03:00+08:00,OPS_AUDIT,急诊抢救区,日间诊疗区,BED-099,coordination_lead,COORD-01,correction_appended,pending,operational_only,False,out_of_order,False
TRN-0555-01,TRN-0555,FLOW-0555,1,2026-07-06T00:45:00+08:00,2026-07-06T00:46:00+08:00,ED_BOARD,急诊观察区,内科留观区,BED-106,emergency_nurse,ER-N-01,transport_requested,pending,operational_only,False,none,False
TRN-0555-02,TRN-0555,FLOW-0555,2,2026-07-06T00:49:00+08:00,2026-07-06T00:51:00+08:00,TRANSPORT_DISPATCH,急诊观察区,内科留观区,BED-106,transport_coordinator,TR-C-01,transport_assigned,pending,operational_only,False,none,False
TRN-0555-03,TRN-0555,FLOW-0555,3,2026-07-06T00:53:00+08:00,2026-07-06T00:55:00+08:00,BED_CONTROL,急诊观察区,内科留观区,BED-106,bed_coordinator,BED-C-01,bed_request_confirmed,pending,operational_only,False,none,False
TRN-0555-04,TRN-0555,FLOW-0555,4,2026-07-06T00:57:00+08:00,2026-07-06T00:59:00+08:00,WARD_BOARD,急诊观察区,内科留观区,BED-106,bed_coordinator,BED-C-01,handoff_received,pending,operational_only,False,none,False
TRN-0555-05,TRN-0555,FLOW-0555,5,2026-07-06T01:01:00+08:00,2026-07-06T01:03:00+08:00,OPS_AUDIT,急诊观察区,内科留观区,BED-106,coordination_lead,COORD-01,coordination_snapshot,pending,operational_only,False,none,False
TRN-0555-06,TRN-0555,FLOW-0555,6,2026-07-06T01:05:00+08:00,2026-07-06T01:07:00+08:00,WARD_BOARD,急诊观察区,内科留观区,BED-106,coordination_lead,COORD-01,handoff_received,pending,operational_only,False,duplicate,False
TRN-0556-01,TRN-0556,FLOW-0556,1,2026-07-06T00:52:00+08:00,2026-07-06T00:53:00+08:00,ED_BOARD,急诊观察区,外科留观区,BED-113,emergency_nurse,ER-N-01,transport_requested,pending,operational_only,False,none,False
TRN-0556-02,TRN-0556,FLOW-0556,2,2026-07-06T00:56:00+08:00,2026-07-06T00:58:00+08:00,TRANSPORT_DISPATCH,急诊观察区,外科留观区,BED-113,transport_coordinator,TR-C-01,transport_assigned,pending,operational_only,False,none,False
TRN-0556-03,TRN-0556,FLOW-0556,3,2026-07-06T01:00:00+08:00,2026-07-06T01:02:00+08:00,BED_CONTROL,急诊观察区,外科留观区,BED-113,bed_coordinator,BED-C-01,bed_request_confirmed,pending,operational_only,False,none,False
TRN-0556-04,TRN-0556,FLOW-0556,4,2026-07-06T01:04:00+08:00,2026-07-06T01:06:00+08:00,WARD_BOARD,急诊观察区,外科留观区,BED-113,bed_coordinator,BED-C-01,handoff_received,pending,operational_only,False,none,False
TRN-0556-05,TRN-0556,FLOW-0556,5,2026-07-06T01:08:00+08:00,2026-07-06T01:10:00+08:00,OPS_AUDIT,急诊观察区,外科留观区,BED-113,coordination_lead,COORD-01,coordination_snapshot,pending,operational_only,False,none,False
TRN-0556-06,TRN-0556,FLOW-0556,6,2026-07-06T01:12:00+08:00,2026-07-06T01:14:00+08:00,OPS_AUDIT,急诊观察区,外科留观区,BED-113,coordination_lead,COORD-01,correction_appended,missing,operational_only,False,missing,False
TRN-0557-01,TRN-0557,FLOW-0557,1,2026-07-06T00:59:00+08:00,2026-07-06T01:00:00+08:00,ED_BOARD,急诊抢救区,日间诊疗区,BED-120,emergency_nurse,ER-N-01,transport_requested,pending,operational_only,False,none,False
TRN-0557-02,TRN-0557,FLOW-0557,2,2026-07-06T01:03:00+08:00,2026-07-06T01:05:00+08:00,TRANSPORT_DISPATCH,急诊抢救区,日间诊疗区,BED-120,transport_coordinator,TR-C-01,transport_assigned,pending,operational_only,False,none,False
TRN-0557-03,TRN-0557,FLOW-0557,3,2026-07-06T01:07:00+08:00,2026-07-06T01:09:00+08:00,BED_CONTROL,急诊抢救区,日间诊疗区,BED-120,bed_coordinator,BED-C-01,bed_request_confirmed,pending,operational_only,False,none,False
TRN-0557-04,TRN-0557,FLOW-0557,4,2026-07-06T01:11:00+08:00,2026-07-06T01:13:00+08:00,WARD_BOARD,急诊抢救区,日间诊疗区,BED-120,bed_coordinator,BED-C-01,handoff_received,pending,operational_only,False,none,False
TRN-0557-05,TRN-0557,FLOW-0557,5,2026-07-06T01:15:00+08:00,2026-07-06T01:17:00+08:00,OPS_AUDIT,急诊抢救区,日间诊疗区,BED-120,coordination_lead,COORD-01,coordination_snapshot,pending,operational_only,False,none,False
TRN-0557-06,TRN-0557,FLOW-0557,6,2026-07-06T01:19:00+08:00,2026-07-06T01:21:00+08:00,OPS_AUDIT,急诊抢救区,日间诊疗区,BED-120,coordination_lead,COORD-01,correction_appended,confirmed_and_cancelled,operational_only,False,mutually_exclusive,False
TRN-0558-01,TRN-0558,FLOW-0558,1,2026-07-06T01:06:00+08:00,2026-07-06T01:07:00+08:00,ED_BOARD,急诊观察区,内科留观区,BED-127,emergency_nurse,ER-N-01,transport_requested,pending,operational_only,False,none,False
TRN-0558-02,TRN-0558,FLOW-0558,2,2026-07-06T01:10:00+08:00,2026-07-06T01:12:00+08:00,TRANSPORT_DISPATCH,急诊观察区,内科留观区,BED-127,transport_coordinator,TR-C-01,transport_assigned,pending,operational_only,False,none,False
TRN-0558-03,TRN-0558,FLOW-0558,3,2026-07-06T01:14:00+08:00,2026-07-06T01:16:00+08:00,BED_CONTROL,急诊观察区,内科留观区,BED-127,bed_coordinator,BED-C-01,bed_request_confirmed,pending,operational_only,False,none,False
TRN-0558-04,TRN-0558,FLOW-0558,4,2026-07-06T01:18:00+08:00,2026-07-06T01:20:00+08:00,WARD_BOARD,急诊观察区,内科留观区,BED-127,bed_coordinator,BED-C-01,handoff_received,pending,operational_only,False,none,False
TRN-0558-05,TRN-0558,FLOW-0558,5,2026-07-06T01:22:00+08:00,2026-07-06T01:24:00+08:00,OPS_AUDIT,急诊观察区,内科留观区,BED-127,coordination_lead,COORD-01,coordination_snapshot,pending,operational_only,False,none,False
TRN-0558-06,TRN-0558,FLOW-0558,6,2026-07-06T01:15:00+08:00,2026-07-06T01:54:00+08:00,OPS_AUDIT,急诊观察区,内科留观区,BED-127,coordination_lead,COORD-01,correction_appended,pending,operational_only,False,late_reopen,True
TRN-0559-01,TRN-0559,FLOW-0559,1,2026-07-06T01:13:00+08:00,2026-07-06T01:14:00+08:00,ED_BOARD,急诊观察区,外科留观区,BED-134,emergency_nurse,ER-N-01,transport_requested,pending,operational_only,False,none,False
TRN-0559-02,TRN-0559,FLOW-0559,2,2026-07-06T01:17:00+08:00,2026-07-06T01:19:00+08:00,TRANSPORT_DISPATCH,急诊观察区,外科留观区,BED-134,transport_coordinator,TR-C-01,transport_assigned,pending,operational_only,False,none,False
TRN-0559-03,TRN-0559,FLOW-0559,3,2026-07-06T01:21:00+08:00,2026-07-06T01:23:00+08:00,BED_CONTROL,急诊观察区,外科留观区,BED-134,bed_coordinator,BED-C-01,bed_request_confirmed,pending,operational_only,False,none,False
TRN-0559-04,TRN-0559,FLOW-0559,4,2026-07-06T01:25:00+08:00,2026-07-06T01:27:00+08:00,WARD_BOARD,急诊观察区,外科留观区,BED-134,bed_coordinator,BED-C-01,handoff_received,pending,operational_only,False,none,False
TRN-0559-05,TRN-0559,FLOW-0559,5,2026-07-06T01:29:00+08:00,2026-07-06T01:31:00+08:00,OPS_AUDIT,急诊观察区,外科留观区,BED-134,coordination_lead,COORD-01,coordination_snapshot,pending,operational_only,False,none,False
TRN-0559-06,TRN-0559,FLOW-0559,6,2026-07-06T01:33:00+08:00,2026-07-06T02:15:00+08:00,OPS_AUDIT,急诊观察区,外科留观区,BED-134,coordination_lead,COORD-01,correction_appended,pending,operational_only,False,late_event,True
TRN-0560-01,TRN-0560,FLOW-0560,1,2026-07-06T01:20:00+08:00,2026-07-06T01:21:00+08:00,ED_BOARD,急诊抢救区,日间诊疗区,BED-141,emergency_nurse,ER-N-01,transport_requested,pending,operational_only,False,none,False
TRN-0560-02,TRN-0560,FLOW-0560,2,2026-07-06T01:24:00+08:00,2026-07-06T01:26:00+08:00,TRANSPORT_DISPATCH,急诊抢救区,日间诊疗区,BED-141,transport_coordinator,TR-C-01,transport_assigned,pending,operational_only,False,none,False
TRN-0560-03,TRN-0560,FLOW-0560,3,2026-07-06T01:28:00+08:00,2026-07-06T01:30:00+08:00,BED_CONTROL,急诊抢救区,日间诊疗区,BED-141,bed_coordinator,BED-C-01,bed_request_confirmed,pending,operational_only,False,none,False
TRN-0560-04,TRN-0560,FLOW-0560,4,2026-07-06T01:32:00+08:00,2026-07-06T01:34:00+08:00,WARD_BOARD,急诊抢救区,日间诊疗区,BED-141,bed_coordinator,BED-C-01,handoff_received,pending,operational_only,False,none,False
TRN-0560-05,TRN-0560,FLOW-0560,5,2026-07-06T01:36:00+08:00,2026-07-06T01:38:00+08:00,OPS_AUDIT,急诊抢救区,日间诊疗区,BED-141,coordination_lead,COORD-01,coordination_snapshot,pending,operational_only,False,none,False
TRN-0560-06,TRN-0560,FLOW-0560,6,2026-07-06T01:25:00+08:00,2026-07-06T01:45:00+08:00,OPS_AUDIT,急诊抢救区,日间诊疗区,BED-141,coordination_lead,COORD-01,correction_appended,pending,operational_only,False,out_of_order,False
TRN-0561-01,TRN-0561,FLOW-0561,1,2026-07-06T01:27:00+08:00,2026-07-06T01:28:00+08:00,ED_BOARD,急诊观察区,内科留观区,BED-148,emergency_nurse,ER-N-01,transport_requested,pending,operational_only,False,none,False
TRN-0561-02,TRN-0561,FLOW-0561,2,2026-07-06T01:31:00+08:00,2026-07-06T01:33:00+08:00,TRANSPORT_DISPATCH,急诊观察区,内科留观区,BED-148,transport_coordinator,TR-C-01,transport_assigned,pending,operational_only,False,none,False
TRN-0561-03,TRN-0561,FLOW-0561,3,2026-07-06T01:35:00+08:00,2026-07-06T01:37:00+08:00,BED_CONTROL,急诊观察区,内科留观区,BED-148,bed_coordinator,BED-C-01,bed_request_confirmed,pending,operational_only,False,none,False
TRN-0561-04,TRN-0561,FLOW-0561,4,2026-07-06T01:39:00+08:00,2026-07-06T01:41:00+08:00,WARD_BOARD,急诊观察区,内科留观区,BED-148,bed_coordinator,BED-C-01,handoff_received,pending,operational_only,False,none,False
TRN-0561-05,TRN-0561,FLOW-0561,5,2026-07-06T01:43:00+08:00,2026-07-06T01:45:00+08:00,OPS_AUDIT,急诊观察区,内科留观区,BED-148,coordination_lead,COORD-01,coordination_snapshot,pending,operational_only,False,none,False
TRN-0561-06,TRN-0561,FLOW-0561,6,2026-07-06T01:47:00+08:00,2026-07-06T01:49:00+08:00,WARD_BOARD,急诊观察区,内科留观区,BED-148,coordination_lead,COORD-01,handoff_received,pending,operational_only,False,duplicate,False
TRN-0562-01,TRN-0562,FLOW-0562,1,2026-07-06T01:34:00+08:00,2026-07-06T01:35:00+08:00,ED_BOARD,急诊观察区,外科留观区,BED-155,emergency_nurse,ER-N-01,transport_requested,pending,operational_only,False,none,False
TRN-0562-02,TRN-0562,FLOW-0562,2,2026-07-06T01:38:00+08:00,2026-07-06T01:40:00+08:00,TRANSPORT_DISPATCH,急诊观察区,外科留观区,BED-155,transport_coordinator,TR-C-01,transport_assigned,pending,operational_only,False,none,False
TRN-0562-03,TRN-0562,FLOW-0562,3,2026-07-06T01:42:00+08:00,2026-07-06T01:44:00+08:00,BED_CONTROL,急诊观察区,外科留观区,BED-155,bed_coordinator,BED-C-01,bed_request_confirmed,pending,operational_only,False,none,False
TRN-0562-04,TRN-0562,FLOW-0562,4,2026-07-06T01:46:00+08:00,2026-07-06T01:48:00+08:00,WARD_BOARD,急诊观察区,外科留观区,BED-155,bed_coordinator,BED-C-01,handoff_received,pending,operational_only,False,none,False
TRN-0562-05,TRN-0562,FLOW-0562,5,2026-07-06T01:50:00+08:00,2026-07-06T01:52:00+08:00,OPS_AUDIT,急诊观察区,外科留观区,BED-155,coordination_lead,COORD-01,coordination_snapshot,pending,operational_only,False,none,False
