school_name,major_name,notice_title,source_relative_url,published_date,province,school_type,school_attribute,notice_id,snapshot_year,freshness_status,official_verification_required,state,data_nature
青岛科技大学,材料与化工,2021年青岛科技大学绿色能源与功能材料课题组材料与化..,/tiaoji/schooldetail/id/27959.shtml,2021-02-26,山东,理工类,"高校（2011年）
“”应用基础型特色名校重点建设大学",B022-TJ-0607,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
武汉大学,心脏相关,2021年武汉大学人民医院黎明江教授考研调剂信息,/tiaoji/schooldetail/id/27957.shtml,2021-02-26,湖北,,,B022-TJ-0608,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
中国一航北京长城计量测试技术研究所,光学、机械、机电、力学、..,2021年北京长城计量测试技术研究所光学、机械、机电、..,/tiaoji/schooldetail/id/27955.shtml,2021-02-26,北京,,,B022-TJ-0609,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
北京石油化工学院,查看专业目录,2021年北京石油化工学院部分专业可能会有调剂信息,/tiaoji/schooldetail/id/27953.shtml,2021-02-26,北京,理工,"全日制普通高等本科院校
教育部CDIO工程教育改革试点高校（2007年）
教育部首批“卓越工程师教育培养计划”试点高校（2010年）
高水平运动员招生资格高校（2015年）
北京市深化创新创业教育改革示范高校（2017年）",B022-TJ-0610,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
上海电机学院,能源动力,2021年上海电机学院能源动力考研调剂信息,/tiaoji/schooldetail/id/27951.shtml,2021-02-26,上海,,,B022-TJ-0611,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
黑龙江大学,信息与通信工程、电子与通..,2021年黑龙江大学信息与通信工程、电子与通信工程研究..,/tiaoji/schooldetail/id/27949.shtml,2021-02-26,黑龙江,综合,"全日制普通高等学校
（2012年）
（2012年）
（2013年）
黑龙江省“双一流”建设A类高校（2018年）",B022-TJ-0612,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
重庆医科大学,药物化学,2021年重庆医科大学药物化学研究生调剂信息,/tiaoji/schooldetail/id/27947.shtml,2021-02-26,重庆,医药,,B022-TJ-0613,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
上海海事大学,交通运输工程、安全科学与..,2021年上海海事大学交通运输工程、安全科学与工程考研..,/tiaoji/schooldetail/id/27945.shtml,2021-02-26,上海,理工类,上海市深化创新创业教育改革示范高校,B022-TJ-0614,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
大连海事大学,船舶与海洋工程,2021年大连海事大学船舶与海洋工程研究生调剂信息,/tiaoji/schooldetail/id/27943.shtml,2021-02-26,辽宁,理工,"（1997年）
（2006年）
（2011年）
（2012年）
（2017年）",B022-TJ-0615,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
东北石油大学,土木工程、动力工程及工程..,2021年东北石油大学土木工程、动力工程及工程热物理、..,/tiaoji/schooldetail/id/27941.shtml,2021-02-26,黑龙江,理工类,"（1978年）
（2010年）
实施高校（2011年）
实施高校 （2008年）
建设高校（2010年）",B022-TJ-0616,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
北京石油化工学院,机械工程、环境科学与工程..,2021年北京石油化工学院机械工程、环境科学与工程、石..,/tiaoji/schooldetail/id/27939.shtml,2021-02-26,北京,理工,"全日制普通高等本科院校
教育部CDIO工程教育改革试点高校（2007年）
教育部首批“卓越工程师教育培养计划”试点高校（2010年）
高水平运动员招生资格高校（2015年）
北京市深化创新创业教育改革示范高校（2017年）",B022-TJ-0617,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
扬州大学,作物学、农艺与种业,2021年扬州大学作物学、农艺与种业硕士研究生调剂信息,/tiaoji/schooldetail/id/27937.shtml,2021-02-26,江苏,公立大学,综合,B022-TJ-0618,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
山东科技大学,材料科学与工程,2021年山东科技大学材料科学与工程研究生调剂信息,/tiaoji/schooldetail/id/27935.shtml,2021-02-26,山东,,山东省,B022-TJ-0619,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
盐城工学院,化学，化工，材料，环境,2021年盐城工学院化学，化工，材料，环境等考研调剂信..,/tiaoji/schooldetail/id/27933.shtml,2021-02-26,江苏,理工类,省属本科院校,B022-TJ-0620,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
三峡大学,生物医学工程,2021年南方科技大学生物医学材料与仪器实验室生物医学..,/tiaoji/schooldetail/id/27929.shtml,2021-02-26,广东,综合,"国家水利部和湖北省共建大学（2009）
教育部第二批“卓越工程师教育培养计划”高校（2011）
中西部高校基础能力建设工程（二期）（2016）
湖北省“国内一流大学”建设高校（2018）",B022-TJ-0621,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
常州大学,石油与天然气工程,2021年常州大学石油工程学院石油与天然气工程考研调剂..,/tiaoji/schooldetail/id/27927.shtml,2021-02-26,江苏,理工类,省属重点本科高校,B022-TJ-0622,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
太原科技大学,化学工程与技术,2021年太原科技大学化学工程与技术研究生调剂信息,/tiaoji/schooldetail/id/27925.shtml,2021-02-26,山西,理工,"全日制普通本科院校
国家（2016年）
教育部（2016年）
教育部实施高校（2018年）",B022-TJ-0623,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
青岛大学,物理学,2021年青岛大学物理学硕士研究生调剂信息,/tiaoji/schooldetail/id/27923.shtml,2021-02-26,山东,综合类,"（2011年） 
（2012年）
（2013年）",B022-TJ-0624,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
福州大学,电子科学与技术,2021年福州大学电子科学与技术研究生调剂信息,/tiaoji/schooldetail/id/27921.shtml,2021-02-26,福建,理工类,"（2017年）
（1997年） 
福建省重点建设高校（2003年） 
（2010年） 
教育部、福建省人民政府共建高校（2012年）",B022-TJ-0625,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
齐鲁工业大学,材料、化学、生物、医学工..,2021年齐鲁工业大学（山东省科学院）硕士研究生调剂信..,/tiaoji/schooldetail/id/27919.shtml,2021-02-26,山东,理工类,"全日制普通本科院校
（2012年）",B022-TJ-0626,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
中原工学院,材料科学与工程、纺织科学..,2021年中原工学院材料科学与工程、纺织科学与工程考研..,/tiaoji/schooldetail/id/27917.shtml,2021-02-26,河南,理工,,B022-TJ-0627,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
青岛科技大学,材料、化学,2021年青岛科技大学材料类或化学类或相关方向考研调剂..,/tiaoji/schooldetail/id/27915.shtml,2021-02-26,山东,理工类,"高校（2011年）
“”应用基础型特色名校重点建设大学",B022-TJ-0628,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
安徽理工大学,材料科学与工程,2021年安徽理工大学清洁能源转化与高效利用学科团队材..,/tiaoji/schooldetail/id/27913.shtml,2021-02-26,安徽,理工,"安徽省重点建设的特色高水平大学 
安徽省和国家安全生产监督管理总局共建高校（2014年）
国家中西部高校基础能力建设工程支持建设高校（2013年）
教育部“卓越工程师教育培养计划”实施高校（2011年）
首批“新工科”研究与实践项目入选高校（2018）",B022-TJ-0629,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
青岛科技大学,分析化学，物理化学，应用..,2021年青岛科技大学光电传感分析课题组研究生调剂信息,/tiaoji/schooldetail/id/27911.shtml,2021-02-26,山东,理工类,"高校（2011年）
“”应用基础型特色名校重点建设大学",B022-TJ-0630,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
厦门大学,能源化工,2021年厦门大学能源化工考研调剂信息,/tiaoji/schooldetail/id/27909.shtml,2021-02-26,福建,,,B022-TJ-0631,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
长春工业大学,机械工程,2021年长春工业大学机械工程研究生调剂信息,/tiaoji/schooldetail/id/27907.shtml,2021-02-26,吉林,,综合类,B022-TJ-0632,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
南昌航空大学,材料科学与工程,2021年南昌航空大学功能陶瓷课题组材料科学与工程考研..,/tiaoji/schooldetail/id/27905.shtml,2021-02-26,江西,,"江西省人民政府与国家国防科技工业局共建高校（2010） 
（2011）",B022-TJ-0633,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
江西科技师范大学,高分子化学与物理,2021年江西科技师范大学高分子化学与物理研究生调剂信..,/tiaoji/schooldetail/id/27903.shtml,2021-02-26,江西,,"省属重点本科高校
（2014） 
江西省 
江西省建设高校（2017）
省属重点大学",B022-TJ-0634,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
太原理工大学,材料科学与工程,2021年太原理工大学材料科学与工程研究生调剂信息,/tiaoji/schooldetail/id/27901.shtml,2021-02-26,山西,公办大学,理工,B022-TJ-0635,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
江苏科技大学,材料科学与工程,2021年江苏科技大学材料科学与工程研究生调剂信息,/tiaoji/schooldetail/id/27899.shtml,2021-02-26,江苏,理工,"江苏省重点建设高校
教育部高校
与共建高校
江苏省人民政府与、共建高校",B022-TJ-0636,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
沈阳化工大学,材料科学与工程,2021年沈阳化工大学材料科学与工程专业研究生调剂信息,/tiaoji/schooldetail/id/27897.shtml,2021-02-26,辽宁,理工类,"（2010年）
（2011年）
（2018年）
辽宁省“双一流”重点建设高校（2017年）",B022-TJ-0637,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
燕山大学,生物化工,2021年燕山大学生物化工考研调剂信息,/tiaoji/schooldetail/id/27895.shtml,2021-02-26,河北,,河北省“双一流”建设高校,B022-TJ-0638,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
西南石油大学,材料科学与工程,2021年西南石油大学材料科学与工程研究生调剂信息,/tiaoji/schooldetail/id/27893.shtml,2021-02-26,四川,理工类,"（2017年）
（2018年、2020年）",B022-TJ-0639,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
上海电力学院,材料,2021年上海电力大学能源材料实验室招生研究生调剂信息,/tiaoji/schooldetail/id/27891.shtml,2021-02-26,上海,,,B022-TJ-0640,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
五邑大学,化学工程与技术、食品科学..,2021年五邑大学生物科技与大健康学院化学工程与技术、..,/tiaoji/schooldetail/id/27887.shtml,2021-02-26,广东,,,B022-TJ-0641,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
重庆交通大学,材料科学与工程,2021年重庆交通大学电磁调控与信息智能感知课题组材料..,/tiaoji/schooldetail/id/27885.shtml,2021-02-26,重庆,理工,"省部共建高校（2000年1月）
卓越工程师教育培养计划高校（2011年9月）
中西部高校基础能力建设工程（2016年6月）",B022-TJ-0642,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
南昌航空大学,治金工程、材料科学与工程,2021年南昌航空大学治金工程、材料科学与工程考研调剂..,/tiaoji/schooldetail/id/27883.shtml,2021-02-26,江西,,"江西省人民政府与国家国防科技工业局共建高校（2010） 
（2011）",B022-TJ-0643,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
仲恺农业工程学院,农业工程、农业工程与信息..,2021年仲恺农业工程学院农业工程、农业工程与信息技术..,/tiaoji/schooldetail/id/27881.shtml,2021-02-26,广东,,,B022-TJ-0644,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
燕山大学,仪器科学与技术、电子信息..,2021年燕山大学电子信息（仪器仪表工程、控制工程及相..,/tiaoji/schooldetail/id/27879.shtml,2021-02-26,河北,,河北省“双一流”建设高校,B022-TJ-0645,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
五邑大学,化学工程与技术,2021年五邑大学化学工程与技术考研调剂信息,/tiaoji/schooldetail/id/27877.shtml,2021-02-26,广东,,,B022-TJ-0646,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
赣南师范大学,生物学、园艺学、植物保护,2021年赣南师范大学生物学、园艺学、植物保护考研调剂..,/tiaoji/schooldetail/id/27875.shtml,2021-02-26,江西,,江西省一流学科建设高校（2017）,B022-TJ-0647,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
鲁东大学,水产养殖,2021年鲁东大学水产养殖考研调剂信息,/tiaoji/schooldetail/id/27873.shtml,2021-02-26,山东,综合类,（2012）,B022-TJ-0648,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
温州大学,药学,2021年温州大学药学研究生调剂信息,/tiaoji/schooldetail/id/27871.shtml,2021-02-26,浙江,综合类,,B022-TJ-0649,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
渤海大学,应用化学、化学工艺、工业..,2021年渤海大学应用化学、化学工艺、工业催化研究生调..,/tiaoji/schooldetail/id/27869.shtml,2021-02-26,辽宁,综合,辽宁省,B022-TJ-0650,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
南京理工大学,材料、化学,2021年南京理工大学化工学院考研调剂信息,/tiaoji/schooldetail/id/27867.shtml,2021-02-26,江苏,公办高校,理工类,B022-TJ-0651,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
山东大学,药学,（一志愿招生）2021年山东大学药学院招生调剂信息,/tiaoji/schooldetail/id/27865.shtml,2021-02-26,山东,综合,"A类（2017年入选）
（2001年入选）
（1997年入选）
（2012年入选）
（2009年入选）",B022-TJ-0652,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
湖南师范大学,有机化学、材料与化工,2021年湖南师范大学有机化学研究生调剂信息,/tiaoji/schooldetail/id/27863.shtml,2021-02-26,湖南,师范类,"（1996年）
“”世界一流学科建设高校（2017年）
部省重点共建“”建设高校（2018年）",B022-TJ-0653,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
上海电力学院,材料科学与工程、化学,2021年上海电力大学材料科学与工程、化学研究生调剂信..,/tiaoji/schooldetail/id/27861.shtml,2021-02-26,上海,,,B022-TJ-0654,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
广东工业大学,分析化学、药学,2021年江西科技师范大学分析化学、药学研究生调剂信息,/tiaoji/schooldetail/id/27859.shtml,2021-02-26,广东,,,B022-TJ-0655,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
中国水产科学研究院,水产养殖,2021年中国水产科学研究院南海水产研究所水产养殖考研..,/tiaoji/schooldetail/id/27857.shtml,2021-02-26,北京,,,B022-TJ-0656,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
大连交通大学,环境科学与工程、资源与环..,2021年大连交通大学环境科学与工程、资源与环境研究生..,/tiaoji/schooldetail/id/27855.shtml,2021-02-26,辽宁,理工,"辽宁省“一流大学重点建设高校”（2017年入选）
“卓越工程师教育培养计划”高校（2012年入选）",B022-TJ-0657,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
南昌航空大学,材料物理与化学、材料学,2021年南昌航空大学材料物理与化学、材料学考研调剂信..,/tiaoji/schooldetail/id/27853.shtml,2021-02-26,江西,,"江西省人民政府与国家国防科技工业局共建高校（2010） 
（2011）",B022-TJ-0658,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
河北师范大学,物理化学,2021年河北师范大学物理化学研究生调剂信息,/tiaoji/schooldetail/id/27851.shtml,2021-02-26,河北,师范类,"（与共建） 
（2012年）
河北省“双一流”建设一层次高校 （2016年9月）
（1983年）
（2012年）",B022-TJ-0659,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
上海大学,治金工程、材料科学与工程,2021年上海大学治金工程、材料科学与工程考研调剂信息,/tiaoji/schooldetail/id/27849.shtml,2021-02-26,上海,综合,"211工程（1997年）
（2013年）
（2017年）
卓越工程师教育培养计划（2010年）
111计划（2016年）",B022-TJ-0660,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
盐城工学院,纳米分析化学、功能纳米材..,2021年盐城工学院纳米分析化学、功能纳米材料设计、光..,/tiaoji/schooldetail/id/27847.shtml,2021-02-26,江苏,理工类,省属本科院校,B022-TJ-0661,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
上海海事大学,材料科学与工程,2021年上海海事大学船舶与海洋工程材料学术材料科学与..,/tiaoji/schooldetail/id/27845.shtml,2021-02-26,上海,理工类,上海市深化创新创业教育改革示范高校,B022-TJ-0662,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
青岛科技大学,化工、材料、化学,2021年青岛科技大学过程系统工程研究所化工、材料、化..,/tiaoji/schooldetail/id/27843.shtml,2021-02-26,山东,理工类,"高校（2011年）
“”应用基础型特色名校重点建设大学",B022-TJ-0663,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
南昌航空大学,航空宇航科学与技术,2021年南昌航空大学航空宇航科学与技术研究生调剂信息,/tiaoji/schooldetail/id/27841.shtml,2021-02-26,江西,,"江西省人民政府与国家国防科技工业局共建高校（2010） 
（2011）",B022-TJ-0664,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
温州大学,化学,2021年温州大学化学研究生调剂信息,/tiaoji/schooldetail/id/27839.shtml,2021-02-26,浙江,综合类,,B022-TJ-0665,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
辽宁工程技术大学,力学、土木工程、地质资源..,2021年辽宁工程技术大学力学、土木工程、地质资源与地..,/tiaoji/schooldetail/id/27837.shtml,2021-02-26,辽宁,理工,,B022-TJ-0666,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
北京工商大学,材料科学与工程,2021年北京工商大学材料科学与工程系材料科学与工程考..,/tiaoji/schooldetail/id/27835.shtml,2021-02-26,北京,财经,北京市重点建设大学,B022-TJ-0667,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
太原科技大学,机械工程,2021年太原科技大学机械工程研究生调剂信息,/tiaoji/schooldetail/id/27833.shtml,2021-02-26,山西,理工,"全日制普通本科院校
国家（2016年）
教育部（2016年）
教育部实施高校（2018年）",B022-TJ-0668,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
青岛农业大学,畜牧兽医、食品、环境、药..,2021年青岛农业大学畜牧兽医、食品、环境、药剂、药理..,/tiaoji/schooldetail/id/27831.shtml,2021-02-26,山东,农林,"卓越农林人才教育培养计划（2014年）
山东特色名校工程（2012年）
山东省一流学科立项建设单位（2018年）",B022-TJ-0669,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
东北农业大学,农业水土工程,2021年东北农业大学农业水土工程考研调剂信息,/tiaoji/schooldetail/id/27829.shtml,2021-02-26,黑龙江,农林类,"（2017年入选）

（1996年入选）
（2013年入选）
（2014年入选）",B022-TJ-0670,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
安徽理工大学,材料物理与化学、材料学,2021年安徽理工大学材料学院材料物理与化学、材料学等..,/tiaoji/schooldetail/id/27827.shtml,2021-02-26,安徽,理工,"安徽省重点建设的特色高水平大学 
安徽省和国家安全生产监督管理总局共建高校（2014年）
国家中西部高校基础能力建设工程支持建设高校（2013年）
教育部“卓越工程师教育培养计划”实施高校（2011年）
首批“新工科”研究与实践项目入选高校（2018）",B022-TJ-0671,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
中北大学,材料，化工，高分子、能源..,2021年中北大学化学工程与技术考研调剂信息,/tiaoji/schooldetail/id/27825.shtml,2021-02-26,山西,,,B022-TJ-0672,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
青岛大学,纺织工程、纺织材料、染整..,2021年青岛大学纺织工程、纺织材料、染整工程，材料（..,/tiaoji/schooldetail/id/27823.shtml,2021-02-26,山东,综合类,"（2011年） 
（2012年）
（2013年）",B022-TJ-0673,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
五邑大学,材料与化工、材料科学与工..,2021年五邑大学材料与化工、材料科学与工程考研调剂信..,/tiaoji/schooldetail/id/27821.shtml,2021-02-26,广东,,,B022-TJ-0674,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
哈尔滨工程大学,材料、3D打印,2021年哈尔滨工程大学材料方向（做3D打印方向）考研调..,/tiaoji/schooldetail/id/27819.shtml,2021-02-26,黑龙江,理工类,"（2017年）
（1996年）
工业和信息化部、教育部、黑龙江省、哈尔滨市共建高校（2019年）
（2011年）",B022-TJ-0675,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
长春工业大学,化学,2021年长春工业大学化学与生命科学学院化学考研调剂信..,/tiaoji/schooldetail/id/27817.shtml,2021-02-26,吉林,,综合类,B022-TJ-0676,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
江苏师范大学,材料科学与工程、化学,2021年江苏师范大学材料科学与工程、化学考研调剂信息,/tiaoji/schooldetail/id/27815.shtml,2021-02-26,江苏,综合师范类,"省部共建高校
省属重点大学
教育部、财政部“国培计划”实施高校
江苏高水平大学建设高校
教育部“”实施高校",B022-TJ-0677,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
青岛科技大学,材料科学与工程、化学工程..,2021年青岛科技大学材料科学与工程、化学工程与技术考..,/tiaoji/schooldetail/id/27813.shtml,2021-02-26,山东,理工类,"高校（2011年）
“”应用基础型特色名校重点建设大学",B022-TJ-0678,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
天津职业技术师范大学,机械工程、材料科学与工程..,2021年天津职业技术师范大学机械工程、材料科学与工程..,/tiaoji/schooldetail/id/27811.shtml,2021-02-26,天津,师范类,,B022-TJ-0679,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
上海海洋大学,水产养殖,2021年上海海洋大学联培黑龙江水产研究所水产养殖招生..,/tiaoji/schooldetail/id/27809.shtml,2021-02-26,上海,农林类,（2017年入选）,B022-TJ-0680,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
浙江师范大学,生物化学与分子生物学、细..,2021年浙江师范大学生物化学与分子生物学、细胞生物学..,/tiaoji/schooldetail/id/27807.shtml,2021-02-26,浙江,师范类（综合类）,"卓越教师培养计划（卓越中学教师培养改革项目） 
浙江省第一批重点建设高校（2015）
中国政府奖学金来华留学生接收院校",B022-TJ-0681,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
南京航空航天大学,物理化学、有机化学,2021年云南民族大学化学与环境学院物理化学、有机化学..,/tiaoji/schooldetail/id/27805.shtml,2021-02-26,江苏,理工,"（2017年入选）

（2011年入选）
（2011年入选）",B022-TJ-0682,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
福建师范大学,无机化学,2021年福建师范大学无机化学考研调剂信息,/tiaoji/schooldetail/id/27803.shtml,2021-02-26,福建,师范类,"（2003） 
福建省人民政府与教育部共建高校（2012） 
（2014） 
福建省一流大学建设高校（2018）",B022-TJ-0683,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
哈尔滨理工大学,机械、计算机、数学,2021年哈尔滨理工大学机械类、计算机类、数学类考研调..,/tiaoji/schooldetail/id/27801.shtml,2021-02-26,黑龙江,理工,国家建设高校,B022-TJ-0684,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
海南大学,化学工程与技术,2021年海南大学化学工程与技术考研调剂信息,/tiaoji/schooldetail/id/27799.shtml,2021-02-26,海南,综合类,"（2008年）
（2017年）
（2012年）
（2018年）
（2011年）",B022-TJ-0685,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
哈尔滨工程大学,信息与通信工程、电子科学..,2021年哈尔滨工程大学信息与通信工程、电子科学与技术..,/tiaoji/schooldetail/id/27797.shtml,2021-02-26,黑龙江,理工类,"（2017年）
（1996年）
工业和信息化部、教育部、黑龙江省、哈尔滨市共建高校（2019年）
（2011年）",B022-TJ-0686,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
江苏海洋大学,药学,2021年江苏海洋大学药学研究生调剂信息,/tiaoji/schooldetail/id/27795.shtml,2021-02-26,江苏,,,B022-TJ-0687,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
上海海事大学,环境科学与工程,2021年上海海事大学环境科学与工程研究生调剂信息,/tiaoji/schooldetail/id/27793.shtml,2021-02-26,上海,理工类,上海市深化创新创业教育改革示范高校,B022-TJ-0688,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
太原理工大学,物理/材料/化学,2021年太原理工大学物理/材料/化学相关考研调剂信息,/tiaoji/schooldetail/id/27791.shtml,2021-02-26,山西,公办大学,理工,B022-TJ-0689,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
五邑大学,环境、给排水、化学、微生..,2021年五邑大学环境、给排水研究生调剂信息,/tiaoji/schooldetail/id/27789.shtml,2021-02-26,广东,,,B022-TJ-0690,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
上海工程技术大学,材料、化学、机械、核工程..,2021年上海工程技术大学材料工程学院材料、化学、机械..,/tiaoji/schooldetail/id/27787.shtml,2021-02-26,上海,理工,"上海高水平地方应用型高校建设单位 
全国地方高校新工科建设牵头单位 
长三角高水平特色地方高校创新联盟",B022-TJ-0691,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
内蒙古科技大学,治金物理化学,2021年内蒙古科技大学治金物理化学考研调剂信息,/tiaoji/schooldetail/id/27785.shtml,2021-02-26,内蒙古,综合类,"内蒙古自治区一流学科建设高校
（2011年）
（二期）",B022-TJ-0692,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
北京化工大学,力学、地球物理、院机械、..,2021年北京化工大学力学、地球物理考研调剂信息,/tiaoji/schooldetail/id/27783.shtml,2021-02-26,北京,理工类,"（2017年）
（2008年）
（1996年）
（1960年）",B022-TJ-0693,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
兰州交通大学,水利水电工程,2021年兰州交通大学水利水电工程考研调剂信息,/tiaoji/schooldetail/id/27781.shtml,2021-02-26,甘肃,理工类,"省部共建高校 
（2012年入选）
原铁道部重点高校
（2011年入选）
甘肃省高水平大学建设高校",B022-TJ-0694,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
哈尔滨理工大学,机械工程,2021年哈尔滨理工大学机械工程考研调剂信息,/tiaoji/schooldetail/id/27779.shtml,2021-02-26,黑龙江,理工,国家建设高校,B022-TJ-0695,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
西安科技大学,资源与地质工程,2021年西安科技大学地质资源与地质工程考研调剂信息,/tiaoji/schooldetail/id/27777.shtml,2021-02-26,陕西,理工类,"（2012年）
（2011年）",B022-TJ-0696,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
中国计量大学,材料物理与化学,2021年中国计量大学材料物理与化学考研调剂信息,/tiaoji/schooldetail/id/27775.shtml,2021-02-26,山东,理工,"（2017年）
（2011年）",B022-TJ-0697,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
沈阳化工大学,动力工程及工程热物理,2021年沈阳化工大学动力工程及工程热物理考研调剂信息,/tiaoji/schooldetail/id/27773.shtml,2021-02-26,辽宁,理工类,"（2010年）
（2011年）
（2018年）
辽宁省“双一流”重点建设高校（2017年）",B022-TJ-0698,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
昆明学院,材料与化工、化学工程,2021年昆明学院化学化工学院材料与化工、化学工程考研..,/tiaoji/schooldetail/id/27771.shtml,2021-02-26,云南,综合类,,B022-TJ-0699,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
