user_id,item_id,event_type,sequence_rank_within_type,absolute_event_time_available,data_nature
U02534,I02980,buy,8,False,public-derived-with-sequence-proxy
U02534,I04310,buy,9,False,public-derived-with-sequence-proxy
U02534,I04627,buy,10,False,public-derived-with-sequence-proxy
U02534,I00094,buy,11,False,public-derived-with-sequence-proxy
U02534,I04936,buy,12,False,public-derived-with-sequence-proxy
U02535,I01755,buy,1,False,public-derived-with-sequence-proxy
U02535,I00433,buy,2,False,public-derived-with-sequence-proxy
U02535,I07942,buy,3,False,public-derived-with-sequence-proxy
U02535,I05570,buy,4,False,public-derived-with-sequence-proxy
U02535,I06878,buy,5,False,public-derived-with-sequence-proxy
U02535,I03756,buy,6,False,public-derived-with-sequence-proxy
U02535,I04492,buy,7,False,public-derived-with-sequence-proxy
U02536,I02250,buy,1,False,public-derived-with-sequence-proxy
U02536,I01940,buy,2,False,public-derived-with-sequence-proxy
U02536,I05855,buy,3,False,public-derived-with-sequence-proxy
U02536,I03059,buy,4,False,public-derived-with-sequence-proxy
U02536,I00466,buy,5,False,public-derived-with-sequence-proxy
U02536,I05029,buy,6,False,public-derived-with-sequence-proxy
U02536,I01011,buy,7,False,public-derived-with-sequence-proxy
U02536,I07920,buy,8,False,public-derived-with-sequence-proxy
U02536,I02115,buy,9,False,public-derived-with-sequence-proxy
U02536,I01981,buy,10,False,public-derived-with-sequence-proxy
U02536,I00415,buy,11,False,public-derived-with-sequence-proxy
U02536,I07223,buy,12,False,public-derived-with-sequence-proxy
U02537,I02343,buy,1,False,public-derived-with-sequence-proxy
U02537,I03658,buy,2,False,public-derived-with-sequence-proxy
U02537,I05614,buy,3,False,public-derived-with-sequence-proxy
U02537,I02115,buy,4,False,public-derived-with-sequence-proxy
U02537,I05865,buy,5,False,public-derived-with-sequence-proxy
U02537,I01442,buy,6,False,public-derived-with-sequence-proxy
U02537,I00774,buy,7,False,public-derived-with-sequence-proxy
U02537,I02120,buy,8,False,public-derived-with-sequence-proxy
U02537,I01722,buy,9,False,public-derived-with-sequence-proxy
U02537,I05404,buy,10,False,public-derived-with-sequence-proxy
U02537,I02422,buy,11,False,public-derived-with-sequence-proxy
U02537,I05570,buy,12,False,public-derived-with-sequence-proxy
U02538,I05865,buy,1,False,public-derived-with-sequence-proxy
U02538,I04404,buy,2,False,public-derived-with-sequence-proxy
U02538,I03053,buy,3,False,public-derived-with-sequence-proxy
U02538,I05552,buy,4,False,public-derived-with-sequence-proxy
U02539,I05050,buy,1,False,public-derived-with-sequence-proxy
U02539,I05659,buy,2,False,public-derived-with-sequence-proxy
U02539,I03899,buy,3,False,public-derived-with-sequence-proxy
U02539,I04037,buy,4,False,public-derived-with-sequence-proxy
U02539,I05677,buy,5,False,public-derived-with-sequence-proxy
U02539,I02980,buy,6,False,public-derived-with-sequence-proxy
U02539,I01225,buy,7,False,public-derived-with-sequence-proxy
U02539,I07042,buy,8,False,public-derived-with-sequence-proxy
U02539,I05538,buy,9,False,public-derived-with-sequence-proxy
U02539,I04794,buy,10,False,public-derived-with-sequence-proxy
U02539,I05658,buy,11,False,public-derived-with-sequence-proxy
U02539,I04936,buy,12,False,public-derived-with-sequence-proxy
U02540,I02980,buy,1,False,public-derived-with-sequence-proxy
U02540,I01658,buy,2,False,public-derived-with-sequence-proxy
U02540,I02603,buy,3,False,public-derived-with-sequence-proxy
U02540,I03515,buy,4,False,public-derived-with-sequence-proxy
U02541,I05534,buy,1,False,public-derived-with-sequence-proxy
U02541,I00192,buy,2,False,public-derived-with-sequence-proxy
U02541,I07335,buy,3,False,public-derived-with-sequence-proxy
U02541,I02450,buy,4,False,public-derived-with-sequence-proxy
U02541,I03712,buy,5,False,public-derived-with-sequence-proxy
U02541,I05050,buy,6,False,public-derived-with-sequence-proxy
U02541,I06368,buy,7,False,public-derived-with-sequence-proxy
U02541,I07542,buy,8,False,public-derived-with-sequence-proxy
U02541,I04348,buy,9,False,public-derived-with-sequence-proxy
U02541,I06348,buy,10,False,public-derived-with-sequence-proxy
U02541,I03401,buy,11,False,public-derived-with-sequence-proxy
U02541,I01088,buy,12,False,public-derived-with-sequence-proxy
U02542,I04531,buy,1,False,public-derived-with-sequence-proxy
U02542,I02120,buy,2,False,public-derived-with-sequence-proxy
U02542,I02427,buy,3,False,public-derived-with-sequence-proxy
U02542,I03577,buy,4,False,public-derived-with-sequence-proxy
U02542,I07016,buy,5,False,public-derived-with-sequence-proxy
U02542,I01653,buy,6,False,public-derived-with-sequence-proxy
U02542,I02344,buy,7,False,public-derived-with-sequence-proxy
U02542,I02811,buy,8,False,public-derived-with-sequence-proxy
U02542,I02215,buy,9,False,public-derived-with-sequence-proxy
U02542,I01732,buy,10,False,public-derived-with-sequence-proxy
U02543,I06050,buy,1,False,public-derived-with-sequence-proxy
U02543,I01815,buy,2,False,public-derived-with-sequence-proxy
U02543,I04689,buy,3,False,public-derived-with-sequence-proxy
U02543,I02246,buy,4,False,public-derived-with-sequence-proxy
U02544,I06481,buy,1,False,public-derived-with-sequence-proxy
U02544,I02432,buy,2,False,public-derived-with-sequence-proxy
U02544,I04247,buy,3,False,public-derived-with-sequence-proxy
U02544,I06735,buy,4,False,public-derived-with-sequence-proxy
U02545,I05175,buy,1,False,public-derived-with-sequence-proxy
U02545,I04667,buy,2,False,public-derived-with-sequence-proxy
U02545,I01159,buy,3,False,public-derived-with-sequence-proxy
U02545,I02615,buy,4,False,public-derived-with-sequence-proxy
U02545,I01643,buy,5,False,public-derived-with-sequence-proxy
U02545,I03584,buy,6,False,public-derived-with-sequence-proxy
U02546,I04022,buy,1,False,public-derived-with-sequence-proxy
U02546,I01133,buy,2,False,public-derived-with-sequence-proxy
U02546,I04393,buy,3,False,public-derived-with-sequence-proxy
U02546,I05403,buy,4,False,public-derived-with-sequence-proxy
U02546,I02006,buy,5,False,public-derived-with-sequence-proxy
U02546,I05513,buy,6,False,public-derived-with-sequence-proxy
U02546,I03053,buy,7,False,public-derived-with-sequence-proxy
U02546,I04182,buy,8,False,public-derived-with-sequence-proxy
U02546,I05574,buy,9,False,public-derived-with-sequence-proxy
U02546,I05466,buy,10,False,public-derived-with-sequence-proxy
U02546,I05879,buy,11,False,public-derived-with-sequence-proxy
U02546,I05658,buy,12,False,public-derived-with-sequence-proxy
U02547,I05892,buy,1,False,public-derived-with-sequence-proxy
U02547,I02117,buy,2,False,public-derived-with-sequence-proxy
U02547,I02043,buy,3,False,public-derived-with-sequence-proxy
U02547,I03899,buy,4,False,public-derived-with-sequence-proxy
U02547,I00298,buy,5,False,public-derived-with-sequence-proxy
U02547,I07047,buy,6,False,public-derived-with-sequence-proxy
U02547,I05403,buy,7,False,public-derived-with-sequence-proxy
U02547,I03673,buy,8,False,public-derived-with-sequence-proxy
U02548,I06569,buy,1,False,public-derived-with-sequence-proxy
U02548,I06047,buy,2,False,public-derived-with-sequence-proxy
U02548,I04195,buy,3,False,public-derived-with-sequence-proxy
U02548,I03949,buy,4,False,public-derived-with-sequence-proxy
U02548,I00935,buy,5,False,public-derived-with-sequence-proxy
U02548,I06800,buy,6,False,public-derived-with-sequence-proxy
U02548,I07545,buy,7,False,public-derived-with-sequence-proxy
U02548,I07027,buy,8,False,public-derived-with-sequence-proxy
U02548,I01485,buy,9,False,public-derived-with-sequence-proxy
U02549,I04082,buy,1,False,public-derived-with-sequence-proxy
U02549,I06494,buy,2,False,public-derived-with-sequence-proxy
U02549,I00130,buy,3,False,public-derived-with-sequence-proxy
U02549,I05631,buy,4,False,public-derived-with-sequence-proxy
U02550,I03275,buy,1,False,public-derived-with-sequence-proxy
U02550,I06920,buy,2,False,public-derived-with-sequence-proxy
U02550,I00060,buy,3,False,public-derived-with-sequence-proxy
U02550,I02909,buy,4,False,public-derived-with-sequence-proxy
U02550,I00366,buy,5,False,public-derived-with-sequence-proxy
U02550,I07928,buy,6,False,public-derived-with-sequence-proxy
U02550,I03637,buy,7,False,public-derived-with-sequence-proxy
U02551,I07277,buy,1,False,public-derived-with-sequence-proxy
U02551,I02913,buy,2,False,public-derived-with-sequence-proxy
U02551,I05466,buy,3,False,public-derived-with-sequence-proxy
U02551,I00263,buy,4,False,public-derived-with-sequence-proxy
U02551,I01887,buy,5,False,public-derived-with-sequence-proxy
U02551,I00094,buy,6,False,public-derived-with-sequence-proxy
U02551,I07314,buy,7,False,public-derived-with-sequence-proxy
U02551,I06494,buy,8,False,public-derived-with-sequence-proxy
U02551,I05464,buy,9,False,public-derived-with-sequence-proxy
U02551,I03756,buy,10,False,public-derived-with-sequence-proxy
U02552,I04593,buy,1,False,public-derived-with-sequence-proxy
U02552,I02618,buy,2,False,public-derived-with-sequence-proxy
U02552,I02098,buy,3,False,public-derived-with-sequence-proxy
U02552,I02446,buy,4,False,public-derived-with-sequence-proxy
U02552,I03424,buy,5,False,public-derived-with-sequence-proxy
U02552,I03389,buy,6,False,public-derived-with-sequence-proxy
U02552,I03815,buy,7,False,public-derived-with-sequence-proxy
U02552,I02150,buy,8,False,public-derived-with-sequence-proxy
U02552,I07600,buy,9,False,public-derived-with-sequence-proxy
U02552,I05552,buy,10,False,public-derived-with-sequence-proxy
U02552,I00119,buy,11,False,public-derived-with-sequence-proxy
U02553,I06996,buy,1,False,public-derived-with-sequence-proxy
U02553,I06775,buy,2,False,public-derived-with-sequence-proxy
U02553,I05435,buy,3,False,public-derived-with-sequence-proxy
U02553,I06494,buy,4,False,public-derived-with-sequence-proxy
U02553,I07438,buy,5,False,public-derived-with-sequence-proxy
U02553,I03882,buy,6,False,public-derived-with-sequence-proxy
U02553,I02237,buy,7,False,public-derived-with-sequence-proxy
U02553,I03815,buy,8,False,public-derived-with-sequence-proxy
U02553,I03525,buy,9,False,public-derived-with-sequence-proxy
U02553,I03156,buy,10,False,public-derived-with-sequence-proxy
U02553,I01698,buy,11,False,public-derived-with-sequence-proxy
U02553,I05372,buy,12,False,public-derived-with-sequence-proxy
U02554,I06385,buy,1,False,public-derived-with-sequence-proxy
U02554,I07339,buy,2,False,public-derived-with-sequence-proxy
U02554,I07656,buy,3,False,public-derived-with-sequence-proxy
U02554,I00889,buy,4,False,public-derived-with-sequence-proxy
U02554,I02780,buy,5,False,public-derived-with-sequence-proxy
U02554,I05879,buy,6,False,public-derived-with-sequence-proxy
U02554,I03434,buy,7,False,public-derived-with-sequence-proxy
U02554,I04198,buy,8,False,public-derived-with-sequence-proxy
U02554,I05212,buy,9,False,public-derived-with-sequence-proxy
U02554,I02067,buy,10,False,public-derived-with-sequence-proxy
U02554,I01985,buy,11,False,public-derived-with-sequence-proxy
U02555,I00094,buy,1,False,public-derived-with-sequence-proxy
U02555,I02102,buy,2,False,public-derived-with-sequence-proxy
U02555,I00083,buy,3,False,public-derived-with-sequence-proxy
U02555,I03465,buy,4,False,public-derived-with-sequence-proxy
U02555,I05631,buy,5,False,public-derived-with-sequence-proxy
U02555,I05393,buy,6,False,public-derived-with-sequence-proxy
U02555,I05655,buy,7,False,public-derived-with-sequence-proxy
U02555,I00433,buy,8,False,public-derived-with-sequence-proxy
U02556,I06398,buy,1,False,public-derived-with-sequence-proxy
U02556,I01653,buy,2,False,public-derived-with-sequence-proxy
U02556,I04398,buy,3,False,public-derived-with-sequence-proxy
U02556,I00125,buy,4,False,public-derived-with-sequence-proxy
U02557,I04641,buy,1,False,public-derived-with-sequence-proxy
U02557,I02529,buy,2,False,public-derived-with-sequence-proxy
U02557,I01637,buy,3,False,public-derived-with-sequence-proxy
U02557,I02922,buy,4,False,public-derived-with-sequence-proxy
U02557,I00360,buy,5,False,public-derived-with-sequence-proxy
U02557,I01428,buy,6,False,public-derived-with-sequence-proxy
U02557,I01433,buy,7,False,public-derived-with-sequence-proxy
U02557,I05496,buy,8,False,public-derived-with-sequence-proxy
U02557,I05175,buy,9,False,public-derived-with-sequence-proxy
U02557,I03845,buy,10,False,public-derived-with-sequence-proxy
U02557,I05403,buy,11,False,public-derived-with-sequence-proxy
U02557,I05563,buy,12,False,public-derived-with-sequence-proxy
U02558,I04976,buy,1,False,public-derived-with-sequence-proxy
U02558,I01987,buy,2,False,public-derived-with-sequence-proxy
U02558,I00543,buy,3,False,public-derived-with-sequence-proxy
U02558,I00455,buy,4,False,public-derived-with-sequence-proxy
U02558,I04028,buy,5,False,public-derived-with-sequence-proxy
U02558,I00095,buy,6,False,public-derived-with-sequence-proxy
U02558,I01704,buy,7,False,public-derived-with-sequence-proxy
U02558,I01815,buy,8,False,public-derived-with-sequence-proxy
U02558,I06965,buy,9,False,public-derived-with-sequence-proxy
U02558,I01588,buy,10,False,public-derived-with-sequence-proxy
U02558,I00814,buy,11,False,public-derived-with-sequence-proxy
U02558,I02167,buy,12,False,public-derived-with-sequence-proxy
U02559,I05103,buy,1,False,public-derived-with-sequence-proxy
U02559,I02522,buy,2,False,public-derived-with-sequence-proxy
U02559,I05400,buy,3,False,public-derived-with-sequence-proxy
U02559,I05574,buy,4,False,public-derived-with-sequence-proxy
U02559,I05385,buy,5,False,public-derived-with-sequence-proxy
U02559,I02482,buy,6,False,public-derived-with-sequence-proxy
U02559,I02980,buy,7,False,public-derived-with-sequence-proxy
U02559,I03094,buy,8,False,public-derived-with-sequence-proxy
U02560,I03092,buy,1,False,public-derived-with-sequence-proxy
U02560,I05148,buy,2,False,public-derived-with-sequence-proxy
U02560,I07565,buy,3,False,public-derived-with-sequence-proxy
U02560,I00656,buy,4,False,public-derived-with-sequence-proxy
U02560,I00231,buy,5,False,public-derived-with-sequence-proxy
U02560,I04028,buy,6,False,public-derived-with-sequence-proxy
U02560,I02836,buy,7,False,public-derived-with-sequence-proxy
U02560,I05277,buy,8,False,public-derived-with-sequence-proxy
U02560,I06780,buy,9,False,public-derived-with-sequence-proxy
U02560,I05403,buy,10,False,public-derived-with-sequence-proxy
U02560,I01701,buy,11,False,public-derived-with-sequence-proxy
U02560,I07345,buy,12,False,public-derived-with-sequence-proxy
U02561,I06494,buy,1,False,public-derived-with-sequence-proxy
U02561,I03053,buy,2,False,public-derived-with-sequence-proxy
U02561,I03383,buy,3,False,public-derived-with-sequence-proxy
U02561,I06140,buy,4,False,public-derived-with-sequence-proxy
U02561,I05437,buy,5,False,public-derived-with-sequence-proxy
U02561,I05326,buy,6,False,public-derived-with-sequence-proxy
U02561,I05393,buy,7,False,public-derived-with-sequence-proxy
U02562,I05405,buy,1,False,public-derived-with-sequence-proxy
U02562,I03845,buy,2,False,public-derived-with-sequence-proxy
U02562,I04100,buy,3,False,public-derived-with-sequence-proxy
U02562,I00476,buy,4,False,public-derived-with-sequence-proxy
U02562,I02367,buy,5,False,public-derived-with-sequence-proxy
U02562,I04372,buy,6,False,public-derived-with-sequence-proxy
U02562,I04596,buy,7,False,public-derived-with-sequence-proxy
U02562,I03059,buy,8,False,public-derived-with-sequence-proxy
U02562,I04398,buy,9,False,public-derived-with-sequence-proxy
U02562,I03565,buy,10,False,public-derived-with-sequence-proxy
U02562,I02603,buy,11,False,public-derived-with-sequence-proxy
U02562,I03564,buy,12,False,public-derived-with-sequence-proxy
U02563,I04405,buy,1,False,public-derived-with-sequence-proxy
U02563,I00249,buy,2,False,public-derived-with-sequence-proxy
U02563,I06154,buy,3,False,public-derived-with-sequence-proxy
U02563,I00051,buy,4,False,public-derived-with-sequence-proxy
U02563,I05809,buy,5,False,public-derived-with-sequence-proxy
U02563,I06519,buy,6,False,public-derived-with-sequence-proxy
U02563,I02626,buy,7,False,public-derived-with-sequence-proxy
U02563,I00747,buy,8,False,public-derived-with-sequence-proxy
U02563,I05232,buy,9,False,public-derived-with-sequence-proxy
U02564,I00733,buy,1,False,public-derived-with-sequence-proxy
U02564,I05015,buy,2,False,public-derived-with-sequence-proxy
U02564,I00030,buy,3,False,public-derived-with-sequence-proxy
U02564,I07678,buy,4,False,public-derived-with-sequence-proxy
U02564,I05040,buy,5,False,public-derived-with-sequence-proxy
U02564,I03882,buy,6,False,public-derived-with-sequence-proxy
U02564,I06879,buy,7,False,public-derived-with-sequence-proxy
U02565,I03522,buy,1,False,public-derived-with-sequence-proxy
U02565,I03658,buy,2,False,public-derived-with-sequence-proxy
U02565,I04404,buy,3,False,public-derived-with-sequence-proxy
U02565,I03330,buy,4,False,public-derived-with-sequence-proxy
U02565,I02980,buy,5,False,public-derived-with-sequence-proxy
U02565,I04398,buy,6,False,public-derived-with-sequence-proxy
U02565,I03565,buy,7,False,public-derived-with-sequence-proxy
U02565,I02281,buy,8,False,public-derived-with-sequence-proxy
U02565,I03076,buy,9,False,public-derived-with-sequence-proxy
U02565,I05177,buy,10,False,public-derived-with-sequence-proxy
U02565,I02058,buy,11,False,public-derived-with-sequence-proxy
U02566,I00428,buy,1,False,public-derived-with-sequence-proxy
U02566,I07118,buy,2,False,public-derived-with-sequence-proxy
U02566,I06140,buy,3,False,public-derived-with-sequence-proxy
U02566,I02080,buy,4,False,public-derived-with-sequence-proxy
U02566,I00357,buy,5,False,public-derived-with-sequence-proxy
U02566,I01490,buy,6,False,public-derived-with-sequence-proxy
U02566,I03447,buy,7,False,public-derived-with-sequence-proxy
U02566,I05599,buy,8,False,public-derived-with-sequence-proxy
U02566,I01579,buy,9,False,public-derived-with-sequence-proxy
U02566,I00754,buy,10,False,public-derived-with-sequence-proxy
U02566,I02031,buy,11,False,public-derived-with-sequence-proxy
U02566,I01809,buy,12,False,public-derived-with-sequence-proxy
U02567,I05599,buy,1,False,public-derived-with-sequence-proxy
U02567,I04052,buy,2,False,public-derived-with-sequence-proxy
U02567,I06820,buy,3,False,public-derived-with-sequence-proxy
U02567,I05652,buy,4,False,public-derived-with-sequence-proxy
U02567,I03121,buy,5,False,public-derived-with-sequence-proxy
U02567,I06561,buy,6,False,public-derived-with-sequence-proxy
U02567,I05471,buy,7,False,public-derived-with-sequence-proxy
U02568,I00062,buy,1,False,public-derived-with-sequence-proxy
U02568,I06996,buy,2,False,public-derived-with-sequence-proxy
U02568,I04303,buy,3,False,public-derived-with-sequence-proxy
U02568,I03565,buy,4,False,public-derived-with-sequence-proxy
U02569,I01847,buy,1,False,public-derived-with-sequence-proxy
U02569,I03059,buy,2,False,public-derived-with-sequence-proxy
U02569,I01132,buy,3,False,public-derived-with-sequence-proxy
U02569,I00251,buy,4,False,public-derived-with-sequence-proxy
U02569,I02938,buy,5,False,public-derived-with-sequence-proxy
U02570,I02058,buy,1,False,public-derived-with-sequence-proxy
U02570,I01722,buy,2,False,public-derived-with-sequence-proxy
U02570,I06815,buy,3,False,public-derived-with-sequence-proxy
U02570,I05177,buy,4,False,public-derived-with-sequence-proxy
U02570,I00767,buy,5,False,public-derived-with-sequence-proxy
U02570,I00759,buy,6,False,public-derived-with-sequence-proxy
U02570,I05631,buy,7,False,public-derived-with-sequence-proxy
U02571,I00755,buy,1,False,public-derived-with-sequence-proxy
U02571,I07071,buy,2,False,public-derived-with-sequence-proxy
U02571,I06223,buy,3,False,public-derived-with-sequence-proxy
U02571,I02022,buy,4,False,public-derived-with-sequence-proxy
U02571,I00182,buy,5,False,public-derived-with-sequence-proxy
U02571,I02904,buy,6,False,public-derived-with-sequence-proxy
U02571,I04423,buy,7,False,public-derived-with-sequence-proxy
U02571,I00066,buy,8,False,public-derived-with-sequence-proxy
U02571,I00171,buy,9,False,public-derived-with-sequence-proxy
U02571,I07152,buy,10,False,public-derived-with-sequence-proxy
U02571,I01471,buy,11,False,public-derived-with-sequence-proxy
U02572,I05401,buy,1,False,public-derived-with-sequence-proxy
U02572,I03036,buy,2,False,public-derived-with-sequence-proxy
U02572,I05012,buy,3,False,public-derived-with-sequence-proxy
U02572,I02629,buy,4,False,public-derived-with-sequence-proxy
U02572,I06265,buy,5,False,public-derived-with-sequence-proxy
U02572,I06323,buy,6,False,public-derived-with-sequence-proxy
U02572,I04392,buy,7,False,public-derived-with-sequence-proxy
U02572,I03066,buy,8,False,public-derived-with-sequence-proxy
U02572,I01830,buy,9,False,public-derived-with-sequence-proxy
U02572,I03057,buy,10,False,public-derived-with-sequence-proxy
U02572,I00249,buy,11,False,public-derived-with-sequence-proxy
U02572,I05680,buy,12,False,public-derived-with-sequence-proxy
U02573,I01361,buy,1,False,public-derived-with-sequence-proxy
U02573,I04395,buy,2,False,public-derived-with-sequence-proxy
U02573,I02661,buy,3,False,public-derived-with-sequence-proxy
U02573,I01067,buy,4,False,public-derived-with-sequence-proxy
U02573,I06245,buy,5,False,public-derived-with-sequence-proxy
U02573,I01949,buy,6,False,public-derived-with-sequence-proxy
U02574,I03889,buy,1,False,public-derived-with-sequence-proxy
U02574,I01658,buy,2,False,public-derived-with-sequence-proxy
U02574,I01975,buy,3,False,public-derived-with-sequence-proxy
U02574,I03565,buy,4,False,public-derived-with-sequence-proxy
U02574,I04404,buy,5,False,public-derived-with-sequence-proxy
U02574,I04936,buy,6,False,public-derived-with-sequence-proxy
U02574,I02000,buy,7,False,public-derived-with-sequence-proxy
U02574,I02980,buy,8,False,public-derived-with-sequence-proxy
U02574,I05943,buy,9,False,public-derived-with-sequence-proxy
U02574,I04395,buy,10,False,public-derived-with-sequence-proxy
U02574,I00661,buy,11,False,public-derived-with-sequence-proxy
U02574,I04935,buy,12,False,public-derived-with-sequence-proxy
U02575,I04482,buy,1,False,public-derived-with-sequence-proxy
U02575,I01588,buy,2,False,public-derived-with-sequence-proxy
U02575,I02950,buy,3,False,public-derived-with-sequence-proxy
U02575,I05466,buy,4,False,public-derived-with-sequence-proxy
U02575,I01579,buy,5,False,public-derived-with-sequence-proxy
U02576,I06443,buy,1,False,public-derived-with-sequence-proxy
U02576,I07335,buy,2,False,public-derived-with-sequence-proxy
U02576,I05614,buy,3,False,public-derived-with-sequence-proxy
U02576,I03053,buy,4,False,public-derived-with-sequence-proxy
U02576,I02698,buy,5,False,public-derived-with-sequence-proxy
U02576,I01653,buy,6,False,public-derived-with-sequence-proxy
U02577,I07948,buy,1,False,public-derived-with-sequence-proxy
U02577,I00262,buy,2,False,public-derived-with-sequence-proxy
U02577,I01934,buy,3,False,public-derived-with-sequence-proxy
U02577,I01658,buy,4,False,public-derived-with-sequence-proxy
U02577,I06430,buy,5,False,public-derived-with-sequence-proxy
U02577,I00270,buy,6,False,public-derived-with-sequence-proxy
U02577,I02011,buy,7,False,public-derived-with-sequence-proxy
U02578,I04549,buy,1,False,public-derived-with-sequence-proxy
U02578,I03357,buy,2,False,public-derived-with-sequence-proxy
U02578,I02740,buy,3,False,public-derived-with-sequence-proxy
U02578,I04120,buy,4,False,public-derived-with-sequence-proxy
U02578,I05404,buy,5,False,public-derived-with-sequence-proxy
U02578,I00859,buy,6,False,public-derived-with-sequence-proxy
U02578,I00774,buy,7,False,public-derived-with-sequence-proxy
U02578,I07180,buy,8,False,public-derived-with-sequence-proxy
U02578,I02502,buy,9,False,public-derived-with-sequence-proxy
U02578,I00676,buy,10,False,public-derived-with-sequence-proxy
U02579,I03899,buy,1,False,public-derived-with-sequence-proxy
U02579,I04935,buy,2,False,public-derived-with-sequence-proxy
U02579,I04038,buy,3,False,public-derived-with-sequence-proxy
U02579,I03584,buy,4,False,public-derived-with-sequence-proxy
U02579,I04630,buy,5,False,public-derived-with-sequence-proxy
U02579,I04395,buy,6,False,public-derived-with-sequence-proxy
U02579,I07253,buy,7,False,public-derived-with-sequence-proxy
U02579,I04531,buy,8,False,public-derived-with-sequence-proxy
U02579,I03565,buy,9,False,public-derived-with-sequence-proxy
U02579,I02351,buy,10,False,public-derived-with-sequence-proxy
U02580,I05466,buy,1,False,public-derived-with-sequence-proxy
U02580,I05513,buy,2,False,public-derived-with-sequence-proxy
U02580,I05564,buy,3,False,public-derived-with-sequence-proxy
U02580,I05656,buy,4,False,public-derived-with-sequence-proxy
U02580,I05403,buy,5,False,public-derived-with-sequence-proxy
U02580,I05323,buy,6,False,public-derived-with-sequence-proxy
U02581,I01643,buy,1,False,public-derived-with-sequence-proxy
U02581,I06843,buy,2,False,public-derived-with-sequence-proxy
U02581,I04395,buy,3,False,public-derived-with-sequence-proxy
U02581,I05043,buy,4,False,public-derived-with-sequence-proxy
U02581,I00415,buy,5,False,public-derived-with-sequence-proxy
U02581,I01457,buy,6,False,public-derived-with-sequence-proxy
U02581,I05175,buy,7,False,public-derived-with-sequence-proxy
U02581,I03706,buy,8,False,public-derived-with-sequence-proxy
U02581,I00062,buy,9,False,public-derived-with-sequence-proxy
U02581,I05062,buy,10,False,public-derived-with-sequence-proxy
U02581,I04348,buy,11,False,public-derived-with-sequence-proxy
U02581,I03682,buy,12,False,public-derived-with-sequence-proxy
U02582,I03293,buy,1,False,public-derived-with-sequence-proxy
U02582,I05289,buy,2,False,public-derived-with-sequence-proxy
U02582,I02992,buy,3,False,public-derived-with-sequence-proxy
U02582,I00930,buy,4,False,public-derived-with-sequence-proxy
U02582,I03599,buy,5,False,public-derived-with-sequence-proxy
U02582,I02490,buy,6,False,public-derived-with-sequence-proxy
U02582,I05879,buy,7,False,public-derived-with-sequence-proxy
U02582,I00110,buy,8,False,public-derived-with-sequence-proxy
U02582,I01897,buy,9,False,public-derived-with-sequence-proxy
U02583,I04970,buy,1,False,public-derived-with-sequence-proxy
U02583,I01609,buy,2,False,public-derived-with-sequence-proxy
U02583,I05015,buy,3,False,public-derived-with-sequence-proxy
U02583,I04544,buy,4,False,public-derived-with-sequence-proxy
U02583,I04038,buy,5,False,public-derived-with-sequence-proxy
U02583,I05437,buy,6,False,public-derived-with-sequence-proxy
U02583,I05118,buy,7,False,public-derived-with-sequence-proxy
U02583,I05177,buy,8,False,public-derived-with-sequence-proxy
U02583,I05103,buy,9,False,public-derived-with-sequence-proxy
U02583,I05656,buy,10,False,public-derived-with-sequence-proxy
U02583,I00476,buy,11,False,public-derived-with-sequence-proxy
U02583,I05435,buy,12,False,public-derived-with-sequence-proxy
U02584,I06135,buy,1,False,public-derived-with-sequence-proxy
U02584,I06234,buy,2,False,public-derived-with-sequence-proxy
U02584,I02135,buy,3,False,public-derived-with-sequence-proxy
U02584,I07970,buy,4,False,public-derived-with-sequence-proxy
U02584,I07669,buy,5,False,public-derived-with-sequence-proxy
U02584,I05799,buy,6,False,public-derived-with-sequence-proxy
U02584,I06956,buy,7,False,public-derived-with-sequence-proxy
U02584,I04802,buy,8,False,public-derived-with-sequence-proxy
U02584,I01115,buy,9,False,public-derived-with-sequence-proxy
U02584,I00132,buy,10,False,public-derived-with-sequence-proxy
U02585,I02291,buy,1,False,public-derived-with-sequence-proxy
U02585,I01322,buy,2,False,public-derived-with-sequence-proxy
U02585,I05879,buy,3,False,public-derived-with-sequence-proxy
U02585,I06896,buy,4,False,public-derived-with-sequence-proxy
U02586,I04345,buy,1,False,public-derived-with-sequence-proxy
U02586,I04634,buy,2,False,public-derived-with-sequence-proxy
U02586,I01442,buy,3,False,public-derived-with-sequence-proxy
U02586,I02254,buy,4,False,public-derived-with-sequence-proxy
U02586,I05604,buy,5,False,public-derived-with-sequence-proxy
U02586,I07443,buy,6,False,public-derived-with-sequence-proxy
U02586,I00433,buy,7,False,public-derived-with-sequence-proxy
U02586,I03950,buy,8,False,public-derived-with-sequence-proxy
U02587,I03580,buy,1,False,public-derived-with-sequence-proxy
U02587,I00415,buy,2,False,public-derived-with-sequence-proxy
U02587,I05982,buy,3,False,public-derived-with-sequence-proxy
U02587,I00062,buy,4,False,public-derived-with-sequence-proxy
U02588,I05403,buy,1,False,public-derived-with-sequence-proxy
U02588,I06073,buy,2,False,public-derived-with-sequence-proxy
U02588,I05175,buy,3,False,public-derived-with-sequence-proxy
U02588,I05513,buy,4,False,public-derived-with-sequence-proxy
U02589,I00499,buy,1,False,public-derived-with-sequence-proxy
U02589,I03779,buy,2,False,public-derived-with-sequence-proxy
U02589,I04093,buy,3,False,public-derived-with-sequence-proxy
U02589,I06076,buy,4,False,public-derived-with-sequence-proxy
