user_id,buy_count,cart_count,view_count,engagement_score,value_segment,recency_available,monetary_available,data_nature
U03609,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03610,5,12,12,88,观察,False,False,public-derived-with-sequence-proxy
U03611,6,12,12,96,成长,False,False,public-derived-with-sequence-proxy
U03612,5,12,12,88,观察,False,False,public-derived-with-sequence-proxy
U03613,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U03614,9,12,12,120,活跃,False,False,public-derived-with-sequence-proxy
U03615,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U03616,11,12,12,136,活跃,False,False,public-derived-with-sequence-proxy
U03617,6,12,12,96,成长,False,False,public-derived-with-sequence-proxy
U03618,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03619,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03620,9,12,12,120,活跃,False,False,public-derived-with-sequence-proxy
U03621,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03622,9,12,12,120,活跃,False,False,public-derived-with-sequence-proxy
U03623,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03624,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U03625,5,12,12,88,观察,False,False,public-derived-with-sequence-proxy
U03626,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U03627,11,12,12,136,活跃,False,False,public-derived-with-sequence-proxy
U03628,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03629,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03630,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U03631,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03632,9,12,12,120,活跃,False,False,public-derived-with-sequence-proxy
U03633,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U03634,6,12,12,96,成长,False,False,public-derived-with-sequence-proxy
U03635,11,12,12,136,活跃,False,False,public-derived-with-sequence-proxy
U03636,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03637,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03638,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U03639,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U03640,6,12,12,96,成长,False,False,public-derived-with-sequence-proxy
U03641,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03642,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03643,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03644,10,12,12,128,活跃,False,False,public-derived-with-sequence-proxy
U03645,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03646,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U03647,6,12,12,96,成长,False,False,public-derived-with-sequence-proxy
U03648,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U03649,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03650,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U03651,9,12,12,120,活跃,False,False,public-derived-with-sequence-proxy
U03652,5,12,12,88,观察,False,False,public-derived-with-sequence-proxy
U03653,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U03654,9,12,12,120,活跃,False,False,public-derived-with-sequence-proxy
U03655,10,12,12,128,活跃,False,False,public-derived-with-sequence-proxy
U03656,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U03657,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03658,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U03659,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U03660,6,12,12,96,成长,False,False,public-derived-with-sequence-proxy
U03661,6,12,12,96,成长,False,False,public-derived-with-sequence-proxy
U03662,6,12,12,96,成长,False,False,public-derived-with-sequence-proxy
U03663,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03664,9,12,12,120,活跃,False,False,public-derived-with-sequence-proxy
U03665,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U03666,10,12,12,128,活跃,False,False,public-derived-with-sequence-proxy
U03667,6,12,12,96,成长,False,False,public-derived-with-sequence-proxy
U03668,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03669,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U03670,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U03671,11,12,12,136,活跃,False,False,public-derived-with-sequence-proxy
U03672,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03673,10,12,12,128,活跃,False,False,public-derived-with-sequence-proxy
U03674,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U03675,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03676,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U03677,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03678,5,12,12,88,观察,False,False,public-derived-with-sequence-proxy
U03679,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U03680,6,12,12,96,成长,False,False,public-derived-with-sequence-proxy
U03681,5,12,12,88,观察,False,False,public-derived-with-sequence-proxy
U03682,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U03683,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U03684,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03685,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U03686,11,12,12,136,活跃,False,False,public-derived-with-sequence-proxy
U03687,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U03688,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U03689,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03690,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U03691,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U03692,6,12,12,96,成长,False,False,public-derived-with-sequence-proxy
U03693,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03694,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U03695,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U03696,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U03697,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U03698,6,12,12,96,成长,False,False,public-derived-with-sequence-proxy
U03699,5,12,12,88,观察,False,False,public-derived-with-sequence-proxy
U03700,11,12,12,136,活跃,False,False,public-derived-with-sequence-proxy
U03701,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03702,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U03703,5,12,12,88,观察,False,False,public-derived-with-sequence-proxy
U03704,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03705,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03706,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U03707,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03708,6,12,12,96,成长,False,False,public-derived-with-sequence-proxy
U03709,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03710,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03711,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U03712,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03713,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03714,11,12,12,136,活跃,False,False,public-derived-with-sequence-proxy
U03715,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U03716,6,12,12,96,成长,False,False,public-derived-with-sequence-proxy
U03717,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03718,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U03719,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03720,6,12,12,96,成长,False,False,public-derived-with-sequence-proxy
U03721,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03722,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03723,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03724,6,12,12,96,成长,False,False,public-derived-with-sequence-proxy
U03725,10,12,12,128,活跃,False,False,public-derived-with-sequence-proxy
U03726,6,12,12,96,成长,False,False,public-derived-with-sequence-proxy
U03727,11,12,12,136,活跃,False,False,public-derived-with-sequence-proxy
U03728,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U03729,5,12,12,88,观察,False,False,public-derived-with-sequence-proxy
U03730,11,12,12,136,活跃,False,False,public-derived-with-sequence-proxy
U03731,9,12,12,120,活跃,False,False,public-derived-with-sequence-proxy
U03732,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03733,9,12,12,120,活跃,False,False,public-derived-with-sequence-proxy
U03734,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03735,11,12,12,136,活跃,False,False,public-derived-with-sequence-proxy
U03736,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03737,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U03738,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U03739,9,12,12,120,活跃,False,False,public-derived-with-sequence-proxy
U03740,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U03741,11,12,12,136,活跃,False,False,public-derived-with-sequence-proxy
U03742,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U03743,6,12,12,96,成长,False,False,public-derived-with-sequence-proxy
U03744,11,12,12,136,活跃,False,False,public-derived-with-sequence-proxy
U03745,5,12,12,88,观察,False,False,public-derived-with-sequence-proxy
U03746,6,12,12,96,成长,False,False,public-derived-with-sequence-proxy
U03747,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03748,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03749,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U03750,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U03751,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U03752,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U03753,10,12,12,128,活跃,False,False,public-derived-with-sequence-proxy
U03754,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03755,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03756,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U03757,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U03758,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03759,6,12,12,96,成长,False,False,public-derived-with-sequence-proxy
U03760,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U03761,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U03762,5,12,12,88,观察,False,False,public-derived-with-sequence-proxy
U03763,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03764,6,12,12,96,成长,False,False,public-derived-with-sequence-proxy
U03765,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03766,11,12,12,136,活跃,False,False,public-derived-with-sequence-proxy
U03767,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03768,11,12,12,136,活跃,False,False,public-derived-with-sequence-proxy
U03769,9,12,12,120,活跃,False,False,public-derived-with-sequence-proxy
U03770,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03771,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U03772,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U03773,11,12,12,136,活跃,False,False,public-derived-with-sequence-proxy
U03774,10,12,12,128,活跃,False,False,public-derived-with-sequence-proxy
U03775,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03776,6,12,12,96,成长,False,False,public-derived-with-sequence-proxy
U03777,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U03778,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03779,11,12,12,136,活跃,False,False,public-derived-with-sequence-proxy
U03780,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U03781,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U03782,9,12,12,120,活跃,False,False,public-derived-with-sequence-proxy
U03783,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03784,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U03785,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03786,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03787,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03788,6,12,12,96,成长,False,False,public-derived-with-sequence-proxy
U03789,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03790,11,12,12,136,活跃,False,False,public-derived-with-sequence-proxy
U03791,9,12,12,120,活跃,False,False,public-derived-with-sequence-proxy
U03792,9,12,12,120,活跃,False,False,public-derived-with-sequence-proxy
U03793,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U03794,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U03795,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U03796,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03797,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U03798,5,12,12,88,观察,False,False,public-derived-with-sequence-proxy
U03799,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U03800,6,12,12,96,成长,False,False,public-derived-with-sequence-proxy
U03801,9,12,12,120,活跃,False,False,public-derived-with-sequence-proxy
U03802,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U03803,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03804,11,12,12,136,活跃,False,False,public-derived-with-sequence-proxy
U03805,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U03806,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U03807,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U03808,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U03809,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U03810,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U03811,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03812,11,12,12,136,活跃,False,False,public-derived-with-sequence-proxy
U03813,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03814,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U03815,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U03816,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U03817,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03818,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U03819,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U03820,10,12,12,128,活跃,False,False,public-derived-with-sequence-proxy
U03821,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03822,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03823,6,12,12,96,成长,False,False,public-derived-with-sequence-proxy
U03824,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U03825,10,12,12,128,活跃,False,False,public-derived-with-sequence-proxy
U03826,10,12,12,128,活跃,False,False,public-derived-with-sequence-proxy
U03827,6,12,12,96,成长,False,False,public-derived-with-sequence-proxy
U03828,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03829,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U03830,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03831,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03832,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03833,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03834,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03835,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03836,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U03837,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U03838,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U03839,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U03840,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U03841,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U03842,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03843,6,12,12,96,成长,False,False,public-derived-with-sequence-proxy
U03844,10,12,12,128,活跃,False,False,public-derived-with-sequence-proxy
U03845,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03846,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U03847,10,12,12,128,活跃,False,False,public-derived-with-sequence-proxy
U03848,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U03849,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U03850,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03851,10,12,12,128,活跃,False,False,public-derived-with-sequence-proxy
U03852,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03853,6,12,12,96,成长,False,False,public-derived-with-sequence-proxy
U03854,6,12,12,96,成长,False,False,public-derived-with-sequence-proxy
U03855,9,12,12,120,活跃,False,False,public-derived-with-sequence-proxy
U03856,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U03857,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U03858,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U03859,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03860,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03861,10,12,12,128,活跃,False,False,public-derived-with-sequence-proxy
U03862,9,12,12,120,活跃,False,False,public-derived-with-sequence-proxy
U03863,5,12,12,88,观察,False,False,public-derived-with-sequence-proxy
U03864,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U03865,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U03866,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03867,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U03868,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03869,9,12,12,120,活跃,False,False,public-derived-with-sequence-proxy
U03870,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U03871,6,12,12,96,成长,False,False,public-derived-with-sequence-proxy
U03872,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03873,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U03874,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03875,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03876,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U03877,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03878,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U03879,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U03880,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U03881,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03882,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U03883,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U03884,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U03885,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03886,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U03887,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U03888,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03889,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03890,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03891,10,12,12,128,活跃,False,False,public-derived-with-sequence-proxy
U03892,10,12,12,128,活跃,False,False,public-derived-with-sequence-proxy
U03893,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03894,10,12,12,128,活跃,False,False,public-derived-with-sequence-proxy
U03895,5,12,12,88,观察,False,False,public-derived-with-sequence-proxy
U03896,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U03897,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U03898,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U03899,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U03900,11,12,12,136,活跃,False,False,public-derived-with-sequence-proxy
U03901,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U03902,5,12,12,88,观察,False,False,public-derived-with-sequence-proxy
U03903,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03904,10,12,12,128,活跃,False,False,public-derived-with-sequence-proxy
U03905,10,12,12,128,活跃,False,False,public-derived-with-sequence-proxy
U03906,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U03907,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03908,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03909,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U03910,5,12,12,88,观察,False,False,public-derived-with-sequence-proxy
U03911,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U03912,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U03913,11,12,12,136,活跃,False,False,public-derived-with-sequence-proxy
U03914,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U03915,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U03916,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03917,5,12,12,88,观察,False,False,public-derived-with-sequence-proxy
U03918,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U03919,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03920,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03921,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U03922,9,12,12,120,活跃,False,False,public-derived-with-sequence-proxy
U03923,10,12,12,128,活跃,False,False,public-derived-with-sequence-proxy
U03924,11,12,12,136,活跃,False,False,public-derived-with-sequence-proxy
U03925,5,12,12,88,观察,False,False,public-derived-with-sequence-proxy
U03926,5,12,12,88,观察,False,False,public-derived-with-sequence-proxy
U03927,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03928,10,12,12,128,活跃,False,False,public-derived-with-sequence-proxy
U03929,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U03930,11,12,12,136,活跃,False,False,public-derived-with-sequence-proxy
U03931,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03932,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03933,10,12,12,128,活跃,False,False,public-derived-with-sequence-proxy
U03934,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U03935,5,12,12,88,观察,False,False,public-derived-with-sequence-proxy
U03936,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03937,5,12,12,88,观察,False,False,public-derived-with-sequence-proxy
U03938,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03939,11,12,12,136,活跃,False,False,public-derived-with-sequence-proxy
U03940,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03941,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03942,5,12,12,88,观察,False,False,public-derived-with-sequence-proxy
U03943,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03944,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U03945,6,12,12,96,成长,False,False,public-derived-with-sequence-proxy
U03946,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03947,11,12,12,136,活跃,False,False,public-derived-with-sequence-proxy
U03948,5,12,12,88,观察,False,False,public-derived-with-sequence-proxy
U03949,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03950,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03951,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03952,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U03953,9,12,12,120,活跃,False,False,public-derived-with-sequence-proxy
U03954,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U03955,5,12,12,88,观察,False,False,public-derived-with-sequence-proxy
U03956,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U03957,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03958,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U03959,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03960,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03961,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U03962,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U03963,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U03964,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U03965,9,12,12,120,活跃,False,False,public-derived-with-sequence-proxy
U03966,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U03967,11,12,12,136,活跃,False,False,public-derived-with-sequence-proxy
U03968,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U03969,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03970,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U03971,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U03972,6,12,12,96,成长,False,False,public-derived-with-sequence-proxy
U03973,10,12,12,128,活跃,False,False,public-derived-with-sequence-proxy
U03974,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03975,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U03976,9,12,12,120,活跃,False,False,public-derived-with-sequence-proxy
U03977,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U03978,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U03979,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03980,11,12,12,136,活跃,False,False,public-derived-with-sequence-proxy
U03981,11,12,12,136,活跃,False,False,public-derived-with-sequence-proxy
U03982,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03983,5,12,12,88,观察,False,False,public-derived-with-sequence-proxy
U03984,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U03985,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U03986,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03987,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U03988,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03989,10,12,12,128,活跃,False,False,public-derived-with-sequence-proxy
U03990,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03991,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U03992,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03993,6,12,12,96,成长,False,False,public-derived-with-sequence-proxy
U03994,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U03995,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U03996,11,12,12,136,活跃,False,False,public-derived-with-sequence-proxy
U03997,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U03998,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U03999,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U04000,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U04001,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U04002,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U04003,5,12,12,88,观察,False,False,public-derived-with-sequence-proxy
U04004,6,12,12,96,成长,False,False,public-derived-with-sequence-proxy
U04005,11,12,12,136,活跃,False,False,public-derived-with-sequence-proxy
U04006,6,12,12,96,成长,False,False,public-derived-with-sequence-proxy
U04007,6,12,12,96,成长,False,False,public-derived-with-sequence-proxy
U04008,6,12,12,96,成长,False,False,public-derived-with-sequence-proxy
U04009,6,12,12,96,成长,False,False,public-derived-with-sequence-proxy
U04010,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U04011,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U04012,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U04013,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U04014,12,12,12,144,核心,False,False,public-derived-with-sequence-proxy
U04015,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U04016,9,12,12,120,活跃,False,False,public-derived-with-sequence-proxy
