investigation_id,event_id,event_time,province,county,route_id,vehicle_code,container_code,logger_code,temperature_c,reference_profile_type,route_record_status,calibration_status,handoff_status,sample_completeness,offline_minutes,evidence_digest,policy_version,usability_decision_allowed,data_nature
CCI-2026-007,CN-CC-07-029,2026-07-12T09:50:00,陕西,周至县,CN-SN-ZZ-07,COURSE-VEH-07,COURSE-BOX-07,COURSE-LOGGER-07,4.36,freeze_preventive,complete,valid,complete,0.94,0,86f259bd1915da5fcb30be45b56f7c191fda1b67dca8b03a7829b0773ea69235,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-007,CN-CC-07-030,2026-07-12T09:55:00,陕西,周至县,CN-SN-ZZ-07,COURSE-VEH-07,COURSE-BOX-07,COURSE-LOGGER-07,4.64,freeze_preventive,complete,valid,complete,0.94,0,ab120d8ec123836d155f97091526b06cf8cc4957b9d4566236b58fa2bc8f0cfe,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-008,CN-CC-08-001,2026-07-13T07:30:00,浙江,桐庐县,CN-ZJ-TL-08,COURSE-VEH-08,COURSE-BOX-08,COURSE-LOGGER-08,4.08,standard_carrier,complete,valid,missing,0.91,0,4f0574e91a5346f92d5f40e6d64f2a2826952ae1550315fe1c232f111087cb9a,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-008,CN-CC-08-002,2026-07-13T07:35:00,浙江,桐庐县,CN-ZJ-TL-08,COURSE-VEH-08,COURSE-BOX-08,COURSE-LOGGER-08,4.36,standard_carrier,complete,valid,missing,0.91,0,62a484968d46403c0a2878c59c10d2906a16bd6009c14702c3ad5bd3684cdfc4,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-008,CN-CC-08-003,2026-07-13T07:40:00,浙江,桐庐县,CN-ZJ-TL-08,COURSE-VEH-08,COURSE-BOX-08,COURSE-LOGGER-08,4.64,standard_carrier,complete,valid,missing,0.91,0,e64ff992c9fe606886dd1cc2a9bca28e780bd2177217073a15e24adf514fb74f,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-008,CN-CC-08-004,2026-07-13T07:45:00,浙江,桐庐县,CN-ZJ-TL-08,COURSE-VEH-08,COURSE-BOX-08,COURSE-LOGGER-08,4.92,standard_carrier,complete,valid,missing,0.91,0,ccd91329a27bb3dcec75e794bb4fed4d23552acf4270251fe0e493b5597dd586,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-008,CN-CC-08-005,2026-07-13T07:50:00,浙江,桐庐县,CN-ZJ-TL-08,COURSE-VEH-08,COURSE-BOX-08,COURSE-LOGGER-08,5.2,standard_carrier,complete,valid,missing,0.91,0,23d616bd9d559d71ce8eb3a44f22bc7ccb0a498447fb06567a98c95e04e3f9ba,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-008,CN-CC-08-006,2026-07-13T07:55:00,浙江,桐庐县,CN-ZJ-TL-08,COURSE-VEH-08,COURSE-BOX-08,COURSE-LOGGER-08,5.48,standard_carrier,complete,valid,missing,0.91,0,cc93a45409d778deb011e0249f8ad20dcae4bd2d20cb48035e0f4fa2c4038ec2,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-008,CN-CC-08-007,2026-07-13T08:00:00,浙江,桐庐县,CN-ZJ-TL-08,COURSE-VEH-08,COURSE-BOX-08,COURSE-LOGGER-08,5.76,standard_carrier,complete,valid,missing,0.91,0,6c4a275c7aef5cec172ce51375c4a953ff8d755f0cc03aab43fdc330305a0ac7,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-008,CN-CC-08-008,2026-07-13T08:05:00,浙江,桐庐县,CN-ZJ-TL-08,COURSE-VEH-08,COURSE-BOX-08,COURSE-LOGGER-08,6.04,standard_carrier,complete,valid,missing,0.91,0,de12a7af366552f0e30defef31cb41702552a6a1ed0fe0e6dd2ecc6f806386fd,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-008,CN-CC-08-009,2026-07-13T08:10:00,浙江,桐庐县,CN-ZJ-TL-08,COURSE-VEH-08,COURSE-BOX-08,COURSE-LOGGER-08,6.32,standard_carrier,complete,valid,missing,0.91,0,301857f45a4b08cdf4c77c76c7b744caeef3727db96d82788bdfae2a9fd2609d,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-008,CN-CC-08-010,2026-07-13T08:15:00,浙江,桐庐县,CN-ZJ-TL-08,COURSE-VEH-08,COURSE-BOX-08,COURSE-LOGGER-08,4.08,standard_carrier,complete,valid,missing,0.91,0,b50e9fa83b30821fa79c3053958790cfa86232bf117f4e82933338fa6106974f,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-008,CN-CC-08-011,2026-07-13T08:20:00,浙江,桐庐县,CN-ZJ-TL-08,COURSE-VEH-08,COURSE-BOX-08,COURSE-LOGGER-08,4.36,standard_carrier,complete,valid,missing,0.91,0,6113044f9e9151f93a937b7ee3b5f597e86d4cebaec87a3e850e5ee15bc7116f,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-008,CN-CC-08-012,2026-07-13T08:25:00,浙江,桐庐县,CN-ZJ-TL-08,COURSE-VEH-08,COURSE-BOX-08,COURSE-LOGGER-08,4.64,standard_carrier,complete,valid,missing,0.91,0,00182941d72d9bbc48fef819d71584fb66d10b91c392c48aefbb635b5495b727,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-008,CN-CC-08-013,2026-07-13T08:30:00,浙江,桐庐县,CN-ZJ-TL-08,COURSE-VEH-08,COURSE-BOX-08,COURSE-LOGGER-08,4.92,standard_carrier,complete,valid,missing,0.91,0,5cc3322472f096f1e238aad5802940f8d387f0990b1cde57569e06195bd7061d,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-008,CN-CC-08-014,2026-07-13T08:35:00,浙江,桐庐县,CN-ZJ-TL-08,COURSE-VEH-08,COURSE-BOX-08,COURSE-LOGGER-08,5.2,standard_carrier,complete,valid,missing,0.91,0,f9b66002077efe6d2167df16b82269983ed998a380e5a9a531fe551ceeacc634,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-008,CN-CC-08-015,2026-07-13T08:40:00,浙江,桐庐县,CN-ZJ-TL-08,COURSE-VEH-08,COURSE-BOX-08,COURSE-LOGGER-08,5.48,standard_carrier,complete,valid,missing,0.91,0,97fc1787a12449febcd6e4655e02d339f06e313257c1f43165269cbcc0574302,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-008,CN-CC-08-016,2026-07-13T08:45:00,浙江,桐庐县,CN-ZJ-TL-08,COURSE-VEH-08,COURSE-BOX-08,COURSE-LOGGER-08,5.76,standard_carrier,complete,valid,missing,0.91,0,dd267dc0dad50ae73333453b76a65e938a1899407e1f00fcdfce1dc26e05ecd4,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-008,CN-CC-08-017,2026-07-13T08:50:00,浙江,桐庐县,CN-ZJ-TL-08,COURSE-VEH-08,COURSE-BOX-08,COURSE-LOGGER-08,6.04,standard_carrier,complete,valid,missing,0.91,0,09ff7441d4bdfa4565332fbde3da1e3e988684b17c197ead4e29313ecc6a9213,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-008,CN-CC-08-018,2026-07-13T08:55:00,浙江,桐庐县,CN-ZJ-TL-08,COURSE-VEH-08,COURSE-BOX-08,COURSE-LOGGER-08,6.32,standard_carrier,complete,valid,missing,0.91,0,2838480b2926b222f9db105a0aad2a6dc53f3b7924ab23f83b668a8d0028ff22,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-008,CN-CC-08-019,2026-07-13T09:00:00,浙江,桐庐县,CN-ZJ-TL-08,COURSE-VEH-08,COURSE-BOX-08,COURSE-LOGGER-08,4.08,standard_carrier,complete,valid,missing,0.91,0,a91bd49329c007c3809d38edf04883118211742e3665ff2af67942eb800ce950,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-008,CN-CC-08-020,2026-07-13T09:05:00,浙江,桐庐县,CN-ZJ-TL-08,COURSE-VEH-08,COURSE-BOX-08,COURSE-LOGGER-08,4.36,standard_carrier,complete,valid,missing,0.91,0,7569a53077cf26129594d4bf23eff5117f5dc20d2f135cc11b8292d216ff57f1,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-008,CN-CC-08-021,2026-07-13T09:10:00,浙江,桐庐县,CN-ZJ-TL-08,COURSE-VEH-08,COURSE-BOX-08,COURSE-LOGGER-08,4.64,standard_carrier,complete,valid,missing,0.91,0,ec1fa11c14eaa16dcfccf7a70368f16b7ce0f87e6353dbf34ec62c65640544b0,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-008,CN-CC-08-022,2026-07-13T09:15:00,浙江,桐庐县,CN-ZJ-TL-08,COURSE-VEH-08,COURSE-BOX-08,COURSE-LOGGER-08,4.92,standard_carrier,complete,valid,missing,0.91,0,f2c89b2114bba2227f01af15a4b5829cbbcf6006d629060ab9a476651921c637,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-008,CN-CC-08-023,2026-07-13T09:20:00,浙江,桐庐县,CN-ZJ-TL-08,COURSE-VEH-08,COURSE-BOX-08,COURSE-LOGGER-08,5.2,standard_carrier,complete,valid,missing,0.91,0,d0ebf5db2b83a7a4552e41734be4ee5435b66253e1eeecd8f5ceda4e7f5b3377,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-008,CN-CC-08-024,2026-07-13T09:25:00,浙江,桐庐县,CN-ZJ-TL-08,COURSE-VEH-08,COURSE-BOX-08,COURSE-LOGGER-08,5.48,standard_carrier,complete,valid,missing,0.91,0,626cce934f68903cce954634206110ebef3205bda12cbe30cea3dd07b982fd85,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-008,CN-CC-08-025,2026-07-13T09:30:00,浙江,桐庐县,CN-ZJ-TL-08,COURSE-VEH-08,COURSE-BOX-08,COURSE-LOGGER-08,5.76,standard_carrier,complete,valid,missing,0.91,0,5f385fc023d0f4016018e12986cea73fdd548418b80c7a910eb814b2a48471d1,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-008,CN-CC-08-026,2026-07-13T09:35:00,浙江,桐庐县,CN-ZJ-TL-08,COURSE-VEH-08,COURSE-BOX-08,COURSE-LOGGER-08,6.04,standard_carrier,complete,valid,missing,0.91,0,5815ba23441ef54ee263f1709c322c8e855347a254010f797e19cc720c6115d5,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-008,CN-CC-08-027,2026-07-13T09:40:00,浙江,桐庐县,CN-ZJ-TL-08,COURSE-VEH-08,COURSE-BOX-08,COURSE-LOGGER-08,6.32,standard_carrier,complete,valid,missing,0.91,0,5b2aacb175fbfa10def95690459a22f67dc9080dd907dd466b70e5c5a574688b,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-008,CN-CC-08-028,2026-07-13T09:45:00,浙江,桐庐县,CN-ZJ-TL-08,COURSE-VEH-08,COURSE-BOX-08,COURSE-LOGGER-08,4.08,standard_carrier,complete,valid,missing,0.91,0,7dd7ebc942a93e09e4cb00506fa4638a95e77510caf5d3c67ea12460efaded2b,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-008,CN-CC-08-029,2026-07-13T09:50:00,浙江,桐庐县,CN-ZJ-TL-08,COURSE-VEH-08,COURSE-BOX-08,COURSE-LOGGER-08,4.36,standard_carrier,complete,valid,missing,0.91,0,6ff9753c3bbf9bdc3dc47aec66a8673d25cad685b045f03c13dfd815eee80517,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-008,CN-CC-08-030,2026-07-13T09:55:00,浙江,桐庐县,CN-ZJ-TL-08,COURSE-VEH-08,COURSE-BOX-08,COURSE-LOGGER-08,4.64,standard_carrier,complete,valid,missing,0.91,0,875592a03724e4981f1ef9f36171440108d79d8bf2c05d9a50b13358c193d7ba,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-009,CN-CC-09-001,2026-07-14T07:30:00,广东,龙门县,CN-GD-LM-09,COURSE-VEH-09,COURSE-BOX-09,COURSE-LOGGER-09,4.08,ambient_context,complete,valid,complete,1.0,0,8fc5b94d7f9d907f12a40042cea29b381c8ddfcb2450a76f96aa75cec810507d,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-009,CN-CC-09-002,2026-07-14T07:35:00,广东,龙门县,CN-GD-LM-09,COURSE-VEH-09,COURSE-BOX-09,COURSE-LOGGER-09,4.36,ambient_context,complete,valid,complete,1.0,0,3f8a5c40eeb0481fc62e2186ebde0c9676280340651af3c7eba221b87987a8e6,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-009,CN-CC-09-003,2026-07-14T07:40:00,广东,龙门县,CN-GD-LM-09,COURSE-VEH-09,COURSE-BOX-09,COURSE-LOGGER-09,4.64,ambient_context,complete,valid,complete,1.0,0,72cdf7bcd2e021555e836c7ccd43b43be7863af1955311e99e87aa3b2043f7e5,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-009,CN-CC-09-004,2026-07-14T07:45:00,广东,龙门县,CN-GD-LM-09,COURSE-VEH-09,COURSE-BOX-09,COURSE-LOGGER-09,4.92,ambient_context,complete,valid,complete,1.0,0,8f0740c45780f571cac7e7d304de66e414de7e7a33450e14125be0383c3d3eeb,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-009,CN-CC-09-005,2026-07-14T07:50:00,广东,龙门县,CN-GD-LM-09,COURSE-VEH-09,COURSE-BOX-09,COURSE-LOGGER-09,5.2,ambient_context,complete,valid,complete,1.0,0,20fb6e4739412e698f1caa055f61659801bfb2037c84e1652f40f868dd1f819e,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-009,CN-CC-09-006,2026-07-14T07:55:00,广东,龙门县,CN-GD-LM-09,COURSE-VEH-09,COURSE-BOX-09,COURSE-LOGGER-09,5.48,ambient_context,complete,valid,complete,1.0,0,2225c56875e408d88a00261080025bc1122e68eb19e705cee3ca332de89492a1,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-009,CN-CC-09-007,2026-07-14T08:00:00,广东,龙门县,CN-GD-LM-09,COURSE-VEH-09,COURSE-BOX-09,COURSE-LOGGER-09,5.76,ambient_context,complete,valid,complete,1.0,0,7826216defc7918ea55d6be2836fea9d1572989a626d61c5f491a34b6e2ea367,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-009,CN-CC-09-008,2026-07-14T08:05:00,广东,龙门县,CN-GD-LM-09,COURSE-VEH-09,COURSE-BOX-09,COURSE-LOGGER-09,6.04,ambient_context,complete,valid,complete,1.0,0,2729287ea0be9c00fe589eca03c71358c5b678ee3f94bd1609f06da85ee4f2dd,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-009,CN-CC-09-009,2026-07-14T08:10:00,广东,龙门县,CN-GD-LM-09,COURSE-VEH-09,COURSE-BOX-09,COURSE-LOGGER-09,6.32,ambient_context,complete,valid,complete,1.0,0,c9dda4b14d8258969500e071cb40d779b754be5ab206c156458a63c8719bcaa5,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-009,CN-CC-09-010,2026-07-14T08:15:00,广东,龙门县,CN-GD-LM-09,COURSE-VEH-09,COURSE-BOX-09,COURSE-LOGGER-09,4.08,ambient_context,complete,valid,complete,1.0,0,09e19b4d33cd9a80c0122d37c82ed53a3e44f9d22f3b8e1d1e9e1ccab1997a7f,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-009,CN-CC-09-011,2026-07-14T08:20:00,广东,龙门县,CN-GD-LM-09,COURSE-VEH-09,COURSE-BOX-09,COURSE-LOGGER-09,4.36,ambient_context,complete,valid,complete,1.0,0,0e3725625d618080d127a48a62ea26037dea60040da83bb521a61380ca2d5fa0,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-009,CN-CC-09-012,2026-07-14T08:25:00,广东,龙门县,CN-GD-LM-09,COURSE-VEH-09,COURSE-BOX-09,COURSE-LOGGER-09,4.64,ambient_context,complete,valid,complete,1.0,0,3b44aa3dcd2c690bda5efa41eda062e7bd04b00691d1eb7bd219c21a1e31b8cd,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-009,CN-CC-09-013,2026-07-14T08:30:00,广东,龙门县,CN-GD-LM-09,COURSE-VEH-09,COURSE-BOX-09,COURSE-LOGGER-09,4.92,ambient_context,complete,valid,complete,1.0,0,97b7eaf5b45c68a7bfbe14186ec4c6c401b81629be54ae0e3831d51421f6a9e2,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-009,CN-CC-09-014,2026-07-14T08:35:00,广东,龙门县,CN-GD-LM-09,COURSE-VEH-09,COURSE-BOX-09,COURSE-LOGGER-09,5.2,ambient_context,complete,valid,complete,1.0,0,fbbe9862cba6796ad23b064aecb45368058b1905c71a5630b700c7ec0a28acd0,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-009,CN-CC-09-015,2026-07-14T08:40:00,广东,龙门县,CN-GD-LM-09,COURSE-VEH-09,COURSE-BOX-09,COURSE-LOGGER-09,5.48,ambient_context,complete,valid,complete,1.0,0,c0b10ce02a5922a9def5940f9d68f90d9739baafda850e7e150a0407460a466c,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-009,CN-CC-09-016,2026-07-14T08:45:00,广东,龙门县,CN-GD-LM-09,COURSE-VEH-09,COURSE-BOX-09,COURSE-LOGGER-09,5.76,ambient_context,complete,valid,complete,1.0,0,5910d526c694d6fa5f7874421c23ec62b959743b4f256203454f6d3c529b54d1,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-009,CN-CC-09-017,2026-07-14T08:50:00,广东,龙门县,CN-GD-LM-09,COURSE-VEH-09,COURSE-BOX-09,COURSE-LOGGER-09,6.04,ambient_context,complete,valid,complete,1.0,0,702e061f5e4524d31f92cf2fda56717bd13829b71ea63cd1c6133b171a537d0d,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-009,CN-CC-09-018,2026-07-14T08:55:00,广东,龙门县,CN-GD-LM-09,COURSE-VEH-09,COURSE-BOX-09,COURSE-LOGGER-09,6.32,ambient_context,complete,valid,complete,1.0,0,0ac87c766c923b92263d842c70a02c22970715fb0cfb42ba8ed246dde11f0f54,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-009,CN-CC-09-019,2026-07-14T09:00:00,广东,龙门县,CN-GD-LM-09,COURSE-VEH-09,COURSE-BOX-09,COURSE-LOGGER-09,4.08,ambient_context,complete,valid,complete,1.0,0,8200ffd3b2668ac3b9f20c5afe38335ee7a05df6f9a1f73620712d18364f5b1c,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-009,CN-CC-09-020,2026-07-14T09:05:00,广东,龙门县,CN-GD-LM-09,COURSE-VEH-09,COURSE-BOX-09,COURSE-LOGGER-09,4.36,ambient_context,complete,valid,complete,1.0,0,b3231484825a290651fa1aa0566d9a2429d4321ca436e5a675dae3e74eef7f9b,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-009,CN-CC-09-021,2026-07-14T09:10:00,广东,龙门县,CN-GD-LM-09,COURSE-VEH-09,COURSE-BOX-09,COURSE-LOGGER-09,4.64,ambient_context,complete,valid,complete,1.0,0,6b0cf28a61b0e012eb4f33683ef453cd1b5b717bcff68a68d089db79dc302117,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-009,CN-CC-09-022,2026-07-14T09:15:00,广东,龙门县,CN-GD-LM-09,COURSE-VEH-09,COURSE-BOX-09,COURSE-LOGGER-09,4.92,ambient_context,complete,valid,complete,1.0,0,602442b53e95ad2649939caf2a66cfd24fb757bfd9d761a67e0cbc14713e0b17,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-009,CN-CC-09-023,2026-07-14T09:20:00,广东,龙门县,CN-GD-LM-09,COURSE-VEH-09,COURSE-BOX-09,COURSE-LOGGER-09,5.2,ambient_context,complete,valid,complete,1.0,0,c67288694f955bc58cd2cb24c7e1e2bc470281293fb6d82a5f3530b1817ecb67,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-009,CN-CC-09-024,2026-07-14T09:25:00,广东,龙门县,CN-GD-LM-09,COURSE-VEH-09,COURSE-BOX-09,COURSE-LOGGER-09,5.48,ambient_context,complete,valid,complete,1.0,0,eaa45df0949ae57a537f079e634affa9f3fc1cbfd0d58eeabc8140c608985652,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-009,CN-CC-09-025,2026-07-14T09:30:00,广东,龙门县,CN-GD-LM-09,COURSE-VEH-09,COURSE-BOX-09,COURSE-LOGGER-09,5.76,ambient_context,complete,valid,complete,1.0,0,7a3838ea602f0f1a06c88e3bb9c234d95866eeb0192a23aafee6de72d9c7efdf,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-009,CN-CC-09-026,2026-07-14T09:35:00,广东,龙门县,CN-GD-LM-09,COURSE-VEH-09,COURSE-BOX-09,COURSE-LOGGER-09,6.04,ambient_context,complete,valid,complete,1.0,0,129ab22b48bad980326c6c433a30982a940493c6d23830fb4dc3967b26bd52fd,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-009,CN-CC-09-027,2026-07-14T09:40:00,广东,龙门县,CN-GD-LM-09,COURSE-VEH-09,COURSE-BOX-09,COURSE-LOGGER-09,6.32,ambient_context,complete,valid,complete,1.0,0,b5da4494aac064d2c8036df36eaebb102374cc92a170c0abb3af175bd3ce70b3,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-009,CN-CC-09-028,2026-07-14T09:45:00,广东,龙门县,CN-GD-LM-09,COURSE-VEH-09,COURSE-BOX-09,COURSE-LOGGER-09,4.08,ambient_context,complete,valid,complete,1.0,0,9120f57ab76b48dffcd379470fca6689d399cf4329b83432de8800ddc4efd98a,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-009,CN-CC-09-029,2026-07-14T09:50:00,广东,龙门县,CN-GD-LM-09,COURSE-VEH-09,COURSE-BOX-09,COURSE-LOGGER-09,4.36,ambient_context,complete,valid,complete,1.0,0,5ae7174350c46550944d1023cd5d1e88e33f2e7f76afcf73bf7d9edd59689cc2,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-009,CN-CC-09-030,2026-07-14T09:55:00,广东,龙门县,CN-GD-LM-09,COURSE-VEH-09,COURSE-BOX-09,COURSE-LOGGER-09,4.64,ambient_context,complete,valid,complete,1.0,0,764c280c96fd8512a77321bc515d2c3c5aa6249058386cde24b424c7c76875e0,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-010,CN-CC-10-001,2026-07-15T07:30:00,福建,闽侯县,CN-FJ-MH-10,COURSE-VEH-10,COURSE-BOX-10,COURSE-LOGGER-10,4.08,freeze_preventive,missing,valid,complete,0.97,0,5879e5c276a7de7c8fb83ca9c899a610c005767a74ab0b5531b44709212acc54,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-010,CN-CC-10-002,2026-07-15T07:35:00,福建,闽侯县,CN-FJ-MH-10,COURSE-VEH-10,COURSE-BOX-10,COURSE-LOGGER-10,4.36,freeze_preventive,missing,valid,complete,0.97,0,be4d8ec5989ef19823b8f67e3aa1bb04dbbec15f756c6defc4732fdd712a659c,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-010,CN-CC-10-003,2026-07-15T07:40:00,福建,闽侯县,CN-FJ-MH-10,COURSE-VEH-10,COURSE-BOX-10,COURSE-LOGGER-10,4.64,freeze_preventive,missing,valid,complete,0.97,0,5f218fd9dcdd4ce2a9b14b36482c228f8792455dd24cffe210b7e7bcbf5cb134,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-010,CN-CC-10-004,2026-07-15T07:45:00,福建,闽侯县,CN-FJ-MH-10,COURSE-VEH-10,COURSE-BOX-10,COURSE-LOGGER-10,4.92,freeze_preventive,missing,valid,complete,0.97,0,05ec6275cd98d557e5a6d528bb30acf7ae3f5f98b9c0124c4638e4e18611003c,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-010,CN-CC-10-005,2026-07-15T07:50:00,福建,闽侯县,CN-FJ-MH-10,COURSE-VEH-10,COURSE-BOX-10,COURSE-LOGGER-10,5.2,freeze_preventive,missing,valid,complete,0.97,0,0191f11ff9d7305a32c32634528663259aaeca95af0134d14b99c86e49ea5901,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-010,CN-CC-10-006,2026-07-15T07:55:00,福建,闽侯县,CN-FJ-MH-10,COURSE-VEH-10,COURSE-BOX-10,COURSE-LOGGER-10,5.48,freeze_preventive,missing,valid,complete,0.97,0,edb106629b07f6b14d7aa85ab66e9ff10c17289a333aebb75cff459ee519efd2,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-010,CN-CC-10-007,2026-07-15T08:00:00,福建,闽侯县,CN-FJ-MH-10,COURSE-VEH-10,COURSE-BOX-10,COURSE-LOGGER-10,5.76,freeze_preventive,missing,valid,complete,0.97,0,8315f40d4c318838ab77195cc0a7461c4feb20e9ee3b02ca7466e431c6239284,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
CCI-2026-010,CN-CC-10-008,2026-07-15T08:05:00,福建,闽侯县,CN-FJ-MH-10,COURSE-VEH-10,COURSE-BOX-10,COURSE-LOGGER-10,6.04,freeze_preventive,missing,valid,complete,0.97,0,258de9816cc03d5e99fac98ab2f3d4c9c2861a27f4a48732b242e65a672e36d1,COLD-CHAIN-INVESTIGATION-2026.1,False,deterministic-synthetic-cn-operations
