id,split,review,star,Location#Transportation,Location#Downtown,Location#Easy_to_find,Service#Queue,Service#Hospitality,Service#Parking,Service#Timely,Price#Level,Price#Cost_effective,Price#Discount,Ambience#Decoration,Ambience#Noise,Ambience#Space,Ambience#Sanitary,Food#Portion,Food#Taste,Food#Appearance,Food#Recommend,source_id,data_nature
34995,train,胡大到了沈阳，一定要去尝尝，传说要排队，所以下午四点半就到店了，结果没有出现传说中的景象，还有很多空位，不过过了五点半人就挺多的了。点的七块和十块的龙虾，个头明显有差。味道挺好，川菜做法，汤汁好，配料多，和柒五麻小不是一个风格，馋嘴蛙非常好吃，大块，麻辣味重，非常值得再次尝试，藤椒鱼还可以，重麻轻辣，觉得应该没有水煮鱼好吃，下次应该不会点，店家的名气这么大自然消费低不了，人均一百以上，但个人感觉还是挺值的，下次还是会再光顾的。,5.0,-2,-2,-2,-2,-2,-2,-2,-1,1,-2,-2,-2,-2,-2,1,1,-2,-2,DATA-03,public-derived
10764,train,去过上海、苏州、南京、无锡的外婆家，每家都很好吃，口味一致。外婆家很火，每次排队都要很久，当然，巧的时候一会就进去就餐啦，人多的时候可以预定包厢，这样不用排队能直接进去，而且没有包厢最低消费，真的很人性化！所以外婆家的口碑非常非常好。现在茶水自助拿取，餐厅装修以木质为主，很亲民，并且菜的种类很多，菜色让人很有食欲，量很多！物廉价美，性价比超高！！！\\n茶香鸡，放在一个锅子中，很香，味道不错，适合一桌人分着吃～\\n铁板上的蒜蓉粉丝虾，每次必点！新鲜好吃～并且外婆家还有准备饭后两糖，可以在柜台处自由拿取～\\n外婆烤肉，之前每次看别人吃都觉得好好吃，后来自己点了一次真的很不错！很嫩很香，感觉拿生菜包了也好吃～\\n麻婆豆腐，三块钱，每次也是必点，因为好吃，本人爱吃辣～\\n还有一个小牛肉，超嫩！很好吃～个人觉得比外婆烤肉还要好吃～\\n蛋黄南瓜，看上去就很好吃，点了以后因为菜很多没吃几块，妈妈吃了一大部分～\\n培根高丽菜，很好吃，培根和菜的量很足～\\n还有很多其他蔬菜，味道也做的很好吃～\\n最后想说，上菜很快～口味不咸不淡很正好～价格不高，适合学生党白领聚餐～可以点很多菜～,5.0,-2,-2,-2,0,-2,-2,1,1,1,-2,1,-2,-2,-2,1,1,1,-2,DATA-03,public-derived
10635,train,去的宜家荟聚店，首先会发给你一张票，凭票刷卡进入餐厅。店里布置十分有特色，琉璃主打的装修风格十分有活力，会激发满满食欲感。菜品分区合理。青菜区、海鲜区、肉类、鱼片、汤、披萨点心、寿司、冰淇淋、热菜类......种类齐全，原料新鲜。涮菜锅也是一个十分有民族特色的瓷锅，汤底味道比较淡，需要搭配一些调料可能会好一点。印象深刻的是薯条很棒，粗粗的薯条搭配浓郁番茄酱，可以跟相当一部分西餐厅媲美，大红虾也是棒棒哒，又大又新鲜。铁板烧牛排师傅做得大汗淋漓，味道也很赞。店内的饮品也很多，除了常见的咖啡牛奶汽水之类，就连花茶跟五谷杂粮都有，真是太与时俱进。吃热了再来一扎冰冰的扎啤爽死啦，最后喝撑的出来。美中不足就是汤要是有咸汤就好啦，来个海带排骨汤或者莲藕排骨汤啥的，满足一下汉口人对汤的需求就好。找了半天只发现了蒸鸡蛋和银耳汤。对于这个价位来说，真是一家相当不错的自助餐厅。下次决定去街道口店一试，据说那边人口密集，希望餐厅不要打折扣吖。,5.0,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,1,-2,-2,-2,-2,1,-2,-2,DATA-03,public-derived
7927,train,作为市里的星级酒店，观澜还是算的上数一数二的。在百纳瑞汀二十几楼，首先环境没的说，干净整洁高大上，服务自然也很不错，分菜，倒酒水，换盘子，都非常及时，很不错。果汁是鲜榨的，点的芒果汁，很浓郁，其实我更喜欢这家店的猕猴桃汁，酸酸甜甜的，比较开胃。蜂巢很赞，涂在烤面包上，一口下去，满满的幸福感啊，百吃不厌的说～炒螺片火候刚好，不会很老，口感不错，比较爽口。口水鸡红油不错，鸡肉很嫩，稍稍有点儿淡。满江红其实是鱼头，名字寓意不错，鱼头味道淡了，上面的肉倒是还蛮多的，还可以。送的果盘造型不错，还蛮甜的，不错不错～价格方面嘛，星级酒店，你懂的～哈哈～,5.0,-2,-2,-2,-2,1,-2,-2,-1,-2,-2,1,1,1,1,1,1,0,-2,DATA-03,public-derived
15266,dev,在大理的最后一天，朋友说要去吃顿大餐哈哈，大众点评网上按好评率搜到餐厅，一路导航过去，晕，没开门，再搜，再导航，又没开门，接连三家都没开，我都纳闷了这是遇到鬼啦，然后就近搜到了婷院私厨评价不错，特地打电话问了营业中，疲惫的过去，发现是家庭开的餐馆，在小院中间的石桌就坐，店员服务很好，不会过分热情，恰到好处，就像在朋友家做客吃饭一样！说下菜品，开心豆腐绝对会让你开心，因为真的很好吃，豆腐很嫩，入口即化的赶脚，推荐！水晶咕咾肉，甜口菜，不爱吃甜的我一直停不下筷子哈，肉质很嫩，芝麻菜汤很新鲜很好喝，本来不爱吃芝麻菜，谁知做汤我竟吃了不少，酸辣鱼个人觉得一般，有点辣！鱼刺有点多，其他菜都吃光啦，就把鱼剩下啦！团的代金券，人均50多，整体很满意！推荐！,5.0,-2,-2,-2,-2,1,-2,-2,0,-2,0,-2,-2,-2,-2,-2,0,-2,1,DATA-03,public-derived
21651,train,很有特色的一家店 位置挺好找的 按照点评很容易找到 主打无添加的创意餐厅 吃起来很健康 麻酱料味道很浓厚 很喜欢这个味道 一份规定好了重量 可以根据自己的喜好跟店家说要求 他们会帮忙配好 这个很不错  正对选择恐惧感人们的胃口 一蕃珍辣牛肉面在意面的基础上增加了川式辣酱 还有黄瓜跟芝士 味道很复合 很好吃 hey Jude黑椒味道很浓 肉质很好很嫩充满肉香 他家薯条是用空气炸锅做的 没有油 很健康 三种蘸酱都很好吃 个人最喜欢芥末的 喝了个无敌的双芋 呵呵 颜值很高诶 香芋味道很浓 沙冰里拌着红豆 上面还有芋头块 喝起来很满足 总体感觉菜品很健康味道很有特色 饮品颜值很高 环境也很不错 朋友闺蜜之间小聚来这灰常不错,5.0,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,1,1,1,1,1,1,1,-2,DATA-03,public-derived
20189,dev,店就在回龙观港龙某螺狮粉楼上。话说这是很久以来吃到的性价比最高的广式烧腊了。深井烧鸭味道非常地道，肥而不腻，分量还很大，这里一份23的烧鸭能赶上何贤记58的了。叉烧肉卖相一般，没有很多店里红彤彤的颜色看起来有食欲，但是吃到嘴里味道一点不输其他茶餐厅，看来颜色好不一定是好吃的标志。卤水猪肚好大份量一盘，做得非常软嫩，同事牙口不好，说就喜欢吃这个。不过这个菜口味比较清淡，如果单独配一点料汁估计能适合更多人的口味。三个素菜生炒菜心，腌黄瓜片，松仁玉米味道也是刚刚好。特别是黄瓜片，原谅我忘记了这道菜高大上的名字了，酸甜可口，又不同于北方蓑衣黄瓜的口感，非常解油腻，看得出来店家为了搭配团购菜品还是下了很大功夫的。吃饭最后上来了例汤鸡汤，这个跟广东吃饭顺序不同，老板解释是之前有客人点例汤给上错了所以我们的就晚了。这里必须赞一下老板娘的服务态度，对每桌客人态度都十分友善，让人感觉心里很舒服。总体来讲菜量大，味道好，服务贴心，希望能一直保持这样的水准！,5.0,-2,-2,-2,-2,1,-2,-2,1,1,-2,-2,-2,-2,-2,1,1,0,-2,DATA-03,public-derived
1817,train,三义和酒楼在北京也有，不知道跟济南的是不是一家？这次去济南，吃了一回。他家的领班十分客气，服务员也十分认真。赞一个！我们点了羊汤、吊炉烧饼、拌羊脸、烤羊排、拌三丝。他家的东西做的不错，羊汤浓郁，没有膻味。烧饼酥香可口，配上羊汤和咸菜，真棒！拌羊脸口味鲜香，烤羊排外焦里嫩。挺好，我们吃的很满意，打包了羊排、咸菜、烧饼。他家的饭菜不错，性价比高！点了6个吊炉烧饼、2个玫瑰烧饼、一份烤羊排、一份拌羊脸、一份拌三丝花了201，比北京的三义和便宜30%。外地游客如果爬千佛山可以考虑去他家吃饭，实惠，好吃。,5.0,-2,-2,-2,-2,1,-2,-2,1,1,0,-2,-2,-2,-2,1,1,-2,-2,DATA-03,public-derived
4710,train,交通便利，位于同福西路，工商银行旁边的一家港式茶餐厅，该店有2楼，中午时候吃饭不用等位，设有外卖。2楼卡座坐得比较舒服 ，有空调和风扇，安静适合聊天。这里有碟饭和炒菜任君选择，还有下午茶三明治奶茶等等套餐。本次尝试的是炒菜，每道菜20-30不等，人均大概30-40性价比不错的。\\n菜品：芝士铁板日本豆腐，豆腐嫩滑，还有肉沫，洋葱，铁板烧物本来就野味，很好下饭，推荐！\\n  招牌酸菜鱼：不会很辣，58蚊一客，分量比较少，但是鱼肉嫩滑，唯一缺点，酸菜不酸。没有外面的酸菜鱼浓郁，但适合广州人口味！\\n西蓝花牛肉：味道稍咸，肉新鲜，够火候！\\n\\n虾仁炒蛋：加了香葱炒挺香的，也是虾仁稍咸，不过很好下饭！\\n\\n蜜汁叉烧：调味刚好，肉质有肥有瘦，适合大众人口味！\\n总体来说不错的！其实茶餐厅就是要做得价格和味道亲民就可以了！不用太过于有特色！干净卫生，像家常菜！适合大众人口味！,5.0,1,-2,-2,1,-2,-2,-2,1,1,-2,1,1,1,1,-1,0,-2,1,DATA-03,public-derived
3839,train,之前去过几次 感觉口味很一般 这次去感觉比以前好很多 听说是换了主厨 菜品味道不错 甜品都很赞 有款上面蓝莓酱下面抹茶甜点很好吃 类似泡芙小面包味道很好 奶油也不甜腻 多吃也不会觉得腻 美式咖啡每杯量有点少 不过可以一直找服务员要 服务员随时过来清理餐盘 冰淇淋也不错 有很多坚果 水果干可以搭配在冰淇淋里面 水果种类也不少  总之味道比之前强了很多很多 沙拉有几种也都不错 以后还打算去 打五折感觉很值 环境也不错 最起码不像外面饭店有抽烟的 适合带宝宝一起 宝宝是免费的 可以坐在落地窗边观看海河景观 夜景更加不错 现在天气可以坐在外面吃 风和日丽适合放松,5.0,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,1,1,-1,1,-2,-2,DATA-03,public-derived
3623,train,为老爸庆生，汉舍没订到位却意外收获这家店，新装修的店环境不错，服务员基本都说上海话让人感觉亲切，有种老上海私房菜的感觉，由于外婆不能吃黄鱼就点了招牌熏鱼，炸得非常酥脆完全没有骨头，配上浓稠的酱汁，赞极了！下次有机会要尝下黄鱼~芝士藕饼有浓浓的芝士香，味道偏淡，沙爹肥牛肉质很嫩带着一点点番茄的酸甜味，蒜蓉开背虾好吃，辅料粉丝特别受欢迎，一点不剩，蟹粉豆腐真材实料都看到整条整条的蟹腿肉了，到对我这个重口味的来说还是略微淡了点，服务员推荐的龙岗鸡绝对嗲！皮脆肉香沾着椒盐一块接一块~感觉他家菜品都很精致，卖相让人看着觉得食欲大开，咸淡适中，值得推荐的一家店,5.0,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,1,1,1,1,-2,1,1,-2,DATA-03,public-derived
39439,train,这是不夜谷这边最好吃的餐馆了，之前吃了山吧，好运什么的，都觉得口味一般，还挺贵的，然后来这边玩，住一宿，晚上就想吃点不一样得，就来吃了这家，人特多，等了半天才有座，环境真是太棒了，紫色的灯照出来，很好看，再加上房子盖得也比较有特色，感觉很好，点了猪肋排，咖喱鸡，冬阴功汤，菠萝饭，还有空心菜，猪肋排觉得味道一般，肉有些柴，有点腻得慌，剩下的几样很好吃，冬阴功汤做了一些融合，不想泰国本地的味道那么冲，咖喱鸡超好吃，建议尝试，菠萝饭也很好吃，里面有虾，鱿鱼，腰果，香肠，豌豆等等，量很大，两个人吃都够…感觉他家服务员比较少，有些忙不过来，要很大声叫他们才能听见，但是态度还挺好的，我们在总店吃的，所以大众得代金卷是不能用的，来不夜谷玩的同学们，可以来这家吃，就是稍稍有些贵…,5.0,-2,-2,-2,-1,0,-2,-2,-1,-2,-1,1,1,1,1,1,1,-2,1,DATA-03,public-derived
4293,train,之前经过几次留意这里有糖水店，木有来试过，今晚有机会来吃了，店铺虽然不大，细细几张台，装修简简单单，最紧要空调够凉，有无线上网，重点是价钱平民一点都不贵，糖水小食老火粥，品种都几多了，点了2种糖水，一份小食鸡脚～糖水莲子雪耳煲得好淋，起胶质，而且不太甜，刚好，喜欢吃这个，值得推荐！冰花马蹄露，冰冰凉凉的，好浓的马蹄味，不太甜，小朋友喜欢吃！小食秘制卤水鸡脚好吃，味道刚好，小朋友一个人啃了一只了，都喜欢这种小食！下次再来！满意满意！喜欢吃这里的糖水！,5.0,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,0,-2,0,-2,-2,1,-2,1,DATA-03,public-derived
15934,dev,在虹悦城下面绕了一圈，又拿着手机看了一圈，也不知道去哪家好。后来就随便进了番茄妹，里面还挺宽敞的，这家店网上只有团满多少减一些钱的抵用券，如果以后能出那种几个品种的米线，一样的价格，几选一的团购券会更好！经典番茄米线有点像路边店里的秀才米线，就是把各种东西自己倒下去焖熟，不过这个好像本来就是熟的，直接就能吃。里面有里脊，豆腐块等菜，豆腐塊吃起來感覺在吃肉一樣，很喜歡。雞排米線就是多了一個大雞排，肉很大，量也足足的。比較喜歡米線番茄湯的口感，甜甜的。本店餐具要一人另付一元錢。午餐打算隨便吃吃的，可以來這裡，划算又好吃。,5.0,-2,-2,-2,-2,-2,-2,-2,1,1,0,-2,-2,1,-2,1,1,-2,-2,DATA-03,public-derived
41459,train,非常开心能够抽到大众点评网的霸王餐，很久没来过荷兰街了，貌似这家店是新开不久吧，位置在荷兰街的最南边，第二排房子朝东的店面，还蛮好找的，店里环境非常清爽干净，让人感觉蛮温馨的，老板是个帅小伙，人蛮热情的，听说是抽奖的马上帮忙验证好了，饮料都是现做的，等了几分钟就做好了，美女老板娘很细心的帮忙打包好，非常赞，玄米奶茶要的热的，现在的天气喝了感觉很舒服，口感蛮特别的，很好喝，鲜橙香柚要的冰的，感觉果味的饮料还是冰的好喝，里面还有果肉，酸甜爽口味道不错，感觉他们家饮料品种还蛮多的，而且价位适中，非常适合工薪阶层和学生群体，而且店里还可以送外卖哦,5.0,-2,-2,1,-2,1,-2,-2,0,-2,1,1,1,-2,1,-2,1,-2,-2,DATA-03,public-derived
39101,train,这家维家思的表妹靓妹去了不下十次，我很喜欢这里，主要是位置在花城大道附近 很好找 而且里面又很宽敞 位置也够多不怕没位啊我等位置什么的！我最经常就是和我妈妈去吃啦，在家不想煮饭就会出门吃第一时间就会想到来这里吃 嗯一开始是狗弟推荐我这家店的 自己来了一次发现真的很不错 而且我又是用代金卷 就比较划算 服务态度也很好 个人感觉特别满意 东西也好吃 哈哈想把这家所有的东西都吃个遍 不过经常点吃过的 因为吃过的都觉得很好吃啦 棒棒哒~o(〃'▽'〃)o#我也推荐宿友来吃  很满意,5.0,-2,-2,1,-2,1,-2,-2,1,-2,0,-2,-2,-2,-2,-2,1,-2,-2,DATA-03,public-derived
925,dev,      一家纵横西区十几年的老牌饭店，是朋友聚会的好去处。在这里，有你想要的家常菜，在这里，有你想要的实惠菜。一家分量很足的老牌家常菜馆，每道菜口味都不会差，与三五好友随便吃吃，有性价比。\\n      粗焖粉皮\\n      必点的一道菜，酸香过瘾的家常菜。端上桌首先映入眼帘的是一张金灿灿的鸡蛋饼，让你完全联想不到菜名。用筷子轻轻夹开扑鼻而来一股酸香，混合着浓浓的蒜香，再之后就看到口感劲道的粉皮啦！ 一筷子下去，酸香粉皮伴着鲜香的蛋饼下肚，一点也不腻。菜里面大颗大颗的蒜粒都被热油煎成金黄色，入口不会有很刺激的辛辣味，反而多了浓浓的蒜香。\\n      回锅肉\\n      老地方的回锅肉分为带饼和不带饼两种，相差四块钱，不带饼的22一份，够实惠吧！老地方的回锅肉是改良版的，有着青红辣椒等等丰富的配料，鲜香中夹杂些许麻辣，肉很大块，不敢不柴，比较湿润的口感，保留了肉汁，且炒出了灯笼形状的美景，分量很足，酱料味道恰到好处，蒜香扑鼻，可所谓肥而不腻，瘦而不柴，让人很有食欲。\\n      飘香大排\\n      不是很惊艳的一道菜，无所谓必点。大量的花生辣椒和甜甜的玉米粒覆盖了大块大块的排骨。排骨表面焦焦的，但是里面的肉质保持了嫩度，软嫩鲜香，还不错~\\n      芝麻叶面条\\n      8块钱一大碗，必点！\\n      门口不好停车，人流量比较大，电动车多，建议不开车为好,5.0,-2,-2,-2,-2,-2,-1,-2,1,1,-2,-2,-2,-2,-2,1,1,1,-2,DATA-03,public-derived
13458,dev,和老公一起去的恒隆广场的食间店，以前念书的时候觉得他好贵一直想去品尝下，昨天是个特殊的日子我们就去纪念了下。首先说店铺开放式的没有王品来的霸气，菜品设计感觉比较亲民，牛排价格从60多到300块不等，100以内的还是蛮多的，大概在220克到260克之间还算可以，沙拉没什么特色就没有点，感觉鹅肝还不错，不过晚上吃怕高胆固醇就没点。点的餐前汤味道还不错，叫什么忘记了，蓝莓酵醋酸奶味道还不错，价格可以接受，披萨真的不好吃，建议去什么店还是吃什么的好吧。果木西冷牛排要的8分熟的，口感刚刚好，也比较入味，应该是186块300克，分量很足，蛮好吃的，以后再去就吃牛排好啦。,5.0,-2,1,-2,-2,-2,-2,-2,0,-2,-2,0,-2,-2,-2,1,0,-2,-2,DATA-03,public-derived
11462,train,只能传9⃣️张图片实在太少了。国庆小聚会首选地方，3⃣️楼的大包厢够大，大人定心吃饭，孩子随便玩耍。三楼还有一家白色的钢琴，不知道有没有演奏。之前潮汕源的时候就经常来，现在换名字走百姓路线，海鲜价格便宜很多，跟水产市场差不多了。一进门就能看到大大的海鲜自选场地，各种大小玻璃钢装着各类生猛海鲜。孩子看的起劲儿。帝王蟹、大澳龙、面包蟹、大花龙虾、波士顿龙虾、小青龙、加州蚌、琵琶虾、各种贝类、鱼类、螺类该有的基本全都可以找到。刺身、椒盐、白灼、辣炒都试过，都不错。说明海鲜新鲜。美中不足的是国庆人多，服务有点跟不上。换骨碟都要叫服务员才换的。加菜也很慢。跟这家店的五星评价有点不匹配。会再去吃的。,5.0,-2,-2,-2,-2,-1,-2,-2,1,-2,0,1,1,1,1,-2,1,-2,-2,DATA-03,public-derived
26656,train,有微信可以提前订餐很方便，最最推荐的是榴莲双拼，很多的榴莲果肉，据说是在多个榴莲中精选的，饼底比必胜客的薄没有那么硬，不过饼边还是脆脆的，毕竟不是铁盘披萨，软硬刚刚好，除了榴莲还可以拼其他味道，很喜欢浓浓的芝士能够拔出丝的感觉。饮品种类不多，但都很经典，特别推荐牛油果奶昔，能把牛油果做成奶昔并且保留牛油果的味道真不容易，一口披萨一口奶昔真的无法用语言形容了。小吃类有烤翅还有烤串吧，味道还行，和肯德基味道差不多，没有感觉太惊艳。如果不提前订，经常要排位等很久，座位也很挤，大家都是匆匆吃完就走，不如打包带走回家慢慢品尝，据说这家从深圳来，其实也是快餐路线。,5.0,-2,-2,-2,-1,-2,-2,-2,-2,-2,-2,-2,-2,-1,-2,-2,1,-2,1,DATA-03,public-derived
1831,train,三品王位于华润万象城六楼，华润万象城的相对便宜的美食基本集中在负一楼，六楼，三品王就在这一代集中区域里。店铺面积不大，坐在楼上可以眺望到五楼的冰纷溜冰场，店铺收银区有免费的当日南国早报提供，可以自行带走，买单的速度很快，只是，调味区的卫生不是很好，有很多掉落的调料没有及时处理干净，我们去的时候正好有个百度骑士正取餐准备给客人送外卖，是三品王新增的服务，下次我们也可以试试直接叫外卖，就不用自己出门了,5.0,-2,1,-2,-2,1,-2,1,-2,-2,-2,-2,-2,0,-1,-2,-2,-2,-2,DATA-03,public-derived
31710,train,看完天津卫视的《食鉴出真知》之后，里面播放的门钉肉饼的镜头极大的刺激了食欲，于是忍了又忍，周末立即抽时间找这家据说很正宗的门钉肉饼。这肉饼是在上齐了其他所有菜品之后才端上桌的，颇有千呼万唤始出来的意思。而肉饼确实不负所望，轻轻咬一口，汁多肉厚，满口溢香，饼皮很薄，香酥可口。肉馅儿瓷实的很，不咸不腻，正正好！\\n    爆肚很新鲜，火候很好，焯出来很嫩，咬起来很筋道！蘸料是浓厚的地道的麻酱和酱豆腐以及香菜，不过，爆肚量有点小呃～\\n   腊八蒜溜肥肠也是推荐菜，腊八蒜腌制的很入味，肥肠不腥且软烂，但又不失筋道。虽然是重口菜，但并不会咸，也不腻。\\n   焦溜肉片真是太棒啦！^_^色红油亮，肉挂熘汁，外焦里酥，味道酸甜，越嚼越香！不愧真正的地道京味儿餐厅！\\n   炸窝头臭豆腐有点小失望，臭豆腐倒是臭的很实在，所以部分掩盖了失败的炸窝头，主要是窝头炸的有点老了，而且感觉不是很新鲜。不推荐！\\n    茶汤是当家菜品了，味甜香醇，细腻耐品。下次准备尝试莲藕茶和菱角茶！\\n    杏仁茶，嗯，这里的杏仁茶是我喝过的杏仁味道最浓郁，最清甜，最细腻的啦～强烈推荐下！\\n   这家茶汤里就在和平里地铁站附近，十字路口东南的岔路里走进去大概200米的样子，门脸古色古香，比较好找。店面不大，用餐环境一般，但是人不少，服务是那种京范儿的周到。\\n   总之，这是目前吃过的最正宗最地道的我心目中的老北京小吃，会继续来一一品鉴！,5.0,1,-2,1,-2,1,-2,-2,-2,-2,-2,0,-2,0,-2,-2,1,1,0,DATA-03,public-derived
41935,dev,饭市的新溢香大厅可以说是我的食堂，周末出去吃饭的首选。交通便利，环境又好，服务态度还行，关键是出品的菜式物美价廉，性价比超高的。每桌都可以点一个特价菜，其中38元一斤的开刀石斑鱼尤为突出，清蒸的时间掌控的非常好，很新鲜很好吃。烧鸡还行，热的时候挺香的，凉了过后就有点儿腻了，不够清水鸡好吃。其它凉拌菜也很好吃，汁的味道调得非常好，很棒。五个人点了五个菜，大家都吃撑了，份量十足，打折后才140元，性价比杠杠的！,5.0,1,-2,-2,-2,1,-2,-2,1,1,1,1,1,1,1,1,1,-2,-2,DATA-03,public-derived
40307,train,那么好吃的店必须点评！这家店是朋友介绍的   朋友是空姐   她们每次飞重庆都来吃  这次我们来玩儿就慕名而来了！在机场附近   适合第一天来的时候下飞机吃  或者最后一天临走吃！不然路线不划算！\\n【黄喉】 具体叫啥我忘了  反正好吃   黄喉肉质厚实  很脆 \\n【小青蛙】虽然个头小  但是量蛮多的  里面配菜有木耳  海白菜   黄豆芽  丝瓜  反正好吃呀.，都很入味！\\n【排骨】 最最最好吃的一道菜   里面的土豆炸的香的没朋友！排骨应该也是油里炸过！反正就是特别香！\\n【清炒蓬蒿菜】也是炒了特别特别香！ 真的好吃   \\n性价比很高！推荐,5.0,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,1,1,-2,1,DATA-03,public-derived
15711,train,在深圳各大美食都会，没吃过潮汕牛肉火锅的吃货，算不上真吃货！！而没吃过八合里的真吃货，不算吃货，没吃遍深圳潮州牛肉算不上美食家！有了对比才会追求升级，对食材的追求，吃对环境的要求，还有交通便利是否便民更重要深圳每天都在更新。在潮汕，清汤牛肉火锅早已是被公认的最具代表性的经典美食之一。而六合记更是个中翘楚！讲究清而不淡，鲜而不俗，嫩而不生，油而不腻。也因此，成为深圳潮汕饮食文化中一道亮丽的风景！\\r六合记师傅切肉的工艺，部位的选择，更是特别的讲究。六合记把牛肉的部位分得特别精细：吊龙、五花趾、肥胼、胸口朥、匙仁、牛舌……外地人表示看着很晕菜。                                       对照西餐的分类法：\\r吊龙就是西冷和肉眼，\\r肥胼是牛腹夹层肉，\\r匙仁是肩胛里脊肉，\\r五花趾是牛腿腱肉……\\r让人在不由得感叹这精细又特别的分类原则之余，更想着非把各个部位的精彩都尝个遍不可！！难怪高端食家们在光顾八合里海记之后，一定都会在来六合记预定。潮汕本土火锅不同于川菜火锅，虽同是现烫现吃，但更讲究清淡鲜美。六合记更力求捕捉食材之天然风味，不会过于咸辣。而涮火锅之酣畅淋漓、妙趣无尽，则与重庆火锅异曲同工。\\r潮汕牛肉火锅，吃的是一种氛围，一种渲染，一种和谐，一种民俗，一种色彩，一种文化，更是一种健康的、富有人情味儿的餐饮生活概念。也感谢这么用心的潮洲老板，给吃货们提供这么好的美食之地。作为优质吃货，一定会宣传再来…,5.0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,DATA-03,public-derived
9768,train,十一回家路过汉口，经同学推荐，老街烧烤直接一吃。9点半到汉口后，果断跟老公打的去吃，营业时间到凌晨2点钟，所以喜欢吃夜宵的朋友，是个很不错的选择。\\n#蟹脚热干面# 这个是湖北特产必须要点啊，上来第一感觉好的一碗，份量足足的，两人可以吃蹭，味道也超级好吃，个人觉的有点稍油腻了点，油能再放少点就完美了。\\n#烤干子# 味道一般般，重口味者，不推荐。\\n#茄子# 这个一定要点，特别好吃，绝对的特色，吃过烧烤类里最好吃的。\\n#烤脆骨# 这个味道也不错，可以来份。\\n#藕片# 喜欢素食的，这个为必点。\\n#椰汁# 这个是要重点推荐的，也是很超值的，味道也好。\\n以上都是我们自己点的菜，差不多200块，有点多了，热干面很大份，点了这个，其他烧烤可以少要点，多了浪费。一楼店面很小，进店直接上二楼，大厅很大，服务也挺好，很值得去品尝的店。,5.0,-2,-2,-2,-2,1,-2,-2,0,1,-2,-2,-2,-2,-2,1,0,-2,0,DATA-03,public-derived
28310,train,来这吃饭偶然也是有缘。店面干净，服务热情周到。第一炖晚饭点的土鸡锅仔、九华石鱼、石耳炒土鸡蛋、香干水芹、干炒野生小鱼、笋干烧肉，菜口味超赞!老板娘还是有资质的导游，熟知九华山景区历史人文，第二天又给做了我们导游，更为暖心是我们下山途中，按我们的预订，她已经打电话安排好了饭菜，有老鸡汤、石耳炒鸡蛋、泥鳅煲、野生小鱼等，使我们一回到店里就吃饭，节省了我们的时间。另外，我还看了看店里新装修开业的客房 :很干净，空调、电视、淋浴器、WiFi等设施齐全，价格也便宜。让我感动的是老板娘通过个人关系帮我预订了长途汽车票，还陪我取票并把我送到乘车点上了车。下次再来一定会吃住在这……,5.0,-2,-2,-2,-2,1,-2,-2,1,-2,-2,1,-2,-2,1,-2,1,-2,-2,DATA-03,public-derived
16066,train,在鑫江南吃饭已经不是第一次了，首先来说下鑫江南的具体位置，第一次来鑫江南吃饭的朋友很可能找不到，门脸不大，在滨江道麦购购物中心后面，沿着哈尔滨道顺行，留意右手边，就能很轻松的找到，交通不是很便利，尤其不适合开车来吃饭的朋友，存车确实太难了。。然后说下鑫江南的特色!和朋友经常聚餐来这里的原因无非就是因为这里价位不高，菜量很大，口味独特，有几道特色菜，推荐:东江茄盒，香甜酥脆，虾仁很有分量，爱吃甜口的朋友可以尝尝；红烧牛舌尾，味道正宗，回味无穷；八珍豆腐，经济实惠，量大味美，豆腐外酥里嫩，值得推荐。。基本消费情况如下:七个人十道菜，自带的酒水，单纯的炒菜才花了300块，团了优惠券，255元，没吃主食，只吃菜就吃的很饱了，呵呵，个人感觉价位确实是很实惠！。。。以上纯粹是个人意见，有兴趣的朋友可以来品尝一番！,5.0,-1,1,0,-2,-2,-2,-2,1,1,0,-2,-2,-2,-2,1,1,-2,1,DATA-03,public-derived
34407,train,网上找了好久附近的餐馆，选来选去还是选的这家，正如其他人说的，环境不错（不能跟星级饭店比），干净，卫生，特地还跑了趟她家的厨房，非常卫生，卫生间虽然小也打扫的很干净，好像一直有人打扫的。卫士这个是我们最在意的。鱼头汤个人觉得相当好喝！！喝了N大碗！！！端上来一看，鱼汤已经煨的很到位了，奶白奶白的，一看就知道是火候已经到家了！！鱼肉很嫩，没有一点土腥味。而且鱼肉用醋蘸着吃，特别好吃！我们8大2小几乎吃光了所有团购的菜。服务员也有求必应，态度非常好。其他菜也很好吃，分量刚刚的。老板说了景区2公里范围内还提供免费接送，真是服务到家啊！,5.0,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,1,1,1,1,0,1,-2,-2,DATA-03,public-derived
