order_id,day_index,arrival_minute,item_count,item_ids_preview,is_observed_production_order,data_nature
D03-O2839,3,540.084,10,I0211;I0274;I0377;I0490;I0540;I0675;I0677;I0869;I0947;I1162,False,public-benchmark-derived
D03-O2840,3,540.3463,1,I0807,False,public-benchmark-derived
D03-O2841,3,540.4719,8,I0187;I0277;I0305;I0344;I0422;I0562;I0570;I0842,False,public-benchmark-derived
D03-O2842,3,540.5398,4,I0636;I0762;I0985;I1020,False,public-benchmark-derived
D03-O2843,3,540.6936,1,I1105,False,public-benchmark-derived
D03-O2844,3,541.4213,2,I0652;I1099,False,public-benchmark-derived
D03-O2845,3,541.5054,2,I0025;I0392,False,public-benchmark-derived
D03-O2846,3,541.8006,10,I0002;I0071;I0592;I0605;I0724;I0771;I0781;I0916;I0940;I1145,False,public-benchmark-derived
D03-O2847,3,541.9092,3,I0654;I0796;I0801,False,public-benchmark-derived
D03-O2848,3,542.1258,1,I0827,False,public-benchmark-derived
D03-O2849,3,542.3411,9,I0013;I0152;I0191;I0461;I0540;I0931;I0990;I1008;I1093,False,public-benchmark-derived
D03-O2850,3,542.5824,4,I0022;I0335;I0429;I0521,False,public-benchmark-derived
D03-O2851,3,542.6134,7,I0326;I0530;I0639;I0773;I0868;I1092;I1183,False,public-benchmark-derived
D03-O2852,3,542.617,9,I0013;I0022;I0043;I0097;I0572;I0618;I0863;I0911;I0995,False,public-benchmark-derived
D03-O2853,3,543.1074,5,I0058;I0091;I0378;I0429;I0925,False,public-benchmark-derived
D03-O2854,3,543.1346,4,I0451;I0529;I0617;I0737,False,public-benchmark-derived
D03-O2855,3,543.2053,1,I0989,False,public-benchmark-derived
D03-O2856,3,543.2275,2,I0695;I0940,False,public-benchmark-derived
D03-O2857,3,543.3865,2,I0498;I0747,False,public-benchmark-derived
D03-O2858,3,543.5527,7,I0096;I0099;I0249;I0349;I0356;I0570;I1170,False,public-benchmark-derived
D03-O2859,3,544.0343,6,I0314;I0325;I0335;I0608;I0665;I1069,False,public-benchmark-derived
D03-O2860,3,544.3961,10,I0145;I0260;I0394;I0406;I0420;I0704;I0795;I0825;I0950;I0957,False,public-benchmark-derived
D03-O2861,3,544.4091,3,I0364;I0404;I0595,False,public-benchmark-derived
D03-O2862,3,544.8083,7,I0084;I0088;I0377;I0448;I0748;I1041;I1139,False,public-benchmark-derived
D03-O2863,3,544.8099,8,I0478;I0535;I0732;I0863;I0905;I0952;I1088;I1121,False,public-benchmark-derived
D03-O2864,3,545.0038,1,I0361,False,public-benchmark-derived
D03-O2865,3,545.1979,8,I0112;I0219;I0271;I0432;I0569;I0863;I1123;I1144,False,public-benchmark-derived
D03-O2866,3,545.2948,2,I0339;I1071,False,public-benchmark-derived
D03-O2867,3,545.5985,9,I0325;I0331;I0504;I0558;I0688;I0737;I0852;I0953;I0970,False,public-benchmark-derived
D03-O2868,3,545.6099,5,I0232;I0269;I0658;I0681;I0728,False,public-benchmark-derived
D03-O2869,3,545.6841,10,I0105;I0171;I0321;I0713;I0943;I0951;I0954;I0955;I1069;I1104,False,public-benchmark-derived
D03-O2870,3,545.801,2,I0275;I1171,False,public-benchmark-derived
D03-O2871,3,546.3576,5,I0653;I0761;I0926;I0987;I1032,False,public-benchmark-derived
D03-O2872,3,546.5787,2,I0323;I0811,False,public-benchmark-derived
D03-O2873,3,546.5855,4,I0592;I0713;I0976;I1029,False,public-benchmark-derived
D03-O2874,3,547.0142,6,I0332;I0384;I0471;I0734;I1050;I1094,False,public-benchmark-derived
D03-O2875,3,547.1244,4,I0484;I0587;I0770;I0779,False,public-benchmark-derived
D03-O2876,3,547.1316,4,I0178;I0891;I1017;I1153,False,public-benchmark-derived
D03-O2877,3,547.1642,1,I0505,False,public-benchmark-derived
D03-O2878,3,547.5826,7,I0083;I0198;I0402;I0557;I1034;I1061;I1078,False,public-benchmark-derived
D03-O2879,3,548.1836,7,I0203;I0393;I0506;I0675;I0818;I0992;I1104,False,public-benchmark-derived
D03-O2880,3,548.5951,10,I0088;I0114;I0116;I0203;I0317;I0420;I0539;I0721;I0879;I1021,False,public-benchmark-derived
D03-O2881,3,548.5956,8,I0007;I0107;I0117;I0157;I0181;I0260;I0706;I1156,False,public-benchmark-derived
D03-O2882,3,548.856,10,I0344;I0441;I0591;I0632;I0640;I0765;I0816;I0908;I0936;I0948,False,public-benchmark-derived
D03-O2883,3,549.0946,9,I0053;I0105;I0181;I0342;I0380;I0462;I0485;I0989;I1132,False,public-benchmark-derived
D03-O2884,3,549.4179,9,I0165;I0190;I0293;I0308;I0340;I0372;I0577;I0596;I1157,False,public-benchmark-derived
D03-O2885,3,549.4649,1,I0688,False,public-benchmark-derived
D03-O2886,3,549.5044,8,I0068;I0082;I0226;I0589;I0765;I0985;I1140;I1165,False,public-benchmark-derived
D03-O2887,3,549.6527,2,I0114;I0888,False,public-benchmark-derived
D03-O2888,3,549.6856,5,I0262;I0364;I0879;I1063;I1092,False,public-benchmark-derived
D03-O2889,3,549.7311,6,I0054;I0070;I0427;I0593;I0677;I0800,False,public-benchmark-derived
D03-O2890,3,549.9487,7,I0031;I0036;I0143;I0509;I1010;I1111;I1176,False,public-benchmark-derived
D03-O2891,3,550.2346,3,I0512;I0558;I0971,False,public-benchmark-derived
D03-O2892,3,550.3146,5,I0062;I0182;I0220;I0678;I1188,False,public-benchmark-derived
D03-O2893,3,550.4594,8,I0065;I0201;I0335;I0422;I0714;I0797;I1123;I1150,False,public-benchmark-derived
D03-O2894,3,550.4715,7,I0122;I0213;I0273;I0363;I0908;I1161;I1184,False,public-benchmark-derived
D03-O2895,3,550.829,10,I0019;I0073;I0390;I0407;I0525;I0851;I0865;I0886;I0896;I0938,False,public-benchmark-derived
D03-O2896,3,551.0607,9,I0021;I0044;I0102;I0111;I0607;I1061;I1071;I1074;I1128,False,public-benchmark-derived
D03-O2897,3,551.246,9,I0001;I0020;I0026;I0131;I0142;I0212;I0422;I0980;I1152,False,public-benchmark-derived
D03-O2898,3,551.2783,2,I0262;I0875,False,public-benchmark-derived
D03-O2899,3,551.3665,6,I0019;I0399;I0417;I0422;I0595;I1015,False,public-benchmark-derived
D03-O2900,3,551.5443,9,I0215;I0252;I0293;I0355;I0678;I0723;I0823;I0902;I0937,False,public-benchmark-derived
D03-O2901,3,551.8555,7,I0092;I0355;I0595;I0709;I0801;I1120;I1152,False,public-benchmark-derived
D03-O2902,3,551.863,1,I0503,False,public-benchmark-derived
D03-O2903,3,552.063,1,I0809,False,public-benchmark-derived
D03-O2904,3,552.4531,3,I0085;I0691;I0738,False,public-benchmark-derived
D03-O2905,3,552.673,6,I0241;I0491;I0547;I0734;I0786;I1003,False,public-benchmark-derived
D03-O2906,3,552.8166,5,I0261;I0300;I0600;I0769;I0872,False,public-benchmark-derived
D03-O2907,3,552.8873,4,I0071;I0415;I0903;I1169,False,public-benchmark-derived
D03-O2908,3,553.0914,9,I0261;I0496;I0525;I0644;I0972;I1107;I1118;I1192;I1197,False,public-benchmark-derived
D03-O2909,3,553.1408,8,I0097;I0289;I0293;I0380;I0439;I0742;I0946;I1120,False,public-benchmark-derived
D03-O2910,3,553.1854,10,I0049;I0220;I0351;I0365;I0417;I0625;I0679;I0806;I0930;I1180,False,public-benchmark-derived
D03-O2911,3,553.2079,9,I0043;I0089;I0150;I0244;I0254;I0614;I0722;I0844;I1001,False,public-benchmark-derived
D03-O2912,3,553.4857,3,I0420;I0427;I0797,False,public-benchmark-derived
D03-O2913,3,553.6735,3,I0237;I0524;I0791,False,public-benchmark-derived
D03-O2914,3,553.9444,5,I0232;I0530;I0570;I1013;I1094,False,public-benchmark-derived
D03-O2915,3,554.1281,10,I0003;I0100;I0383;I0541;I0589;I0751;I0767;I0774;I0858;I1153,False,public-benchmark-derived
D03-O2916,3,554.2467,4,I0559;I0894;I1026;I1198,False,public-benchmark-derived
D03-O2917,3,554.2519,9,I0015;I0050;I0170;I0233;I0503;I0578;I0671;I0955;I0958,False,public-benchmark-derived
D03-O2918,3,554.3101,4,I0295;I0603;I0778;I0892,False,public-benchmark-derived
D03-O2919,3,554.5412,6,I0119;I0129;I0284;I0321;I0349;I1154,False,public-benchmark-derived
D03-O2920,3,554.6908,8,I0375;I0414;I0421;I0823;I0826;I0848;I0903;I1174,False,public-benchmark-derived
D03-O2921,3,554.7762,3,I0791;I0853;I1004,False,public-benchmark-derived
D03-O2922,3,555.461,7,I0145;I0172;I0277;I0687;I0810;I0953;I1022,False,public-benchmark-derived
D03-O2923,3,555.5055,4,I0588;I0841;I0862;I0975,False,public-benchmark-derived
D03-O2924,3,555.7921,5,I0230;I0308;I0339;I0341;I0643,False,public-benchmark-derived
D03-O2925,3,555.9954,5,I0174;I0250;I0530;I1153;I1178,False,public-benchmark-derived
D03-O2926,3,556.0664,2,I0187;I0273,False,public-benchmark-derived
D03-O2927,3,556.1137,9,I0165;I0640;I0833;I0882;I0889;I0973;I1012;I1084;I1112,False,public-benchmark-derived
D03-O2928,3,556.5196,1,I0488,False,public-benchmark-derived
D03-O2929,3,556.8461,9,I0109;I0126;I0132;I0144;I0625;I0824;I0904;I0907;I1015,False,public-benchmark-derived
D03-O2930,3,557.0045,5,I0308;I0319;I0463;I0774;I1166,False,public-benchmark-derived
D03-O2931,3,557.0221,2,I0659;I0891,False,public-benchmark-derived
D03-O2932,3,557.0422,9,I0165;I0168;I0297;I0312;I0404;I0632;I0750;I0767;I0929,False,public-benchmark-derived
D03-O2933,3,557.3733,7,I0187;I0358;I0480;I0637;I0753;I1009;I1136,False,public-benchmark-derived
D03-O2934,3,557.4937,9,I0134;I0314;I0546;I0662;I0773;I0874;I0893;I0895;I1068,False,public-benchmark-derived
D03-O2935,3,557.5079,10,I0243;I0282;I0291;I0307;I0324;I0401;I0476;I0522;I0971;I1185,False,public-benchmark-derived
D03-O2936,3,557.6541,2,I0977;I1040,False,public-benchmark-derived
D03-O2937,3,557.729,9,I0036;I0155;I0356;I0532;I0655;I0721;I0754;I0800;I0824,False,public-benchmark-derived
D03-O2938,3,557.788,1,I0743,False,public-benchmark-derived
D03-O2939,3,558.0259,1,I1099,False,public-benchmark-derived
D03-O2940,3,558.7206,6,I0267;I0470;I0592;I0689;I1148;I1183,False,public-benchmark-derived
D03-O2941,3,558.7908,1,I0664,False,public-benchmark-derived
D03-O2942,3,558.7977,3,I0374;I0803;I0985,False,public-benchmark-derived
D03-O2943,3,558.8358,1,I0093,False,public-benchmark-derived
D03-O2944,3,558.841,8,I0032;I0179;I0278;I0420;I0594;I0987;I1041;I1043,False,public-benchmark-derived
D03-O2945,3,559.0987,10,I0514;I0542;I0576;I0595;I0681;I0761;I1070;I1082;I1119;I1148,False,public-benchmark-derived
D03-O2946,3,559.1165,2,I0607;I0923,False,public-benchmark-derived
D03-O2947,3,559.5201,2,I0735;I1195,False,public-benchmark-derived
D03-O2948,3,559.5958,1,I0388,False,public-benchmark-derived
D03-O2949,3,560.8655,8,I0025;I0122;I0329;I0452;I0924;I0979;I1072;I1169,False,public-benchmark-derived
D03-O2950,3,560.8931,3,I0081;I0142;I1164,False,public-benchmark-derived
D03-O2951,3,560.9338,6,I0212;I0325;I0561;I0664;I0733;I0902,False,public-benchmark-derived
D03-O2952,3,560.9988,5,I0397;I0792;I0793;I0812;I0939,False,public-benchmark-derived
D03-O2953,3,561.0369,8,I0009;I0091;I0260;I0359;I0462;I0814;I0901;I1193,False,public-benchmark-derived
D03-O2954,3,561.0805,7,I0449;I0695;I0710;I0892;I1001;I1122;I1187,False,public-benchmark-derived
D03-O2955,3,561.1717,10,I0122;I0222;I0451;I0628;I0713;I0719;I0875;I0990;I1014;I1099,False,public-benchmark-derived
D03-O2956,3,561.3321,10,I0055;I0070;I0135;I0202;I0231;I0358;I0369;I0588;I0619;I0699,False,public-benchmark-derived
D03-O2957,3,561.6421,2,I0063;I1195,False,public-benchmark-derived
D03-O2958,3,562.0686,5,I0057;I0722;I0871;I0947;I1134,False,public-benchmark-derived
D03-O2959,3,562.3531,5,I0382;I0587;I1039;I1087;I1092,False,public-benchmark-derived
D03-O2960,3,562.3794,4,I0251;I0355;I0662;I0730,False,public-benchmark-derived
D03-O2961,3,562.7406,1,I0275,False,public-benchmark-derived
D03-O2962,3,562.9231,7,I0057;I0129;I0287;I0403;I0469;I0555;I0573,False,public-benchmark-derived
D03-O2963,3,563.1124,9,I0035;I0078;I0342;I0354;I0409;I0574;I0947;I0986;I1017,False,public-benchmark-derived
D03-O2964,3,563.1371,3,I0046;I0660;I0961,False,public-benchmark-derived
D03-O2965,3,563.2818,7,I0003;I0024;I0119;I0449;I0578;I0721;I0894,False,public-benchmark-derived
D03-O2966,3,563.3216,8,I0023;I0429;I0502;I0565;I0711;I0743;I0813;I0921,False,public-benchmark-derived
D03-O2967,3,563.6329,1,I0464,False,public-benchmark-derived
D03-O2968,3,563.6572,7,I0188;I0273;I0414;I0560;I0787;I0872;I1015,False,public-benchmark-derived
D03-O2969,3,563.7373,6,I0045;I0234;I0396;I0927;I0963;I1181,False,public-benchmark-derived
D03-O2970,3,563.7699,2,I0173;I0737,False,public-benchmark-derived
D03-O2971,3,563.8013,3,I0299;I0313;I0770,False,public-benchmark-derived
D03-O2972,3,563.8183,2,I1006;I1183,False,public-benchmark-derived
D03-O2973,3,564.0134,10,I0141;I0158;I0333;I0448;I0584;I0720;I0746;I0862;I0934;I1019,False,public-benchmark-derived
D03-O2974,3,564.6398,6,I0008;I0429;I0514;I0683;I1076;I1190,False,public-benchmark-derived
D03-O2975,3,564.664,7,I0112;I0121;I0228;I0321;I0583;I0975;I1148,False,public-benchmark-derived
D03-O2976,3,565.4038,5,I0060;I0202;I0536;I0906;I0958,False,public-benchmark-derived
D03-O2977,3,565.6502,6,I0092;I0274;I0462;I0532;I0676;I0843,False,public-benchmark-derived
D03-O2978,3,565.75,6,I0465;I0491;I0593;I0625;I0801;I1022,False,public-benchmark-derived
D03-O2979,3,565.9783,1,I0824,False,public-benchmark-derived
D03-O2980,3,566.2439,7,I0033;I0090;I0322;I0341;I0355;I0538;I0932,False,public-benchmark-derived
D03-O2981,3,566.4919,7,I0263;I0283;I0373;I0449;I0563;I0733;I0860,False,public-benchmark-derived
D03-O2982,3,566.496,4,I0139;I0264;I1089;I1124,False,public-benchmark-derived
D03-O2983,3,566.5031,1,I0362,False,public-benchmark-derived
D03-O2984,3,566.5401,6,I0193;I0507;I0644;I0647;I0813;I0967,False,public-benchmark-derived
D03-O2985,3,567.0942,7,I0135;I0297;I0403;I0587;I1025;I1032;I1123,False,public-benchmark-derived
D03-O2986,3,567.2794,8,I0141;I0269;I0503;I0537;I0938;I0953;I0992;I1115,False,public-benchmark-derived
D03-O2987,3,567.3065,1,I0073,False,public-benchmark-derived
D03-O2988,3,567.4585,3,I0610;I0652;I1017,False,public-benchmark-derived
D03-O2989,3,567.9563,1,I0311,False,public-benchmark-derived
D03-O2990,3,568.0072,10,I0073;I0124;I0290;I0470;I0583;I0592;I0994;I1034;I1108;I1114,False,public-benchmark-derived
D03-O2991,3,568.1689,7,I0109;I0205;I0538;I0837;I0856;I1064;I1180,False,public-benchmark-derived
D03-O2992,3,568.7916,9,I0028;I0091;I0213;I0243;I0860;I0861;I0910;I0966;I1073,False,public-benchmark-derived
D03-O2993,3,568.9266,6,I0012;I0015;I0289;I0434;I0529;I1140,False,public-benchmark-derived
D03-O2994,3,569.3293,6,I0262;I0299;I0462;I0655;I0825;I0868,False,public-benchmark-derived
D03-O2995,3,569.5035,4,I0116;I1045;I1052;I1111,False,public-benchmark-derived
D03-O2996,3,569.6427,3,I0084;I0274;I0660,False,public-benchmark-derived
D03-O2997,3,569.7715,3,I0037;I0113;I1141,False,public-benchmark-derived
D03-O2998,3,569.7931,8,I0024;I0047;I0477;I0659;I0887;I0934;I1060;I1075,False,public-benchmark-derived
D03-O2999,3,569.984,7,I0562;I0600;I0655;I0828;I0838;I0919;I1099,False,public-benchmark-derived
D03-O3000,3,570.0666,5,I0021;I0046;I0332;I0828;I0848,False,public-benchmark-derived
D03-O3001,3,570.0895,7,I0292;I0299;I0311;I0358;I0700;I0721;I0811,False,public-benchmark-derived
D03-O3002,3,571.1195,6,I0157;I0168;I0219;I0348;I1000;I1028,False,public-benchmark-derived
D03-O3003,3,571.2558,1,I0370,False,public-benchmark-derived
D03-O3004,3,571.2662,7,I0217;I0271;I0302;I0404;I0664;I0800;I1174,False,public-benchmark-derived
D03-O3005,3,571.5599,2,I0122;I0898,False,public-benchmark-derived
D03-O3006,3,571.5778,1,I1015,False,public-benchmark-derived
D03-O3007,3,571.5843,2,I0270;I1125,False,public-benchmark-derived
D03-O3008,3,571.7543,5,I0071;I0273;I0295;I0736;I0788,False,public-benchmark-derived
D03-O3009,3,571.911,8,I0133;I0157;I0752;I0871;I1135;I1146;I1177;I1198,False,public-benchmark-derived
D03-O3010,3,572.229,2,I0611;I0629,False,public-benchmark-derived
D03-O3011,3,572.2815,7,I0232;I0303;I0319;I0356;I0423;I0973;I1052,False,public-benchmark-derived
D03-O3012,3,572.934,10,I0108;I0170;I0203;I0217;I0361;I0403;I0449;I0575;I0710;I1008,False,public-benchmark-derived
D03-O3013,3,572.9422,7,I0206;I0429;I0440;I0601;I0661;I0749;I0798,False,public-benchmark-derived
D03-O3014,3,572.9636,7,I0014;I0172;I0314;I0491;I0499;I0924;I1019,False,public-benchmark-derived
D03-O3015,3,573.31,8,I0184;I0403;I0457;I0495;I0792;I0803;I1126;I1145,False,public-benchmark-derived
D03-O3016,3,573.5949,9,I0074;I0177;I0367;I0517;I0835;I0921;I0985;I0997;I1083,False,public-benchmark-derived
D03-O3017,3,573.6693,10,I0136;I0241;I0350;I0656;I0758;I0822;I0878;I0899;I0974;I1053,False,public-benchmark-derived
D03-O3018,3,573.729,10,I0080;I0111;I0307;I0333;I0493;I0554;I0579;I0644;I0699;I0762,False,public-benchmark-derived
D03-O3019,3,573.824,4,I0713;I0779;I0802;I1100,False,public-benchmark-derived
D03-O3020,3,573.8508,2,I0528;I0727,False,public-benchmark-derived
D03-O3021,3,573.8517,8,I0062;I0334;I0397;I0606;I0629;I0672;I0830;I0915,False,public-benchmark-derived
D03-O3022,3,573.8752,4,I0422;I0962;I1091;I1143,False,public-benchmark-derived
D03-O3023,3,574.4407,9,I0136;I0447;I0533;I0555;I0568;I0774;I0798;I1092;I1183,False,public-benchmark-derived
D03-O3024,3,574.8077,3,I0072;I0447;I0979,False,public-benchmark-derived
D03-O3025,3,575.2068,2,I0398;I0607,False,public-benchmark-derived
D03-O3026,3,575.4713,5,I0079;I0296;I0490;I1040;I1127,False,public-benchmark-derived
D03-O3027,3,575.5646,1,I0677,False,public-benchmark-derived
D03-O3028,3,575.8062,5,I0072;I0121;I0227;I0589;I0634,False,public-benchmark-derived
D03-O3029,3,576.0598,4,I0241;I0298;I0533;I0957,False,public-benchmark-derived
D03-O3030,3,576.772,3,I0094;I0579;I0751,False,public-benchmark-derived
D03-O3031,3,576.9957,3,I0450;I0691;I0915,False,public-benchmark-derived
D03-O3032,3,577.2876,3,I0130;I0929;I1192,False,public-benchmark-derived
D03-O3033,3,577.3147,4,I0004;I1069;I1157;I1187,False,public-benchmark-derived
D03-O3034,3,577.3626,1,I1056,False,public-benchmark-derived
D03-O3035,3,577.4428,7,I0102;I0270;I0287;I0424;I0429;I0559;I0730,False,public-benchmark-derived
D03-O3036,3,577.4864,8,I0231;I0367;I0420;I0595;I0652;I0909;I0931;I1072,False,public-benchmark-derived
D03-O3037,3,577.5127,6,I0043;I0239;I0833;I0854;I0881;I0919,False,public-benchmark-derived
D03-O3038,3,577.6964,4,I0014;I0664;I0788;I1189,False,public-benchmark-derived
D03-O3039,3,577.8728,4,I0240;I0289;I0531;I0546,False,public-benchmark-derived
D03-O3040,3,578.2547,8,I0017;I0193;I0377;I0425;I0427;I0518;I0854;I1008,False,public-benchmark-derived
D03-O3041,3,578.6149,10,I0103;I0370;I0371;I0552;I0626;I0836;I1023;I1059;I1087;I1170,False,public-benchmark-derived
D03-O3042,3,578.7116,9,I0023;I0071;I0083;I0114;I0174;I0175;I0466;I0920;I0940,False,public-benchmark-derived
D03-O3043,3,579.1368,1,I0256,False,public-benchmark-derived
D03-O3044,3,579.3299,1,I0864,False,public-benchmark-derived
D03-O3045,3,579.385,8,I0029;I0128;I0162;I0539;I0568;I0904;I0953;I1103,False,public-benchmark-derived
D03-O3046,3,579.8541,6,I0250;I0918;I0974;I0979;I1071;I1192,False,public-benchmark-derived
D03-O3047,3,580.1235,1,I0309,False,public-benchmark-derived
D03-O3048,3,580.1893,7,I0115;I0232;I0417;I0634;I0640;I0694;I0806,False,public-benchmark-derived
D03-O3049,3,580.3342,5,I0026;I0048;I0169;I0326;I1175,False,public-benchmark-derived
D03-O3050,3,580.4717,5,I0177;I0725;I0874;I1173;I1184,False,public-benchmark-derived
D03-O3051,3,580.8067,9,I0342;I0350;I0568;I0719;I0772;I0791;I0852;I1107;I1158,False,public-benchmark-derived
D03-O3052,3,581.0516,7,I0017;I0315;I0336;I0421;I0463;I0581;I1157,False,public-benchmark-derived
D03-O3053,3,581.1396,10,I0061;I0237;I0250;I0413;I0515;I0593;I0928;I0976;I1079;I1159,False,public-benchmark-derived
D03-O3054,3,581.3304,8,I0062;I0479;I0503;I0556;I0677;I0900;I1017;I1084,False,public-benchmark-derived
D03-O3055,3,581.5766,3,I0571;I0857;I1069,False,public-benchmark-derived
D03-O3056,3,581.7362,7,I0204;I0288;I0339;I0489;I0624;I0752;I0855,False,public-benchmark-derived
D03-O3057,3,581.7591,9,I0004;I0165;I0290;I0424;I0502;I0757;I0794;I0796;I1194,False,public-benchmark-derived
D03-O3058,3,581.8102,10,I0153;I0328;I0357;I0358;I0422;I0441;I0454;I0685;I0742;I0815,False,public-benchmark-derived
D03-O3059,3,582.1631,1,I0746,False,public-benchmark-derived
D03-O3060,3,582.3329,7,I0099;I0164;I0231;I0533;I0622;I0768;I0789,False,public-benchmark-derived
D03-O3061,3,582.3386,5,I0006;I0017;I0448;I0486;I0798,False,public-benchmark-derived
D03-O3062,3,582.6359,3,I0190;I0502;I0725,False,public-benchmark-derived
D03-O3063,3,582.8837,1,I0272,False,public-benchmark-derived
D03-O3064,3,583.0456,7,I0004;I0248;I0513;I0517;I0563;I0610;I0719,False,public-benchmark-derived
D03-O3065,3,583.1353,5,I0245;I0375;I0508;I0510;I0749,False,public-benchmark-derived
D03-O3066,3,583.1806,7,I0243;I0339;I0568;I0661;I1108;I1137;I1157,False,public-benchmark-derived
D03-O3067,3,583.2027,8,I0043;I0196;I0294;I0856;I0912;I0922;I1026;I1093,False,public-benchmark-derived
D03-O3068,3,583.2234,10,I0079;I0266;I0313;I0337;I0636;I0691;I0742;I0899;I1004;I1123,False,public-benchmark-derived
D03-O3069,3,583.3644,5,I0302;I0345;I0368;I0704;I1045,False,public-benchmark-derived
D03-O3070,3,583.3668,7,I0186;I0590;I0761;I0992;I1073;I1108;I1159,False,public-benchmark-derived
D03-O3071,3,583.4335,3,I0139;I0785;I0938,False,public-benchmark-derived
D03-O3072,3,583.7008,1,I0159,False,public-benchmark-derived
D03-O3073,3,583.8191,2,I0544;I0883,False,public-benchmark-derived
D03-O3074,3,583.8626,9,I0023;I0101;I0238;I0257;I0297;I0376;I0674;I0729;I0843,False,public-benchmark-derived
D03-O3075,3,584.2837,1,I1079,False,public-benchmark-derived
D03-O3076,3,584.4432,9,I0012;I0271;I0325;I0674;I0748;I0764;I1064;I1147;I1165,False,public-benchmark-derived
D03-O3077,3,584.6882,7,I0001;I0257;I0265;I0508;I0652;I1013;I1167,False,public-benchmark-derived
D03-O3078,3,584.9076,6,I0413;I0539;I0805;I1000;I1099;I1190,False,public-benchmark-derived
D03-O3079,3,585.0024,3,I0131;I0224;I0821,False,public-benchmark-derived
D03-O3080,3,585.2984,7,I0005;I0027;I0145;I0219;I0247;I0848;I1176,False,public-benchmark-derived
D03-O3081,3,585.3109,2,I0200;I0211,False,public-benchmark-derived
D03-O3082,3,585.4678,8,I0055;I0285;I0432;I0543;I0549;I0710;I0997;I1166,False,public-benchmark-derived
D03-O3083,3,585.8463,5,I0232;I0609;I0659;I0693;I0721,False,public-benchmark-derived
D03-O3084,3,585.9341,3,I0407;I0510;I1019,False,public-benchmark-derived
D03-O3085,3,585.946,6,I0246;I0389;I0411;I0711;I0978;I1144,False,public-benchmark-derived
D03-O3086,3,586.0644,2,I0016;I0515,False,public-benchmark-derived
D03-O3087,3,586.1089,10,I0694;I0696;I0774;I0802;I0834;I0845;I0969;I0970;I0986;I1140,False,public-benchmark-derived
D03-O3088,3,586.1315,6,I0040;I0065;I0547;I0649;I0897;I0918,False,public-benchmark-derived
D03-O3089,3,586.1902,10,I0006;I0048;I0174;I0248;I0277;I0384;I1013;I1042;I1136;I1186,False,public-benchmark-derived
D03-O3090,3,586.2945,7,I0088;I0566;I0695;I0721;I1087;I1158;I1200,False,public-benchmark-derived
D03-O3091,3,587.0185,3,I0201;I0770;I1075,False,public-benchmark-derived
D03-O3092,3,587.185,1,I0709,False,public-benchmark-derived
D03-O3093,3,587.2721,4,I0261;I0915;I1007;I1098,False,public-benchmark-derived
D03-O3094,3,587.284,4,I0084;I0413;I0553;I1002,False,public-benchmark-derived
D03-O3095,3,587.4711,9,I0036;I0395;I0425;I0489;I0538;I0683;I0753;I1066;I1194,False,public-benchmark-derived
D03-O3096,3,587.8231,3,I0298;I0587;I0725,False,public-benchmark-derived
D03-O3097,3,588.0652,2,I0026;I0414,False,public-benchmark-derived
D03-O3098,3,588.5565,9,I0032;I0038;I0422;I0466;I0528;I0730;I0956;I0973;I1052,False,public-benchmark-derived
D03-O3099,3,588.6382,9,I0071;I0233;I0239;I0581;I0643;I0793;I0957;I1081;I1112,False,public-benchmark-derived
D03-O3100,3,589.0143,10,I0136;I0176;I0209;I0314;I0324;I0358;I0716;I0803;I0859;I0954,False,public-benchmark-derived
D03-O3101,3,589.1661,6,I0037;I0275;I0812;I0999;I1014;I1015,False,public-benchmark-derived
D03-O3102,3,589.3672,7,I0086;I0566;I0581;I0876;I1053;I1090;I1158,False,public-benchmark-derived
D03-O3103,3,589.4767,6,I0168;I0466;I0481;I0499;I0534;I1160,False,public-benchmark-derived
D03-O3104,3,589.606,10,I0035;I0153;I0191;I0626;I0628;I0646;I0732;I0768;I0840;I0887,False,public-benchmark-derived
D03-O3105,3,589.6773,8,I0010;I0268;I0481;I0542;I0878;I0994;I1015;I1176,False,public-benchmark-derived
D03-O3106,3,589.8481,3,I0786;I0857;I0944,False,public-benchmark-derived
D03-O3107,3,590.0222,9,I0051;I0060;I0069;I0287;I0824;I0878;I1021;I1023;I1125,False,public-benchmark-derived
D03-O3108,3,590.0385,10,I0054;I0068;I0181;I0238;I0435;I0461;I0809;I0898;I1030;I1179,False,public-benchmark-derived
D03-O3109,3,590.1626,10,I0129;I0278;I0294;I0300;I0338;I0405;I0569;I0590;I0990;I1018,False,public-benchmark-derived
D03-O3110,3,590.2072,10,I0018;I0154;I0259;I0382;I0447;I0458;I0501;I0743;I0906;I1098,False,public-benchmark-derived
D03-O3111,3,590.6472,6,I0027;I0335;I0394;I0665;I0831;I1171,False,public-benchmark-derived
D03-O3112,3,590.7201,8,I0220;I0377;I0570;I0767;I0967;I0974;I1049;I1185,False,public-benchmark-derived
D03-O3113,3,590.7712,5,I0079;I0390;I0440;I0827;I1074,False,public-benchmark-derived
D03-O3114,3,591.4583,4,I0081;I0520;I0685;I0838,False,public-benchmark-derived
D03-O3115,3,591.5045,2,I0210;I0344,False,public-benchmark-derived
D03-O3116,3,591.8019,9,I0012;I0178;I0305;I0344;I0358;I0503;I0975;I1032;I1164,False,public-benchmark-derived
