wafer_id,test_timestamp,quality_label,sensor_161,sensor_159,sensor_021,sensor_024,sensor_158,sensor_160,sensor_294,sensor_162,sensor_296,sensor_295,sensor_022,sensor_090,review_priority,causal_root_cause_allowed,automatic_scrap_allowed,allowed_action,data_nature
SECOM-1184,29/09/2008 17:21:00,pass,3978,911,-4994.25,267.75,1177.6997,257,377.0344,16224,1687.9988,121.5768,2509.75,8849.4401,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1185,29/09/2008 21:26:00,pass,1331,536,-5489,-5777.6667,,354,237.5514,6729,590.4035,152.7853,2667,9146.7901,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1186,29/09/2008 21:48:00,fail,2275,1106,-5774,176.75,,658,537.4688,797,975.459,316.8417,2632,8796.38,quality-gate-review,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1187,29/09/2008 22:13:00,pass,900,1069,-5415,2399,,776,459.5309,24697,427.9533,330.6704,2704.75,8507.8401,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1188,30/09/2008 01:33:00,pass,730,171,-5597,-777.3333,695.1001,445,84.1467,8492,404.259,183.6128,2631.5,8448.1001,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1189,30/09/2008 01:36:00,pass,539,423,-5303,-9228.5,,278,176.3047,4059,232.0163,134.4851,2463.25,8954.61,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1190,30/09/2008 02:44:00,fail,1176,410,-5447.25,-1839.6667,,815,175.3347,1633,550.6913,333.1076,2780,8643.1998,quality-gate-review,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1191,30/09/2008 04:01:00,pass,1613,812,-5606.25,3322.6667,,411,390.1516,11870,721.0143,194.1655,2513.75,9087.98,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1192,30/09/2008 04:42:00,pass,2180,137,-5631.25,-919.25,,510,61.8028,1853,1041.3555,217.9702,2664.5,8625.8699,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1193,30/09/2008 08:44:00,pass,1114,1034,-5632,-288.25,,373,439.5369,1410,516.913,163.9776,2547,9305.4001,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1194,30/09/2008 12:31:00,pass,2956,303,-5468,-827.6667,,157,140.1404,1723,1356.4585,69.3446,2664,9116.06,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1195,30/09/2008 13:29:00,pass,1468,1006,-5400.5,-993,,624,415.5266,0,701.1797,265.8477,2770.5,10090.3301,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1196,30/09/2008 14:20:00,pass,5775,366,-5651.25,-6784.6667,,620,166.3317,13913,2383.3636,275.8037,2714.5,8542.7199,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1197,30/09/2008 14:36:00,pass,1105,443,-5528.5,-882.25,,475,191.0855,10698,452.6208,219.342,2729.75,8848.93,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1198,30/09/2008 15:16:00,pass,15204,648,-5863,1035.75,,179,280.0702,7641,7179.6869,74.6927,2509.5,8488.9701,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1199,30/09/2008 15:26:00,pass,5606,956,-5631.75,-100.5,,394,435.0666,1171,2790.1715,182.4911,2667.5,8505.1801,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1200,30/09/2008 16:13:00,pass,11147,1105,-5773,4223,,469,471.1737,8170,6350.6158,213.311,2747.75,8563.3399,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1201,30/09/2008 16:50:00,pass,2353,586,-5520.25,-2560.25,,85,241.6159,3473,1012.3288,45.218,2753,8267.14,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1202,30/09/2008 17:27:00,pass,2705,632,-5511,9503.3333,,185,263.9432,2289,1288.0659,81.3854,2563.25,8603.92,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1203,30/09/2008 19:17:00,pass,2000,489,-5437.25,-7093.3333,,557,206.2917,10522,982.2143,237.5968,2745.25,9131.2701,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1204,30/09/2008 19:17:00,pass,1271,452,-5318.5,122,,329,251.8948,13006,570.6869,139.0276,2584,8597.8801,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1205,30/09/2008 21:39:00,pass,2714,543,-5145.25,-4771.5,,41,287.4652,4687,1215.9302,17.224,2520,8550.8,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1206,30/09/2008 21:42:00,pass,8308,214,-5605,2122.5,1059.4004,192,92.6715,10139,3842.7696,84.1204,2671.25,9318.65,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1207,30/09/2008 23:34:00,pass,1241,739,-5561.75,-5097,,418,373.1848,13130,540.8927,192.3235,2762.5,9054.8499,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1208,30/09/2008 23:58:00,pass,1635,339,-5050.25,187.75,,175,158.1463,403,695.6447,82.3934,2567,8700.5099,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1209,01/10/2008 00:20:00,pass,7745,1488,-5190,-2553.75,990.4004,785,653.9083,4860,3392.4207,325.1701,2577.75,9226.7602,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1210,01/10/2008 01:11:00,pass,7932,361,-5191.5,-1542.5,,219,162.9734,3725,3672.4562,95.7183,2460,8924.7099,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1211,01/10/2008 02:53:00,pass,2676,212,-5422.25,-472,,560,108.917,730,1313.9585,233.54,2755.75,8478.5301,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1212,01/10/2008 05:56:00,fail,4556,841,-5459.75,-4729.3333,1625.6997,487,401.7681,4029,1902.3787,201.9191,2712,8805.1702,quality-gate-review,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1213,01/10/2008 07:19:00,pass,6618,1239,-5705.5,-567.75,,671,514.6782,11005,2853.8665,288.3343,2666,8598.67,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1214,01/10/2008 07:28:00,pass,14352,1027,-5912,-415.5,,312,535.4767,1826,6938.9435,131.5,2685.75,8877.1101,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1215,01/10/2008 08:15:00,pass,661,305,-5441.25,-146.75,,262,149.5958,1000,313.5421,120.9035,2450.5,8706.1498,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1216,01/10/2008 09:15:00,pass,14592,1113,-5711.75,-301,,86,505.8876,1821,6586.9627,37.1528,2497.5,8487.45,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1217,01/10/2008 09:16:00,pass,3789,755,-5545.25,269,,225,326.9387,1306,1693.2632,97.7561,2641.75,8631.2901,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1218,01/10/2008 14:22:00,pass,1767,411,-5316.25,81.5,,422,212.7367,2367,731.4937,175.2142,2551,9066.5899,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1219,01/10/2008 15:16:00,pass,2247,896,-5560.25,179,,710,426.9445,413,1008.6402,299.4066,2619.5,9191.3301,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1220,01/10/2008 16:43:00,pass,4252,958,-5357.25,321.5,,166,397.7448,818,1998.7464,75.1282,2528.25,9098.07,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1221,01/10/2008 19:57:00,pass,1922,334,-5100,-2563,454.5996,151,148.4408,3584,792.9203,65.1588,2514.5,9019.6201,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1222,01/10/2008 21:15:00,pass,2076,729,-5498.75,-8204.3333,608.1997,304,312.8976,17160,925.9248,139.3111,2764.75,8660.7402,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1223,01/10/2008 21:50:00,pass,3167,608,-5597.75,13880,,114,248.8981,6023,1469.9884,53.612,2460.25,8533.8,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1224,01/10/2008 22:47:00,pass,1931,1524,-5138.5,-27.75,,203,624.302,1095,803.843,105.4277,2474.5,8905.4999,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1225,01/10/2008 23:34:00,pass,1707,925,-5552,-99,,636,445.3905,13051,759.5284,303.8589,2707.75,8683.9599,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1226,02/10/2008 00:21:00,pass,1760,215,-5523.25,-1603.6667,,835,99.4698,2055,785.3345,368.386,2633.75,8842.4501,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1227,02/10/2008 00:22:00,pass,1759,773,-5609.5,2074,,745,341.8991,18348,834.7185,310.2155,2566.5,9173.2201,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1228,02/10/2008 03:17:00,fail,1491,686,-5261.25,2806.3333,1022.8999,356,336.0162,7238,609.4448,167.8889,2605,8722.9301,quality-gate-review,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1229,02/10/2008 03:27:00,pass,2892,406,-5370.5,-546.5,,296,186.4287,1924,1285.0609,123.4001,2451.75,9801.6499,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1230,02/10/2008 04:11:00,pass,870,748,-5215.5,-1166.5,,409,321.6473,4573,398.1323,169.8615,2540.75,8462.8999,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1231,02/10/2008 04:23:00,pass,2937,727,-5743.25,-37,,328,334.0922,451,1238.1462,153.2971,2573,8921.1,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1232,02/10/2008 04:24:00,pass,10014,499,-5398,-1365,,338,231.23,3803,4896.4093,162.4336,2708,9001.93,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1233,02/10/2008 06:49:00,pass,1927,1116,-4995.75,-3403,,468,515.7579,4685,838.285,211.7378,2668.25,8915.4501,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1234,02/10/2008 07:35:00,pass,3166,262,-5672,-2528.25,,430,127.6506,1459,1393.6107,211.0324,2565,8721.5101,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1235,02/10/2008 07:58:00,pass,1107,770,-5521,-895.25,,300,369.6818,1409,464.1961,126.0595,2617.5,8813.73,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1236,02/10/2008 08:24:00,pass,1888,752,-5627.25,2597,,451,361.1134,6814,1047.9109,208.3929,2795.25,9134.2199,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1237,02/10/2008 08:52:00,pass,2117,1193,-5729.5,-1603,,471,490.0928,2314,1050.0077,203.3765,2701,9082.6601,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1238,02/10/2008 08:57:00,pass,1407,657,-5346.25,-1693.5,,401,313.6435,17263,574.4872,163.9296,2472.75,8748.95,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1239,02/10/2008 09:10:00,fail,4788,557,-5129.25,-2362.25,,580,242.7034,17486,2006.2907,259.7247,2442.75,8845.25,quality-gate-review,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1240,02/10/2008 09:42:00,pass,4613,883,-5341.5,-2224,,798,425.5714,2699,1890.8592,377.4152,2769.25,9322.9499,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1241,02/10/2008 10:03:00,pass,6891,672,-5290.5,-17.5,,339,283.2449,643,2974.0526,162.0275,2712.25,8328.27,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1242,02/10/2008 14:07:00,fail,2410,363,-5475.5,4664.6667,,276,159.0692,9404,1035.6972,116.0962,2520.5,8636.1101,quality-gate-review,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1243,02/10/2008 14:10:00,fail,461,208,-5333,2314.5,,355,87.7306,20099,188.8783,154.8018,2712.75,8952.2602,quality-gate-review,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1244,02/10/2008 14:54:00,pass,2633,884,-5524.5,-5646.6667,,469,396.4379,12436,1084.1,219.3192,2797.75,8078.2,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1245,02/10/2008 15:10:00,pass,597,1031,-5324.5,-1532.5,,201,499.6015,3407,258.6439,97.2021,2384.75,8865.8501,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1246,02/10/2008 15:44:00,pass,848,256,-5662,-2785,,376,121.4166,5974,383.8215,169.7901,2588,8768.3301,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1247,02/10/2008 15:58:00,pass,6844,669,-5826,-1962.25,1182,370,346.7112,2567,2863.4028,166.824,2695.25,9050.7801,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1248,02/10/2008 16:32:00,pass,829,289,-5219.5,-279.25,,309,126.524,965,421.4739,126.2814,2591.5,9028.0601,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1249,02/10/2008 16:58:00,pass,1179,1200,-5329.75,-2384.5,,608,514.3399,17689,545.1147,292.3058,2494,8432.97,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1250,02/10/2008 17:00:00,pass,871,801,-5621,-2552.5,1063.8999,358,346.7324,6279,456.4037,169.4206,2686,8840.6101,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1251,02/10/2008 17:19:00,pass,1726,652,-5248.75,-1087.75,,253,273.078,4287,818.7806,110.2705,2637.75,9015.3201,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1252,02/10/2008 19:21:00,pass,1725,1179,-5329,258.75,,321,500.1766,580,716.919,131.4214,2486.75,8831.8802,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1253,02/10/2008 19:25:00,pass,3592,1054,-5759.5,-3104.3333,,356,495.5115,6806,1554.6828,183.7487,2634.75,7762.22,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1254,02/10/2008 20:54:00,pass,2238,2290,-5345.25,226.75,,373,987.1458,1584,928.8744,164.9909,2529,8078.23,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1255,02/10/2008 21:32:00,fail,3319,883,-5469.5,446.5,,183,361.2022,10969,1396.9153,97.6776,2607.25,8866.5102,quality-gate-review,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1256,02/10/2008 21:33:00,pass,1755,1123,-5867.5,-2650.75,,1123,534.5294,2014,767.6029,470.9907,2740.25,8621.7699,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1257,02/10/2008 22:23:00,pass,182,1116,-5326.5,48,,393,507.3753,2245,76.1112,185.9256,2599.5,8646.3799,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1258,02/10/2008 22:33:00,pass,2547,599,-5224.25,-13,,806,275.1016,784,1063.1382,408.4981,2790,8527.2,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1259,02/10/2008 23:32:00,pass,12345,248,-5719,4557.6667,,487,112.5877,23767,6084.7707,207.9663,2684,8797.9399,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1260,02/10/2008 23:32:00,pass,3646,1713,-5432,-1487,,318,738.2886,4837,1526.5575,146.0168,2609.75,9291.4401,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1261,03/10/2008 00:24:00,pass,5427,216,-5242.75,-1233.5,,227,90.5626,3080,2583.1096,100.6525,2550.25,8237.8599,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1262,03/10/2008 00:55:00,pass,6297,870,-5603.75,-798.3333,,754,411.3922,17457,2921.9348,319.7461,2665.25,8901.3802,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1263,03/10/2008 02:41:00,pass,7863,666,-5294.5,-6954.75,,411,306.0441,12376,3784.9203,193.9046,2475.5,8612.48,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1264,03/10/2008 03:52:00,pass,1688,603,-5575,-2634,,419,278.0587,2276,906.3894,192.688,2515,8543.79,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1265,03/10/2008 03:56:00,pass,1644,125,-5544,-676.25,,519,53.3979,24165,798.643,214.4176,2708.25,9365.12,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1266,03/10/2008 04:49:00,pass,1338,763,-5224.5,-35.25,,487,329.76,1270,642.679,228.4243,2650.5,8718.7999,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1267,03/10/2008 05:01:00,pass,4966,571,-5307.75,-5696.6667,,672,293.8314,9482,2343.4882,292.6401,2633.25,8890.0601,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1268,03/10/2008 05:45:00,pass,4219,448,-5663.5,-10169,1451.3994,240,214.6152,3988,1949.9136,102.2204,2666.5,8548.33,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1269,03/10/2008 06:15:00,pass,8935,870,-5542.75,3893.75,,132,372.0989,16595,4298.4804,62.002,2544.25,9005.66,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1270,03/10/2008 08:35:00,pass,2687,1100,-5709.75,-372,,281,459.3331,2453,1208.8692,132.0641,2708.75,8409.58,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1271,03/10/2008 09:30:00,pass,8510,894,-5834.75,-9533.6667,,461,369.5983,17952,4060.1033,226.3322,2567.25,8695.92,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1272,03/10/2008 11:40:00,pass,1784,343,-5477,745.5,,341,161.6684,14984,794.7316,174.0967,2498.5,9578.7899,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1273,03/10/2008 12:31:00,pass,2059,697,-5241.5,-4432.25,,510,335.2377,8224,977.4922,241.6044,2572,8818.1301,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1274,03/10/2008 18:45:00,pass,1991,774,-5095,-194,,248,320.5215,1601,901.5791,116.896,2412,8493.8199,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1275,03/10/2008 19:23:00,pass,1042,1221,-5356.25,-449.5,,214,529.4352,425,487.6935,95.8797,2585.75,8790.25,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1276,03/10/2008 19:23:00,pass,2667,215,-5270,-2637.3333,,684,93.6056,4847,1092.2394,301.6459,2595.25,9326.99,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1277,03/10/2008 20:11:00,pass,1511,1738,-5247.5,185.5,,287,824.7935,223,1068.4383,119.3454,2558,8541.4701,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1278,03/10/2008 20:26:00,pass,1684,822,-5445.25,-11,,549,362.66,1015,758.5466,251.0025,2624.25,8386.9399,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1279,03/10/2008 20:35:00,pass,1302,448,-5461,-1233.5,,404,189.4853,11165,666.5221,194.5328,2615.5,8362.4599,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1280,03/10/2008 20:46:00,pass,3612,523,-5422.25,-311,,399,237.1587,10050,1663.3358,172.4865,2511.75,9354.7599,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1281,03/10/2008 21:15:00,pass,893,1017,-5294.5,2541.5,,654,463.3102,14888,365.323,281.2289,2612.5,8963.7398,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1282,03/10/2008 21:52:00,pass,1396,383,-5264.5,-929.6667,,571,168.0843,16517,588.8342,263.3266,2601.25,9342.3201,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1283,03/10/2008 22:08:00,pass,4189,811,-5612.25,-1712.6667,,441,374.4866,35503,1828.0278,219.1261,2636.25,8615.84,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1284,03/10/2008 22:53:00,pass,689,405,-5407.25,946.5,,202,211.9283,8951,292.1853,103.8926,2511.5,8458.92,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1285,03/10/2008 23:46:00,pass,1893,717,-5517.75,-2092.75,,582,330.1882,3841,893.176,263.4407,2628.5,9728.8201,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1286,04/10/2008 00:58:00,pass,2594,655,-5767.75,5858,,270,270.7205,6044,1366.4441,119.592,2605.75,8337.48,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1287,04/10/2008 01:49:00,pass,6812,1082,-5733,192.75,,561,462.1565,148,3542.8439,231.7619,2750.25,9068.7301,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1288,04/10/2008 02:36:00,pass,2518,612,-5454,-1779.3333,,996,280.0952,5219,1069.2859,431.6955,2838.5,8429.9801,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1289,04/10/2008 03:53:00,pass,1705,192,-5320.5,-498,,375,89.1908,1338,927.8755,175.0181,2505,8668.0198,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1290,04/10/2008 04:12:00,pass,2848,2665,-5802.25,-1693.25,,671,1181.3245,6384,1285.5923,293.1614,2638.25,8306.2901,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1291,04/10/2008 04:45:00,pass,3060,831,-5241,-322.5,,470,384.764,2224,1249.4523,209.6243,2426.5,9137.4999,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1292,04/10/2008 09:29:00,pass,2751,277,-5529.25,1306,,644,123.2433,29509,1263.9091,269.5012,2536.75,8901.9701,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1293,04/10/2008 15:16:00,pass,2877,584,-5390,2936.6667,,724,266.02,10835,1319.9221,327.0163,2558.5,9113.64,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1294,04/10/2008 16:58:00,pass,2204,936,-5400,155.5,,273,396.2583,955,926.5255,121.7604,2585.75,8589.6199,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1295,04/10/2008 18:15:00,pass,5749,1034,-5400.25,160.25,,158,453.7256,1460,2617.7532,67.8945,2622.5,8702.7301,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1296,04/10/2008 18:25:00,pass,8520,519,-5194.75,-887.3333,,505,233.5799,14537,3577.7402,232.0336,2503.25,8278.07,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1297,04/10/2008 18:59:00,pass,6935,457,-5371.5,691,,602,203.274,10366,3331.8506,288.6513,2696.75,9268.49,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1298,04/10/2008 19:12:00,pass,2101,569,-4992.75,-885.75,,521,239.3998,3578,967.7659,239.3134,2608.75,9330.35,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1299,04/10/2008 19:47:00,pass,5914,969,-5526.5,-1312,,450,440.2579,3569,2550.6334,211.4813,2512.5,9209.0001,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1300,04/10/2008 19:54:00,pass,1270,476,-5295.25,212.75,,477,229.5073,1340,531.0929,225.3802,2755.25,8743.22,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1301,04/10/2008 20:39:00,pass,778,1078,-5426,-162.25,,325,458.9357,967,382.6456,144.4677,2639.75,9185.1199,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1302,04/10/2008 22:06:00,pass,4483,766,-5186.25,-5977,,270,313.1372,5588,2106.7233,112.5581,2523,9105.3698,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1303,04/10/2008 23:18:00,fail,4757,589,-5389.5,-4954.6667,,453,312.6238,15343,2359.5598,186.8092,2464.5,8771.65,quality-gate-review,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1304,05/10/2008 00:33:00,fail,1398,826,-5233.75,-1718.25,,271,377.0963,7052,626.2212,119.1256,2497.25,9280.83,quality-gate-review,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1305,05/10/2008 00:33:00,pass,3239,1106,-5633.5,-528.75,,463,505.1267,2505,1386.4115,206.5535,2603.5,8695.3801,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1306,05/10/2008 01:35:00,pass,794,853,-5619.5,3816.75,,277,422.1647,15993,335.2008,116.759,2639,8667.7101,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1307,05/10/2008 04:01:00,pass,2869,526,-5357.5,-2279,,588,254.949,3152,1173.8062,265.4154,2563,8499.77,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1308,05/10/2008 04:20:00,pass,539,418,-5070.75,26.75,,324,187.5231,1667,251.4761,155.772,2643.75,8523.98,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1309,05/10/2008 04:48:00,pass,5032,1037,-5421.75,-189,,186,486.5808,938,2144.5623,86.487,2561,8888.6201,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1310,05/10/2008 05:31:00,pass,4187,392,-5311.25,-1460.25,,252,177.1071,3180,1949.9448,110.2221,2635.75,8137.9701,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1311,05/10/2008 05:53:00,pass,3806,2199,-5207.25,-4881,,235,992.2655,12961,1725.6351,105.025,2596.25,9150.2899,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1312,05/10/2008 06:15:00,pass,1778,533,-5594.5,178.75,,622,229.0713,1083,855.3109,256.4716,2746.5,9101.0101,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1313,05/10/2008 08:02:00,pass,798,901,-5349.25,-201.5,,252,428.0556,751,352.7486,115.101,2602.75,8954.0201,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-1314,05/10/2008 08:40:00,pass,2152,1086,-5337.75,-1324.75,,462,478.3307,3415,1045.5539,194.9981,2674.75,8540.1201,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
