session_id,source_file,observation_label,source_batch_index,source_order,operating_mode,source_samples,cutter_torque_mean,cutter_torque_std,cutter_torque_rms,cutter_torque_abs_peak,cutter_follow_error_mean,cutter_follow_error_std,cutter_follow_error_rms,cutter_follow_error_abs_peak,film_follow_error_mean,film_follow_error_std,film_follow_error_rms,film_follow_error_abs_peak,health_deviation_index,rule_threshold,evidence_coverage,dominant_deviation_signal,rule_review_level,causal_root_cause_allowed,automatic_stop_allowed,automatic_replacement_allowed,allowed_action,data_nature
BD-0250,04-19T095040_249_mode5.csv,04-19,249,250,5,2048,-0.19770573,0.82222313,0.84565858,6.35911417,0.00042181,0.18437456,0.18437505,1.66912174,1.03531168,0.72778256,1.26551876,3.22421717,8.36863952,12,可用,薄膜跟随误差绝对峰值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0251,04-19T104847_250_mode5.csv,04-19,250,251,5,2048,-0.19169308,0.8189784,0.84111346,6.39809989,0.00024462,0.18284151,0.18284167,1.64915323,1.03445436,0.74259023,1.27339549,3.27637267,9.91755499,12,可用,薄膜跟随误差绝对峰值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0252,04-19T110338_251_mode5.csv,04-19,251,252,5,2048,-0.17314306,0.80180426,0.82028567,6.29708814,-0.00001437,0.17001245,0.17001245,1.58721399,0.99488235,0.73050223,1.2342708,3.26389837,9.54709289,12,可用,薄膜跟随误差绝对峰值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0253,04-23T105949_252_mode1.csv,04-23,252,253,1,2048,-0.02529977,0.51066384,0.51129017,5.92031908,-0.00036588,0.11135406,0.11135466,1.40724325,0.93287433,0.11131463,0.93949213,1.21732509,3.68340877,3.77546317,可用,切刀转矩均值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0254,04-23T111350_253_mode1.csv,04-23,253,254,1,2048,-0.08122633,0.54217583,0.54822655,6.10716009,-0.00033322,0.12696222,0.12696265,1.40082693,0.9314729,0.1175408,0.93885974,1.2405672,1.12307644,3.77546317,可用,切刀转矩均值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0255,04-23T114245_254_mode1.csv,04-23,254,255,1,2048,-0.06621895,0.51093252,0.51520577,5.33466577,0.00041796,0.10546645,0.10546728,1.53621864,0.92203204,0.0955023,0.92696482,1.18185877,2.15134953,3.77546317,可用,切刀跟随误差均值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0256,04-23T121650_255_mode1.csv,04-23,255,256,1,2048,-0.08954477,0.54189684,0.54924535,6.14178133,-0.00053768,0.12763835,0.12763948,1.45424747,0.92527128,0.11691796,0.93262894,1.22393286,1.18205224,3.77546317,可用,切刀跟随误差均值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0257,04-23T123740_256_mode1.csv,04-23,256,257,1,2048,-0.1075368,0.54294009,0.55348722,5.968616,-0.00014753,0.126317,0.12631709,1.42806911,0.93366821,0.11624169,0.94087643,1.2277677,0.95275311,3.77546317,可用,薄膜跟随误差均值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0258,04-24T153726_257_mode1.csv,04-24,257,258,1,2048,-0.04810873,0.50316254,0.50545721,5.83028984,-0.00024392,0.10606248,0.10606276,1.46253728,0.94910312,0.10314551,0.95469143,1.22433054,2.63920863,3.77546317,可用,切刀转矩均值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0259,04-24T155743_258_mode1.csv,04-24,258,259,1,2048,-0.14785869,0.53656141,0.55656117,5.45734739,0.00085124,0.10035897,0.10036258,1.612607,0.83495409,0.09898793,0.84080137,1.11929368,3.66265766,3.77546317,可用,切刀跟随误差均值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0260,04-26T103311_259_mode2.csv,04-26,259,260,2,2048,-0.15178765,0.59562363,0.61466007,5.22396612,-0.00058329,0.12235614,0.12235753,1.59841108,1.0608451,0.2205383,1.08352641,1.59350597,11.19709558,12,可用,薄膜跟随误差RMS,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0261,04-26T142711_260_mode2.csv,04-26,260,261,2,2048,-0.16099431,0.57164539,0.5938835,5.22623443,-0.00023358,0.10415093,0.10415119,1.60269832,1.04517985,0.15540108,1.05666949,1.44226205,9.77062434,12,可用,薄膜跟随误差RMS,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0262,04-26T155259_261_mode2.csv,04-26,261,262,2,2048,-0.12921409,0.56915161,0.58363502,5.17984867,0.00022262,0.10439186,0.1043921,1.55471324,1.05306873,0.15173774,1.06394459,1.43660569,10.18659885,12,可用,薄膜跟随误差均值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0263,04-26T161740_262_mode2.csv,04-26,262,263,2,2048,-0.15409012,0.56003705,0.58084875,5.12753438,-0.00003796,0.10485752,0.10485752,1.50848531,1.03172277,0.15357648,1.04309041,1.40346372,9.04938851,12,可用,薄膜跟随误差RMS,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0264,04-26T172631_263_mode2.csv,04-26,263,264,2,2048,-0.14514607,0.606318,0.62344919,5.12775707,-0.00036,0.11977065,0.11977119,1.63246536,1.01722985,0.20339767,1.0373655,1.63721227,12,12,可用,薄膜跟随误差绝对峰值,关注,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0265,05-14T140213_264_mode2.csv,05-14,264,265,2,2048,-0.14825222,0.56742953,0.58647676,4.67492914,0.00047255,0.11079644,0.11079745,1.45127296,1.04941952,0.20627598,1.0695004,1.61165392,11.66629715,12,可用,薄膜跟随误差绝对峰值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0266,05-14T142033_265_mode2.csv,05-14,265,266,2,2048,-0.14570752,0.56926003,0.58761183,4.99195289,0.00031068,0.10314066,0.10314113,1.5372343,1.03089522,0.15122865,1.04192853,1.39775753,8.99553048,12,可用,薄膜跟随误差均值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0267,05-14T144650_266_mode2.csv,05-14,266,267,2,2048,-0.16453505,0.60232459,0.62439306,5.0763359,0.00040287,0.10328443,0.10328521,1.60050153,1.00600382,0.16086193,1.01878371,1.47791564,8.0833362,12,可用,薄膜跟随误差绝对峰值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0268,05-15T091150_267_mode5.csv,05-15,267,268,5,2048,-0.19306294,0.80773773,0.83048994,6.29776048,0.00035478,0.17096845,0.17096882,1.6108942,1.02988965,0.76786559,1.28463624,3.34101891,11.8374208,12,可用,薄膜跟随误差绝对峰值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0269,05-15T092043_268_mode5.csv,05-15,268,269,5,2048,-0.14996889,0.82451665,0.83804438,6.2603445,0.00059335,0.17056763,0.17056866,1.53931283,1.08225336,0.78370269,1.3362119,3.34619951,11.9912744,12,可用,薄膜跟随误差绝对峰值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0270,05-15T095725_269_mode5.csv,05-15,269,270,5,2048,-0.1573484,0.82780672,0.84262833,6.32298946,0.00005094,0.17143936,0.17143937,1.61614799,1.04295294,0.78165631,1.30335621,3.32439064,11.34359398,12,可用,薄膜跟随误差绝对峰值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0271,05-16T140821_270_mode3.csv,05-16,270,271,3,2048,-0.14947266,0.71610683,0.7315402,5.20105886,-0.00009467,0.12618265,0.12618268,1.5351777,0.97529014,0.30700089,1.0224678,1.65725398,3.55550391,3.51416998,可用,薄膜跟随误差均值,关注,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0272,05-16T154000_271_mode3.csv,05-16,271,272,3,2048,-0.15665581,0.79288563,0.80821325,5.75476551,-0.00007917,0.16184264,0.16184265,1.67949342,0.94643828,0.44143489,1.04432283,2.05852055,2.09556796,3.51416998,可用,薄膜跟随误差均值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0273,05-16T160607_272_mode3.csv,05-16,272,273,3,2048,-0.18837936,0.8228026,0.84409176,5.66411495,-0.00015608,0.17477369,0.17477376,1.67499828,0.94788194,0.44559944,1.04739631,2.11482429,2.48127516,3.51416998,可用,切刀转矩均值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0274,05-16T162653_273_mode3.csv,05-16,273,274,3,2048,-0.18664953,0.7996624,0.8211565,5.8679285,-0.00075133,0.1649171,0.16491881,1.70859336,0.9646492,0.45100015,1.06487052,2.15201783,3.0170607,3.51416998,可用,薄膜跟随误差均值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0275,05-22T153613_274_mode3.csv,05-22,274,275,3,2048,-0.16996295,0.80661127,0.82432344,5.77971553,-0.0004398,0.16733756,0.16733814,1.83060359,1.01852138,0.45829633,1.11688018,2.17408227,5.74305187,3.51416998,可用,薄膜跟随误差均值,优先复核,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0276,05-22T161738_275_mode3.csv,05-22,275,276,3,2048,-0.19876358,0.7722243,0.79739409,5.46150016,0.00019066,0.14649449,0.14649461,1.63613891,0.99971569,0.30889519,1.0463497,1.76168584,4.7914634,3.51416998,可用,薄膜跟随误差均值,优先复核,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0277,05-22T165550_276_mode3.csv,05-22,276,277,3,2048,-0.15724432,0.791772,0.8072352,5.79028272,-0.00033897,0.16186587,0.16186623,1.7045207,1.05325616,0.46600497,1.1517418,2.22435569,7.50066972,3.51416998,可用,薄膜跟随误差均值,优先复核,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0278,05-22T183547_277_mode3.csv,05-22,277,278,3,2048,-0.18571648,0.82691275,0.84751124,5.68339443,-0.00066206,0.17486438,0.17486563,1.75656843,1.02765267,0.4515849,1.12249674,2.20019626,6.20510515,3.51416998,可用,薄膜跟随误差均值,优先复核,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0279,05-26T114027_278_mode2.csv,05-26,278,279,2,2048,-0.17370767,0.62984733,0.65336208,4.94985818,0.00045979,0.1210651,0.12106597,1.66798162,1.14599377,0.23914113,1.17067937,1.74033319,12,12,可用,薄膜跟随误差均值,关注,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0280,05-26T121055_279_mode2.csv,05-26,279,280,2,2048,-0.17715992,0.62388621,0.64855196,4.90201663,0.00066073,0.11998377,0.11998559,1.6156888,1.18156118,0.2422628,1.20614181,1.78167676,12,12,可用,薄膜跟随误差均值,关注,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0281,05-26T122520_280_mode2.csv,05-26,280,281,2,2048,-0.18020229,0.66519889,0.68917518,5.35130977,-0.00090513,0.13103764,0.13104077,1.61471176,1.16136708,0.24142568,1.18619553,1.7632569,12,12,可用,薄膜跟随误差均值,关注,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0282,05-26T133902_281_mode2.csv,05-26,281,282,2,2048,-0.1583377,0.61033385,0.63053805,4.85523939,-0.00050895,0.11615463,0.11615574,1.53120756,1.13599691,0.23326464,1.15969883,1.79841923,12,12,可用,薄膜跟随误差均值,关注,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0283,05-26T135952_282_mode2.csv,05-26,282,283,2,2048,-0.14170178,0.64614186,0.66149732,4.88489294,0.00005415,0.09966259,0.0996626,1.48748159,1.03290608,0.17291173,1.04727906,1.4176445,9.27186347,12,可用,薄膜跟随误差RMS,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0284,05-26T160301_283_mode2.csv,05-26,283,284,2,2048,-0.16126084,0.58089305,0.60286134,5.01481676,0.00021165,0.10434171,0.10434192,1.62808704,1.13973681,0.1722034,1.15267255,1.57157433,12,12,可用,薄膜跟随误差均值,关注,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0285,06-13T161007_284_mode1.csv,06-13,284,285,1,2048,-0.08465119,0.54716281,0.55367225,6.27016782,0.00036595,0.11734911,0.11734968,1.43564987,0.83744241,0.12849831,0.84724353,1.19902479,1.96992916,3.77546317,可用,切刀跟随误差均值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0286,06-13T161746_285_mode1.csv,06-13,285,286,1,2048,-0.09968941,0.55903769,0.5678566,5.34966039,-0.00021966,0.11407182,0.11407204,1.5151596,0.82025303,0.13818865,0.83181196,1.62136328,1.94971504,3.77546317,可用,薄膜跟随误差绝对峰值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0287,06-13T170024_286_mode1.csv,06-13,286,287,1,2048,-0.07518533,0.54004537,0.54525392,5.86090517,0.00063033,0.11992507,0.11992672,1.35842418,0.83323006,0.12566895,0.84265356,1.16960263,2.89211295,3.77546317,可用,切刀跟随误差均值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0288,06-13T174912_287_mode1.csv,06-13,287,288,1,2048,-0.08153153,0.54576671,0.55182307,5.83621501,-0.00023684,0.11964584,0.11964608,1.32215595,0.84648311,0.12757658,0.8560429,1.18636357,1.19221103,3.77546317,可用,切刀跟随误差绝对峰值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0289,06-14T145744_288_mode1.csv,06-14,288,289,1,2048,-0.06335238,0.55216353,0.55578601,6.31626749,0.00036123,0.12024009,0.12024063,1.41768598,0.84733888,0.12933107,0.85715209,1.21464288,1.95347024,3.77546317,可用,切刀跟随误差均值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0290,06-14T153447_289_mode1.csv,06-14,289,290,1,2048,-0.07825278,0.54725608,0.5528225,6.34199094,-0.00032361,0.12204429,0.12204472,1.45194149,0.85498859,0.13244013,0.86518546,1.18858039,1.2592063,3.77546317,可用,切刀转矩均值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0291,06-14T155559_290_mode1.csv,06-14,290,291,1,2048,-0.04254491,0.48686767,0.48872303,5.55932044,0.00003375,0.09580014,0.09580015,1.28910923,0.82272,0.1023139,0.82905749,1.1948508,2.8939217,3.77546317,可用,切刀转矩均值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0292,06-15T142506_291_mode5.csv,06-15,291,292,5,2048,-0.20353282,0.83390267,0.85838177,6.25235509,0.00008058,0.17504151,0.17504153,1.51308965,1.01425718,0.75417845,1.26392356,3.19790697,7.58727848,12,可用,薄膜跟随误差绝对峰值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0293,06-15T155717_293_mode1.csv,06-15,293,293,1,2048,-0.189359,0.81329474,0.835048,6.20632505,0.000027,0.16601004,0.16601005,1.52157258,0.95821245,0.74026051,1.21084958,3.16464591,12,3.77546317,可用,薄膜跟随误差标准差,优先复核,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0294,06-15T163211_294_mode1.csv,06-15,294,294,1,2048,-0.1606052,0.83351515,0.84884718,6.27977275,-0.00021502,0.17171213,0.17171227,1.60453271,0.9640318,0.76144115,1.22847464,3.1737852,12,3.77546317,可用,薄膜跟随误差标准差,优先复核,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0295,06-15T180311_295_mode1.csv,06-15,295,295,1,2048,-0.19278723,0.83377013,0.8557684,6.32882833,0.00029241,0.18079399,0.18079423,1.62004804,0.97026809,0.7442212,1.22281861,3.09740781,12,3.77546317,可用,薄膜跟随误差标准差,优先复核,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0296,06-19T174741_292_mode1.csv,06-19,292,296,1,2048,-0.0729071,0.54584553,0.550693,6.30988788,-0.00042905,0.12007871,0.12007947,1.5086565,0.83859824,0.12819709,0.84834044,1.20110547,1.50393269,3.77546317,可用,切刀转矩均值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0297,06-19T185507_296_mode1.csv,06-19,296,297,1,2048,-0.05431358,0.5154475,0.51830116,5.30282545,-0.00013845,0.10068099,0.10068109,1.39407634,0.84739244,0.10426841,0.85378325,1.08849966,2.35514885,3.77546317,可用,切刀转矩均值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0298,06-20T150749_297_mode1.csv,06-20,297,298,1,2048,-0.06891585,0.53629666,0.54070649,5.75168752,-0.00026529,0.11622858,0.11622889,1.24324655,0.85484171,0.1305675,0.86475558,1.18772232,2.04515623,3.77546317,可用,切刀跟随误差绝对峰值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0299,06-20T170220_298_mode1.csv,06-20,298,299,1,2048,-0.0826826,0.54793801,0.5541412,6.33892059,-0.00009376,0.11833687,0.11833691,1.44995498,0.86794432,0.14117833,0.87935127,1.31814181,1.05640791,3.77546317,可用,切刀转矩均值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0300,06-20T171744_299_mode1.csv,06-20,299,300,1,2048,-0.07750808,0.54680786,0.55227379,6.1136713,0.00001611,0.11666074,0.11666075,1.48044252,0.85453045,0.14313285,0.86643482,1.77440333,2.92012939,3.77546317,可用,薄膜跟随误差绝对峰值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0301,06-20T183647_300_mode1.csv,06-20,300,301,1,2048,-0.09686587,0.55579108,0.56416906,5.48882722,0.00173751,0.10554998,0.10556428,1.42141866,0.84876769,0.12892464,0.85850344,1.89228188,6.7540875,3.77546317,可用,切刀跟随误差均值,优先复核,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0302,06-22T083809_301_mode2.csv,06-22,301,302,2,2048,-0.21079412,0.74638779,0.77558294,5.8077116,0.00034496,0.10086441,0.100865,1.61543083,0.87010269,0.19866749,0.89249508,1.68728351,12,12,可用,薄膜跟随误差绝对峰值,关注,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0303,06-22T095151_302_mode2.csv,06-22,302,303,2,2048,-0.16665044,0.63246846,0.6540556,5.5679984,-0.00017712,0.10658791,0.10658806,1.70206451,0.86512094,0.17203441,0.88206013,1.55737876,10.21221999,12,可用,薄膜跟随误差绝对峰值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0304,06-22T113211_303_mode2.csv,06-22,303,304,2,2048,-0.22268504,0.75345443,0.78567309,5.73669481,0.00006982,0.11015409,0.11015411,1.50231742,0.8386946,0.19064823,0.86009034,1.37713742,6.90217173,12,可用,切刀转矩RMS,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0305,06-22T115055_304_mode2.csv,06-22,304,305,2,2048,-0.20943391,0.79128883,0.81853563,5.68972444,0.00006439,0.0981701,0.09817012,1.41781139,0.84793527,0.20584047,0.87256205,1.54546499,9.89304008,12,可用,薄膜跟随误差绝对峰值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0306,06-22T142326_305_mode2.csv,06-22,305,306,2,2048,-0.20792278,0.73875678,0.76745909,5.61503601,0.00076248,0.11653907,0.11654157,1.65470886,0.88315182,0.23595799,0.91412982,1.42527556,9.8221668,12,可用,薄膜跟随误差标准差,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0307,06-22T143250_306_mode2.csv,06-22,306,307,2,2048,-0.2145678,0.76457549,0.79411273,5.30411195,0.00004806,0.14355686,0.14355687,1.88825798,0.8840117,0.23496817,0.91470581,1.51050591,9.73746238,12,可用,薄膜跟随误差标准差,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0308,06-28T140506_307_mode6.csv,06-28,307,308,6,2048,-0.1443488,0.41488979,0.43928364,3.30170583,-0.00014244,0.0653005,0.06530065,0.93516349,0.98041148,0.1530224,0.99228148,1.67783057,9.46264452,8.0293902,可用,切刀转矩RMS,关注,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0309,06-29T085733_308_mode1.csv,06-29,308,309,1,2048,-0.08436732,0.44178823,0.44977182,4.38848257,0.00026584,0.08905546,0.08905586,1.00799369,1.00284957,0.10900185,1.00875599,1.40842711,4.58804463,3.77546317,可用,切刀跟随误差绝对峰值,关注,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0310,06-29T110300_309_mode1.csv,06-29,309,310,1,2048,-0.02291347,0.43331519,0.43392059,4.04103851,0.00049249,0.08032281,0.08032432,1.07169628,1.05861008,0.10494843,1.06379955,1.47213494,3.89947244,3.77546317,可用,切刀跟随误差绝对峰值,关注,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0311,06-29T112336_310_mode1.csv,06-29,310,311,1,2048,-0.08271748,0.44818489,0.45575418,4.56709337,0.0001047,0.08792729,0.08792735,1.17584466,1.03085178,0.11042818,1.03674962,1.45574462,2.77371479,3.77546317,可用,切刀跟随误差绝对峰值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0312,06-29T115059_311_mode1.csv,06-29,311,312,1,2048,-0.0333193,0.41683471,0.41816427,4.6142888,0.00014477,0.07502311,0.07502325,1.04227352,1.01890103,0.10562711,1.02436145,1.45843458,4.21750809,3.77546317,可用,切刀跟随误差绝对峰值,关注,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0313,06-29T121047_312_mode1.csv,06-29,312,313,1,2048,-0.05591103,0.41693428,0.42066642,4.52691793,-0.00035384,0.08125507,0.08125584,0.9603753,1.01676579,0.10771902,1.0224559,1.42473638,5.10275996,3.77546317,可用,切刀跟随误差绝对峰值,优先复核,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0314,07-04T095916_313_mode2.csv,07-04,313,314,2,2048,-0.1371223,0.45889984,0.47894842,3.19290971,-0.00016835,0.07209801,0.07209821,0.89065408,1.05397227,0.21183445,1.07504948,1.61205649,11.67708234,12,可用,薄膜跟随误差绝对峰值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0315,07-04T101203_314_mode2.csv,07-04,314,315,2,2048,-0.12987039,0.46129246,0.47922547,3.28259706,-0.00014119,0.07407502,0.07407516,0.8857541,1.04654802,0.20754271,1.06692864,1.62002468,11.89055685,12,可用,薄膜跟随误差绝对峰值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0316,07-04T104815_315_mode2.csv,07-04,315,316,2,2048,-0.12417303,0.41695971,0.43505671,2.84036064,0.00014508,0.06596608,0.06596624,1.01516437,1.03280199,0.14683413,1.04318752,1.4283185,11.12260852,12,可用,切刀转矩绝对峰值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0317,07-04T113729_316_mode2.csv,07-04,316,317,2,2048,-0.13180752,0.46147519,0.47992976,3.6152656,-0.00038172,0.07480222,0.0748032,0.88508796,1.04217501,0.20120262,1.06141945,1.60732531,11.55033005,12,可用,薄膜跟随误差绝对峰值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0318,07-05T085728_317_mode1.csv,07-05,317,318,1,2048,-0.007731,0.43535706,0.4354257,4.26158905,-0.00021435,0.08152515,0.08152544,1.17408227,1.01503024,0.10376363,1.02032018,1.38549339,4.48771142,3.77546317,可用,切刀转矩均值,关注,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0319,07-05T102643_318_mode1.csv,07-05,318,319,1,2048,-0.06105951,0.42348998,0.42786917,4.64949798,-0.00053553,0.09000761,0.0900092,1.20170164,0.98127881,0.10918614,0.98733466,1.42467367,2.49422227,3.77546317,可用,切刀跟随误差绝对峰值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0320,07-05T110124_319_mode1.csv,07-05,319,320,1,2048,-0.04074226,0.46963947,0.4714034,4.8681302,-0.00004818,0.09054292,0.09054293,1.05900859,0.99613004,0.13110935,1.00472121,1.33312118,4.03661585,3.77546317,可用,切刀跟随误差绝对峰值,关注,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0321,07-05T112330_320_mode1.csv,07-05,320,321,1,2048,-0.08894493,0.45244105,0.46110097,4.85795688,-0.00030085,0.09439936,0.09439984,1.11143732,0.98422587,0.10788211,0.99012075,1.35265493,3.46990474,3.77546317,可用,切刀跟随误差绝对峰值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0322,07-06T091759_321_mode1.csv,07-06,321,322,1,2048,-0.10159381,0.46451199,0.47549205,4.60391044,0.00021237,0.09636471,0.09636494,1.22511386,1.00779366,0.11104483,1.013893,1.43890738,2.24115558,3.77546317,可用,切刀跟随误差绝对峰值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0323,07-06T094240_322_mode1.csv,07-06,322,323,1,2048,-0.04786333,0.49051539,0.49284505,5.18873596,0.00026618,0.09632953,0.09632989,1.15482473,1.00501079,0.13579687,1.01414372,1.37290859,3.00092281,3.77546317,可用,切刀跟随误差绝对峰值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0324,07-06T100805_323_mode1.csv,07-06,323,324,1,2048,-0.05042352,0.4786107,0.48125953,5.0684514,0.0006047,0.09382774,0.09382969,1.09863519,0.98432068,0.13067869,0.99295726,1.36259102,3.60828516,3.77546317,可用,切刀跟随误差绝对峰值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0325,07-10T155340_324_mode1.csv,07-10,324,325,1,2048,-0.04911948,0.47647291,0.47899808,4.57740831,-0.00044289,0.09897646,0.09897745,1.30158376,0.95433057,0.12810877,0.9628908,1.29026365,2.59293611,3.77546317,可用,切刀转矩均值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0326,07-11T114716_325_mode1.csv,07-11,325,326,1,2048,-0.08914625,0.46449987,0.47297693,5.28218317,0.00072874,0.10073379,0.10073642,1.31943464,1.01761262,0.10927934,1.02346344,1.41864681,3.23539202,3.77546317,可用,切刀跟随误差均值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0327,07-11T115841_326_mode1.csv,07-11,326,327,1,2048,-0.06130275,0.47381696,0.4777662,5.2483325,0.00013753,0.09662813,0.09662823,1.19099187,1.02694134,0.1349817,1.03577438,1.41661429,2.60998601,3.77546317,可用,切刀跟随误差绝对峰值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0328,07-11T135705_327_mode1.csv,07-11,327,328,1,2048,-0.07652065,0.46225547,0.46854619,5.19244241,0.00028437,0.09790345,0.09790387,1.20579957,0.98242328,0.10298952,0.98780684,1.42177307,2.44992704,3.77546317,可用,切刀跟随误差绝对峰值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0329,07-11T144526_328_mode1.csv,07-11,328,329,1,2048,-0.09241068,0.45953696,0.46873655,5.04714059,-0.0002045,0.09836487,0.09836508,1.24269294,0.97800034,0.10713773,0.98385119,1.42900073,2.0511403,3.77546317,可用,切刀跟随误差绝对峰值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0330,07-11T152330_329_mode1.csv,07-11,329,330,1,2048,-0.05745427,0.48265373,0.48606133,5.27249431,0.0001538,0.10174246,0.10174258,1.18046092,0.97831924,0.13225154,0.98721781,1.3863976,2.72381685,3.77546317,可用,切刀跟随误差绝对峰值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0331,07-11T155503_330_mode1.csv,07-11,330,331,1,2048,-0.05558851,0.47402706,0.47727533,5.45539617,-0.00008877,0.09922685,0.09922689,1.25477981,0.9919786,0.12912419,1.00034724,1.46026778,2.29678237,3.77546317,可用,切刀转矩均值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0332,07-12T170623_331_mode1.csv,07-12,331,332,1,2048,-0.13427335,0.46572896,0.48469866,3.22028303,0.00028545,0.07533443,0.07533497,0.98519086,1.0596989,0.21045377,1.08039463,1.62088394,4.83452432,3.77546317,可用,切刀跟随误差绝对峰值,关注,False,False,False,register_maintenance_candidate,public-derived-session-summary
