session_id,sample_index,time_seconds,cutter_motor_torque,cutter_follow_error,film_follow_error,spindle_speed,data_nature
BD-0007,56,0.22799998,0.31944674,0.05635392,0.97888708,1799.99975585,public-waveform-fixed-slice
BD-0007,57,0.23199998,0.46970281,0.00132215,0.97445988,1799.99975585,public-waveform-fixed-slice
BD-0007,58,0.23599998,0.28501591,0.03093969,1.05902898,1799.99975585,public-waveform-fixed-slice
BD-0007,59,0.23999998,0.37098824,-0.00918412,1.01675558,1799.99975585,public-waveform-fixed-slice
BD-0007,60,0.24399998,0.51035547,-0.05804741,1.06709718,1799.99975585,public-waveform-fixed-slice
BD-0007,61,0.24799998,0.38724768,-0.00386977,0.95737516,1799.99975585,public-waveform-fixed-slice
BD-0007,62,0.25199998,0.23130573,0.05626428,1.00268411,1799.99975585,public-waveform-fixed-slice
BD-0007,63,0.25599998,0.27603513,0.02643036,1.05503904,1799.99975585,public-waveform-fixed-slice
BD-0007,64,0.25999998,0.26931336,0.00155568,1.00169205,1799.99975585,public-waveform-fixed-slice
BD-0007,65,0.26399998,0.22383092,0.00923562,1.05102694,1799.99975585,public-waveform-fixed-slice
BD-0007,66,0.26799998,0.28947940,-0.02199769,1.00935184,1799.99975585,public-waveform-fixed-slice
BD-0007,67,0.27199998,0.36717563,-0.05157804,1.03352034,1799.99975585,public-waveform-fixed-slice
BD-0007,68,0.27599998,0.23654472,-0.00278878,0.99124604,1799.99975585,public-waveform-fixed-slice
BD-0007,69,0.27999998,0.14606271,0.02231502,1.01239430,1799.99975585,public-waveform-fixed-slice
BD-0007,70,0.28399998,0.10596406,0.00664019,1.01844120,1799.99975585,public-waveform-fixed-slice
BD-0007,71,0.28799998,0.13297407,-0.00935482,1.06475698,1799.99975585,public-waveform-fixed-slice
BD-0007,72,0.29199998,0.17912442,-0.00319242,0.98825591,1799.99975585,public-waveform-fixed-slice
BD-0007,73,0.29599998,0.27098119,-0.03624105,0.99832969,1799.99975585,public-waveform-fixed-slice
BD-0007,74,0.29999997,0.14198414,-0.00535655,1.01140749,1799.99975585,public-waveform-fixed-slice
BD-0007,75,0.30399997,0.10127891,0.00896072,1.02933061,1799.99975585,public-waveform-fixed-slice
BD-0007,76,0.30799997,-0.00718106,0.03758692,1.05329501,1799.99975585,public-waveform-fixed-slice
BD-0007,77,0.31199997,0.11478778,-0.00700306,1.00296807,1799.99975585,public-waveform-fixed-slice
BD-0007,78,0.31599997,0.12899513,-0.01275444,0.97861003,1799.99975585,public-waveform-fixed-slice
BD-0007,79,0.31999997,0.15435516,-0.05127596,0.97177499,1799.99975585,public-waveform-fixed-slice
BD-0007,80,0.32399997,0.27983045,-0.05863881,1.01083874,1799.99975585,public-waveform-fixed-slice
BD-0007,81,0.32799997,0.03800645,0.02085876,0.99494355,1799.99975585,public-waveform-fixed-slice
BD-0007,82,0.33199997,0.03405535,0.03400063,1.08132290,1799.99975585,public-waveform-fixed-slice
BD-0007,83,0.33599997,0.01798439,0.02519392,0.95569700,1799.99975585,public-waveform-fixed-slice
BD-0007,84,0.33999997,0.25160819,-0.04484748,0.97261446,1799.99975585,public-waveform-fixed-slice
BD-0007,85,0.34399997,0.23988905,-0.04854607,0.97543722,1799.99975585,public-waveform-fixed-slice
BD-0007,86,0.34799997,0.13169310,-0.01874351,0.98430114,1799.99975585,public-waveform-fixed-slice
BD-0007,87,0.35199997,0.06298317,0.01994013,1.01572048,1799.99975585,public-waveform-fixed-slice
BD-0007,88,0.35599997,0.08636045,0.01771640,0.95612925,1799.99975585,public-waveform-fixed-slice
BD-0007,89,0.35999997,0.09167712,-0.00231575,0.91909241,1799.99975585,public-waveform-fixed-slice
BD-0007,90,0.36399997,0.24744756,-0.03924059,0.94607591,1799.99975585,public-waveform-fixed-slice
BD-0007,91,0.36799997,0.02177265,0.01621484,1.02581667,1799.99975585,public-waveform-fixed-slice
BD-0007,92,0.37199997,-0.11510580,0.06307697,0.99642610,1799.99975585,public-waveform-fixed-slice
BD-0007,93,0.37599997,-0.23382131,0.09093952,1.02784442,1799.99975585,public-waveform-fixed-slice
BD-0007,94,0.37999997,0.01841292,-0.01929759,0.94066423,1799.99975585,public-waveform-fixed-slice
BD-0007,95,0.38399997,0.13012799,-0.05739641,0.96402901,1799.99975585,public-waveform-fixed-slice
BD-0007,96,0.38799997,0.13725863,-0.06580638,0.99401664,1799.99975585,public-waveform-fixed-slice
BD-0007,97,0.39199997,0.07212898,-0.02251243,1.01939582,1799.99975585,public-waveform-fixed-slice
BD-0007,98,0.39599997,0.07965946,-0.01555871,0.94772416,1799.99975585,public-waveform-fixed-slice
BD-0007,99,0.39999997,-0.00018135,0.00832414,0.96001535,1799.99975585,public-waveform-fixed-slice
BD-0007,100,0.40399997,-0.20994402,0.07343196,0.95075780,1799.99975585,public-waveform-fixed-slice
BD-0007,101,0.40799997,-0.22464868,0.05423641,0.97009688,1799.99975585,public-waveform-fixed-slice
BD-0007,102,0.41199997,-0.04080829,-0.01837253,1.01922857,1799.99975585,public-waveform-fixed-slice
BD-0007,103,0.41599997,0.04823864,-0.05309677,0.99024534,1799.99975585,public-waveform-fixed-slice
BD-0007,104,0.41999997,-0.06575669,-0.01128625,1.06816303,1799.99975585,public-waveform-fixed-slice
BD-0007,105,0.42399997,-0.08049000,0.00300788,1.00394546,1799.99975585,public-waveform-fixed-slice
BD-0007,106,0.42799997,-0.02744221,-0.01553583,1.02086293,1799.99975585,public-waveform-fixed-slice
BD-0007,107,0.43199997,-0.20014870,0.02096748,1.01805472,1799.99975585,public-waveform-fixed-slice
BD-0007,108,0.43599997,-0.22540538,0.01899147,1.05711948,1799.99975585,public-waveform-fixed-slice
BD-0007,109,0.43999997,-0.20563542,0.00160169,1.02209603,1799.99975585,public-waveform-fixed-slice
BD-0007,110,0.44399996,-0.17234438,-0.00827503,1.05813968,1799.99975585,public-waveform-fixed-slice
BD-0007,111,0.44799996,-0.17861087,-0.01806259,1.01204359,1799.99975585,public-waveform-fixed-slice
BD-0007,112,0.45199996,-0.27317956,0.01141691,0.98567318,1799.99975585,public-waveform-fixed-slice
BD-0007,113,0.45599996,-0.29130274,0.02293252,1.02675139,1799.99975585,public-waveform-fixed-slice
BD-0007,114,0.45999996,-0.28048476,0.00455141,1.05172145,1799.99975585,public-waveform-fixed-slice
BD-0007,115,0.46399996,-0.17573472,-0.03383922,1.10025370,1799.99975585,public-waveform-fixed-slice
BD-0007,116,0.46799996,-0.18921680,-0.02620077,1.03059542,1799.99975585,public-waveform-fixed-slice
BD-0007,117,0.47199996,-0.26541808,-0.00002145,0.98953282,1799.99975585,public-waveform-fixed-slice
BD-0007,118,0.47599996,-0.35014608,0.02531337,0.94804489,1799.99975585,public-waveform-fixed-slice
BD-0007,119,0.47999996,-0.44745945,0.04538059,1.05597209,1799.99975585,public-waveform-fixed-slice
BD-0007,120,0.48399996,-0.49285224,0.03913831,1.02255392,1799.99975585,public-waveform-fixed-slice
BD-0007,121,0.48799996,-0.60257196,0.05405712,1.01974570,1799.99975585,public-waveform-fixed-slice
BD-0007,122,0.49199996,-0.65390628,0.05231237,0.95873951,1799.99975585,public-waveform-fixed-slice
BD-0007,123,0.49599996,-0.64016491,0.02485418,0.99418568,1799.99975585,public-waveform-fixed-slice
BD-0007,124,0.49999996,-0.63691657,0.01046991,1.05036330,1799.99975585,public-waveform-fixed-slice
BD-0007,125,0.50399996,-0.69747465,0.01212692,1.04252064,1799.99975585,public-waveform-fixed-slice
BD-0007,126,0.50799996,-0.67149353,-0.00992345,1.05037784,1799.99975585,public-waveform-fixed-slice
BD-0007,127,0.51199996,-0.63256752,-0.02004098,1.01736879,1799.99975585,public-waveform-fixed-slice
BD-0007,128,0.51599996,-0.64527642,-0.02255344,1.02119827,1799.99975585,public-waveform-fixed-slice
BD-0007,129,0.51999996,-0.66921383,-0.01784706,1.01839005,1799.99975585,public-waveform-fixed-slice
BD-0007,130,0.52399996,-0.64978581,-0.04339790,1.03530752,1799.99975585,public-waveform-fixed-slice
BD-0007,131,0.52799996,-0.66658103,-0.03422021,0.98678886,1799.99975585,public-waveform-fixed-slice
BD-0007,132,0.53199996,-0.66714501,-0.02361440,1.03491389,1799.99975585,public-waveform-fixed-slice
BD-0007,133,0.53599996,-0.81747347,0.01328039,0.97270959,1799.99975585,public-waveform-fixed-slice
BD-0007,134,0.53999996,-0.70360308,-0.01919698,0.99667388,1799.99975585,public-waveform-fixed-slice
BD-0007,135,0.54399996,-0.77740347,0.00251865,1.02607989,1799.99975585,public-waveform-fixed-slice
BD-0007,136,0.54799996,-0.71409064,-0.02848720,1.06514370,1799.99975585,public-waveform-fixed-slice
BD-0007,137,0.55199996,-0.72385859,-0.02054977,1.06032204,1799.99975585,public-waveform-fixed-slice
BD-0007,138,0.55599996,-0.69128233,-0.03141689,1.02086281,1799.99975585,public-waveform-fixed-slice
BD-0007,139,0.55999996,-0.65284407,-0.04389476,1.03917813,1799.99975585,public-waveform-fixed-slice
BD-0007,140,0.56399996,-0.63374984,-0.03248882,1.01582777,1799.99975585,public-waveform-fixed-slice
BD-0007,141,0.56799996,-0.74646401,0.02704620,1.10623395,1799.99975585,public-waveform-fixed-slice
BD-0007,142,0.57199996,-0.92707067,0.04047060,1.01845514,1799.99975585,public-waveform-fixed-slice
BD-0007,143,0.57599996,-0.96191871,0.04356431,1.01262688,1799.99975585,public-waveform-fixed-slice
BD-0007,144,0.57999996,-0.92048019,0.01484775,1.01746404,1799.99975585,public-waveform-fixed-slice
BD-0007,145,0.58399996,-0.71115654,-0.04592514,1.01968920,1799.99975585,public-waveform-fixed-slice
BD-0007,146,0.58799996,-0.64343953,-0.06437826,1.00237703,1799.99975585,public-waveform-fixed-slice
BD-0007,147,0.59199995,-0.62946170,-0.04931688,1.06802415,1799.99975585,public-waveform-fixed-slice
BD-0007,148,0.59599995,-0.66013997,-0.04079890,1.05071198,1799.99975585,public-waveform-fixed-slice
BD-0007,149,0.59999995,-0.58578187,-0.04193139,1.05394399,1799.99975585,public-waveform-fixed-slice
BD-0007,150,0.60399995,-0.81968963,0.02707481,1.02414536,1799.99975585,public-waveform-fixed-slice
BD-0007,151,0.60799995,-0.98142933,0.04919266,0.97704255,1799.99975585,public-waveform-fixed-slice
BD-0007,152,0.61199995,-0.68882548,-0.03148508,1.06946218,1799.99975585,public-waveform-fixed-slice
BD-0007,153,0.61599995,-0.74402368,-0.03109550,1.04752671,1799.99975585,public-waveform-fixed-slice
BD-0007,154,0.61999995,-0.66964381,-0.05078125,1.02518308,1799.99975585,public-waveform-fixed-slice
BD-0007,155,0.62399995,-0.63923555,-0.03472208,0.95089948,1799.99975585,public-waveform-fixed-slice
BD-0007,156,0.62799995,-0.73498314,0.00607681,1.00204265,1799.99975585,public-waveform-fixed-slice
BD-0007,157,0.63199995,-0.82993274,0.02751970,1.04252231,1799.99975585,public-waveform-fixed-slice
BD-0007,158,0.63599995,-0.66921031,-0.02354860,1.09668564,1799.99975585,public-waveform-fixed-slice
BD-0007,159,0.63999995,-0.79326432,0.01284909,1.01796710,1799.99975585,public-waveform-fixed-slice
BD-0007,160,0.64399995,-0.68902564,-0.02408599,0.97246938,1799.99975585,public-waveform-fixed-slice
BD-0007,161,0.64799995,-0.60442292,-0.03991508,1.00588512,1799.99975585,public-waveform-fixed-slice
BD-0007,162,0.65199995,-0.70226925,-0.00919771,1.01877582,1799.99975585,public-waveform-fixed-slice
BD-0007,163,0.65599995,-0.75771379,0.04567432,1.05623543,1799.99975585,public-waveform-fixed-slice
BD-0007,164,0.65999995,-0.68665271,0.00952172,0.97953027,1799.99975585,public-waveform-fixed-slice
BD-0007,165,0.66399995,-0.60859549,-0.02011394,0.98276215,1799.99975585,public-waveform-fixed-slice
BD-0007,166,0.66799995,-0.59093213,-0.02079749,0.98256397,1799.99975585,public-waveform-fixed-slice
BD-0007,167,0.67199995,-0.55517327,-0.04333519,1.03713726,1799.99975585,public-waveform-fixed-slice
BD-0007,168,0.67599995,-0.68802905,0.00687396,1.00170469,1799.99975585,public-waveform-fixed-slice
BD-0007,169,0.67999995,-0.84419900,0.06664955,1.05888998,1799.99975585,public-waveform-fixed-slice
BD-0007,170,0.68399995,-0.60020875,-0.01468777,0.96406435,1799.99975585,public-waveform-fixed-slice
BD-0007,171,0.68799995,-0.59256231,-0.03150844,1.00655734,1799.99975585,public-waveform-fixed-slice
BD-0007,172,0.69199995,-0.55037492,0.00142955,0.97918033,1799.99975585,public-waveform-fixed-slice
BD-0007,173,0.69599995,-0.50001829,0.01017212,0.97133851,1799.99975585,public-waveform-fixed-slice
BD-0007,174,0.69999995,-0.76551169,0.03505825,1.00134301,1799.99975585,public-waveform-fixed-slice
BD-0007,175,0.70399995,-0.58755308,-0.00747811,0.97034740,1799.99975585,public-waveform-fixed-slice
BD-0007,176,0.70799995,-0.58565926,-0.00327694,0.99330306,1799.99975585,public-waveform-fixed-slice
BD-0007,177,0.71199995,-0.64488410,-0.00219374,0.95928728,1799.99975585,public-waveform-fixed-slice
BD-0007,178,0.71599995,-0.68070262,0.01823198,1.00700414,1799.99975585,public-waveform-fixed-slice
BD-0007,179,0.71999995,-0.63825112,0.01713216,0.93271863,1799.99975585,public-waveform-fixed-slice
BD-0007,180,0.72399995,-0.45653656,-0.05442094,1.01406466,1799.99975585,public-waveform-fixed-slice
BD-0007,181,0.72799995,-0.45144096,-0.04327994,1.01125633,1799.99975585,public-waveform-fixed-slice
BD-0007,182,0.73199995,-0.50135141,-0.01105612,0.99495291,1799.99975585,public-waveform-fixed-slice
BD-0007,183,0.73599994,-0.52442729,0.00521636,0.96696031,1799.99975585,public-waveform-fixed-slice
BD-0007,184,0.73999994,-0.45505997,-0.01073300,0.95468360,1799.99975585,public-waveform-fixed-slice
BD-0007,185,0.74399994,-0.35192182,-0.04234516,1.01026356,1799.99975585,public-waveform-fixed-slice
BD-0007,186,0.74799994,-0.48595368,0.01736879,1.05738008,1799.99975585,public-waveform-fixed-slice
BD-0007,187,0.75199994,-0.46575424,0.03973746,0.97564142,1799.99975585,public-waveform-fixed-slice
BD-0007,188,0.75599994,-0.38377106,-0.03979569,0.92410361,1799.99975585,public-waveform-fixed-slice
BD-0007,189,0.75999994,-0.55458498,0.04893767,0.97278940,1799.99975585,public-waveform-fixed-slice
BD-0007,190,0.76399994,-0.47876295,0.00654196,0.98034489,1799.99975585,public-waveform-fixed-slice
BD-0007,191,0.76799994,-0.50426489,0.02501487,1.08909511,1799.99975585,public-waveform-fixed-slice
BD-0007,192,0.77199994,-0.40613290,-0.01678812,0.95896714,1799.99975585,public-waveform-fixed-slice
BD-0007,193,0.77599994,-0.20160871,-0.05665242,0.94687533,1799.99975585,public-waveform-fixed-slice
BD-0007,194,0.77999994,-0.41615381,-0.00854897,0.95284140,1799.99975585,public-waveform-fixed-slice
BD-0007,195,0.78399994,-0.40824815,0.04598176,0.98054063,1799.99975585,public-waveform-fixed-slice
BD-0007,196,0.78799994,-0.20105993,-0.05780434,0.99312722,1799.99975585,public-waveform-fixed-slice
BD-0007,197,0.79199994,-0.39032992,0.01761591,0.98612165,1799.99975585,public-waveform-fixed-slice
BD-0007,198,0.79599994,-0.38039824,0.03873491,0.91533410,1799.99975585,public-waveform-fixed-slice
BD-0007,199,0.79999994,-0.60939443,0.09428548,0.90001142,1799.99975585,public-waveform-fixed-slice
BD-0007,200,0.80399994,-0.18279892,-0.04624938,0.98707699,1799.99975585,public-waveform-fixed-slice
BD-0007,201,0.80799994,-0.41116440,0.00517153,0.90629005,1799.99975585,public-waveform-fixed-slice
BD-0007,202,0.81199994,-0.26242721,-0.00492310,0.93822860,1799.99975585,public-waveform-fixed-slice
BD-0007,203,0.81599994,-0.29158470,-0.00922107,0.89068222,1799.99975585,public-waveform-fixed-slice
BD-0007,204,0.81999994,-0.04490538,-0.05835771,0.85749816,1799.99975585,public-waveform-fixed-slice
BD-0007,205,0.82399994,-0.41347992,0.05154871,0.90023767,1799.99975585,public-waveform-fixed-slice
BD-0007,206,0.82799994,-0.51820635,0.10313272,0.87590193,1799.99975585,public-waveform-fixed-slice
BD-0007,207,0.83199994,-0.60511720,0.10041761,0.93757355,1799.99975585,public-waveform-fixed-slice
BD-0007,208,0.83599994,-0.20612382,-0.03569412,0.89157265,1799.99975585,public-waveform-fixed-slice
BD-0007,209,0.83999994,-0.46118503,0.00330710,0.85869693,1799.99975585,public-waveform-fixed-slice
BD-0007,210,0.84399994,-0.10626191,-0.07824802,0.90453225,1799.99975585,public-waveform-fixed-slice
BD-0007,211,0.84799994,-0.26415234,0.00949811,0.84190422,1799.99975585,public-waveform-fixed-slice
BD-0007,212,0.85199994,-0.56233716,0.09098243,0.87035435,1799.99975585,public-waveform-fixed-slice
BD-0007,213,0.85599994,-0.37721323,0.03558444,0.85962647,1799.99975585,public-waveform-fixed-slice
BD-0007,214,0.85999994,-0.38558727,0.01736307,0.81854850,1799.99975585,public-waveform-fixed-slice
BD-0007,215,0.86399994,-0.40225148,0.04783725,0.85954105,1799.99975585,public-waveform-fixed-slice
BD-0007,216,0.86799994,-0.27095869,-0.03370809,0.80285620,1799.99975585,public-waveform-fixed-slice
BD-0007,217,0.87199994,-0.64819991,0.09873580,0.73768430,1799.99975585,public-waveform-fixed-slice
BD-0007,218,0.87599994,-0.11748652,-0.08225440,0.76582056,1799.99975585,public-waveform-fixed-slice
BD-0007,219,0.87999993,-0.31843128,-0.03406143,0.87874311,1799.99975585,public-waveform-fixed-slice
BD-0007,220,0.88399993,-0.50391834,0.04449319,0.85669153,1799.99975585,public-waveform-fixed-slice
BD-0007,221,0.88799993,-0.13318322,-0.06008720,0.81500607,1799.99975585,public-waveform-fixed-slice
BD-0007,222,0.89199993,-0.25213345,-0.01818323,0.77015680,1799.99975585,public-waveform-fixed-slice
BD-0007,223,0.89599993,-0.49897617,0.05210065,0.75557965,1799.99975585,public-waveform-fixed-slice
BD-0007,224,0.89999993,-0.75814062,0.14642667,0.81482964,1799.99975585,public-waveform-fixed-slice
BD-0007,225,0.90399993,-0.31122508,-0.02881240,0.86487704,1799.99975585,public-waveform-fixed-slice
BD-0007,226,0.90799993,-0.45035985,-0.01242256,0.82918721,1799.99975585,public-waveform-fixed-slice
BD-0007,227,0.91199993,-0.20675410,-0.07242870,0.75620299,1799.99975585,public-waveform-fixed-slice
BD-0007,228,0.91599993,-0.47756931,0.02339172,0.67036634,1799.99975585,public-waveform-fixed-slice
BD-0007,229,0.91999993,-1.75646770,0.41337347,0.78116506,1799.99975585,public-waveform-fixed-slice
BD-0007,230,0.92399993,-2.37409329,0.53597593,0.75561285,1799.99975585,public-waveform-fixed-slice
BD-0007,231,0.92799993,-1.77687323,0.19907379,0.74213749,1799.99975585,public-waveform-fixed-slice
BD-0007,232,0.93199993,-5.75542736,1.18020820,0.71946460,1799.99975585,public-waveform-fixed-slice
BD-0007,233,0.93599993,-4.97421836,0.87763166,0.77485448,1799.99975585,public-waveform-fixed-slice
BD-0007,234,0.93999993,0.21169355,-1.10604000,0.68811619,1799.99975585,public-waveform-fixed-slice
BD-0007,235,0.94399993,1.21737396,-1.36728906,0.62222450,1799.99975585,public-waveform-fixed-slice
BD-0007,236,0.94799993,1.41466295,-1.06778430,0.24254781,1799.99975585,public-waveform-fixed-slice
BD-0007,237,0.95199993,-0.50290322,-0.17918872,-0.01976245,1799.99975585,public-waveform-fixed-slice
BD-0007,238,0.95599993,-1.23945689,0.21547269,0.18139854,1799.99975585,public-waveform-fixed-slice
BD-0007,239,0.95999993,-1.69923698,0.27911949,0.78618413,1799.99975585,public-waveform-fixed-slice
BD-0007,240,0.96399993,-0.58055323,-0.04368209,1.00121891,1799.99975585,public-waveform-fixed-slice
BD-0007,241,0.96799993,0.14638565,-0.32653045,0.96226996,1799.99975585,public-waveform-fixed-slice
BD-0007,242,0.97199993,-0.27828964,-0.14246177,0.81874203,1799.99975585,public-waveform-fixed-slice
BD-0007,243,0.97599993,-0.16386969,-0.05742263,0.71717411,1799.99975585,public-waveform-fixed-slice
BD-0007,244,0.97999993,0.02177118,-0.12531757,0.64016878,1799.99975585,public-waveform-fixed-slice
BD-0007,245,0.98399993,-0.37031024,0.03497505,0.76533949,1799.99975585,public-waveform-fixed-slice
BD-0007,246,0.98799993,-1.56808102,0.43648719,0.79458826,1799.99975585,public-waveform-fixed-slice
BD-0007,247,0.99199993,-0.21926707,-0.07972717,0.63604700,1799.99975585,public-waveform-fixed-slice
BD-0007,248,0.99599993,-0.51883089,-0.02562904,0.48333185,1799.99975585,public-waveform-fixed-slice
BD-0007,249,0.99999993,-0.06645131,-0.08509063,0.59618961,1799.99975585,public-waveform-fixed-slice
BD-0007,250,1.00399993,-0.43885293,-0.00413227,0.69731837,1799.99975585,public-waveform-fixed-slice
BD-0007,251,1.00799993,-0.57597178,0.09193229,0.62497442,1799.99975585,public-waveform-fixed-slice
BD-0007,252,1.01199993,-0.68254709,0.07767105,0.55425494,1799.99975585,public-waveform-fixed-slice
BD-0007,253,1.01599993,-0.20075850,-0.06671333,0.56477916,1799.99975585,public-waveform-fixed-slice
BD-0007,254,1.01999993,-0.10868304,-0.08995819,0.71215856,1799.99975585,public-waveform-fixed-slice
BD-0007,255,1.02399992,-0.40519014,0.02336025,0.87045609,1799.99975585,public-waveform-fixed-slice
BD-0007,256,1.02799992,-0.59948611,0.09348106,0.85396194,1799.99975585,public-waveform-fixed-slice
BD-0008,1,0.00800000,0.30373463,0.01257896,0.92171519,1799.99975585,public-waveform-fixed-slice
BD-0008,2,0.01199999,0.29840439,0.01500701,0.86444562,1799.99975585,public-waveform-fixed-slice
BD-0008,3,0.01599999,0.31961229,0.01586914,0.89679783,1799.99975585,public-waveform-fixed-slice
BD-0008,4,0.01999999,0.32510355,0.00739669,0.86872243,1799.99975585,public-waveform-fixed-slice
BD-0008,5,0.02399999,0.27353930,0.03266525,0.80845850,1799.99975585,public-waveform-fixed-slice
BD-0008,6,0.02799999,0.23527556,0.03978347,0.87605780,1799.99975585,public-waveform-fixed-slice
BD-0008,7,0.03199999,0.34729117,0.00454139,0.88923114,1799.99975585,public-waveform-fixed-slice
BD-0008,8,0.03599999,0.38189780,-0.00658607,0.89642870,1799.99975585,public-waveform-fixed-slice
BD-0008,9,0.03999999,0.39518764,-0.00568389,0.89451456,1799.99975585,public-waveform-fixed-slice
BD-0008,10,0.04399999,0.32988867,0.01742935,0.90674561,1799.99975585,public-waveform-fixed-slice
BD-0008,11,0.04799999,0.33090728,0.02077102,0.88776904,1799.99975585,public-waveform-fixed-slice
BD-0008,12,0.05199999,0.39143595,-0.00225448,0.88384145,1799.99975585,public-waveform-fixed-slice
BD-0008,13,0.05599999,0.39048922,0.00252151,0.83667755,1799.99975585,public-waveform-fixed-slice
BD-0008,14,0.05999999,0.37930333,0.00849914,0.85426926,1799.99975585,public-waveform-fixed-slice
BD-0008,15,0.06399999,0.46413493,-0.02202415,0.91134548,1799.99975585,public-waveform-fixed-slice
BD-0008,16,0.06799999,0.37034773,0.02614402,0.90805476,1799.99975585,public-waveform-fixed-slice
BD-0008,17,0.07199999,0.25910577,0.05393600,0.88251978,1799.99975585,public-waveform-fixed-slice
BD-0008,18,0.07599999,0.31928142,0.02919197,0.94592201,1799.99975585,public-waveform-fixed-slice
BD-0008,19,0.07999999,0.29467651,0.03044891,0.92943561,1799.99975585,public-waveform-fixed-slice
BD-0008,20,0.08399999,0.29022258,0.01699638,0.93881362,1799.99975585,public-waveform-fixed-slice
BD-0008,21,0.08799999,0.42689731,-0.01988792,0.93348383,1799.99975585,public-waveform-fixed-slice
BD-0008,22,0.09199999,0.31871807,0.01433944,1.00267255,1799.99975585,public-waveform-fixed-slice
BD-0008,23,0.09599999,0.40407657,-0.00479507,1.00964581,1799.99975585,public-waveform-fixed-slice
BD-0008,24,0.09999999,0.26463434,0.02792358,1.00991129,1799.99975585,public-waveform-fixed-slice
BD-0008,25,0.10399999,0.32275789,0.01500701,0.97095847,1799.99975585,public-waveform-fixed-slice
BD-0008,26,0.10799999,0.37458309,-0.00385284,1.00507104,1799.99975585,public-waveform-fixed-slice
BD-0008,27,0.11199999,0.50518250,-0.04500961,1.01094615,1799.99975585,public-waveform-fixed-slice
BD-0008,28,0.11599999,0.45157256,-0.01973342,0.96333235,1799.99975585,public-waveform-fixed-slice
BD-0008,29,0.11999999,0.51743501,-0.02890396,0.95075654,1799.99975585,public-waveform-fixed-slice
BD-0008,30,0.12399999,0.54586058,-0.02790069,0.97364020,1799.99975585,public-waveform-fixed-slice
BD-0008,31,0.12799999,0.50164049,-0.00922775,1.05353808,1799.99975585,public-waveform-fixed-slice
BD-0008,32,0.13199999,0.49224683,0.00141334,1.11991894,1799.99975585,public-waveform-fixed-slice
BD-0008,33,0.13599999,0.59199696,-0.03015899,1.13136732,1799.99975585,public-waveform-fixed-slice
BD-0008,34,0.13999999,0.52763539,-0.00652313,1.11769640,1799.99975585,public-waveform-fixed-slice
BD-0008,35,0.14399999,0.45321229,0.02165603,1.07211160,1799.99975585,public-waveform-fixed-slice
BD-0008,36,0.14799999,0.37630507,0.05321884,1.05004239,1799.99975585,public-waveform-fixed-slice
BD-0008,37,0.15199999,0.42208313,0.03027153,1.06225085,1799.99975585,public-waveform-fixed-slice
BD-0008,38,0.15599998,0.45806363,0.00296783,1.11357760,1799.99975585,public-waveform-fixed-slice
BD-0008,39,0.15999998,0.57725572,-0.02138519,1.14885222,1799.99975585,public-waveform-fixed-slice
BD-0008,40,0.16399998,0.45949465,0.00894165,1.19230580,1799.99975585,public-waveform-fixed-slice
BD-0008,41,0.16799998,0.49280387,0.01396560,1.24677991,1799.99975585,public-waveform-fixed-slice
BD-0008,42,0.17199998,0.47271621,0.01711654,1.20198476,1799.99975585,public-waveform-fixed-slice
BD-0008,43,0.17599998,0.56401562,-0.00276374,1.15917921,1799.99975585,public-waveform-fixed-slice
BD-0008,44,0.17999998,0.35578113,0.04818725,1.13844764,1799.99975585,public-waveform-fixed-slice
BD-0008,45,0.18399998,0.37579983,0.02779388,1.11143290,1799.99975585,public-waveform-fixed-slice
BD-0008,46,0.18799998,0.50423055,-0.00116729,1.19039702,1799.99975585,public-waveform-fixed-slice
BD-0008,47,0.19199998,0.57308644,-0.02412414,1.16735911,1799.99975585,public-waveform-fixed-slice
BD-0008,48,0.19599998,0.65134859,-0.04559326,1.24381816,1799.99975585,public-waveform-fixed-slice
BD-0008,49,0.19999998,0.64455342,-0.02980422,1.24437952,1799.99975585,public-waveform-fixed-slice
BD-0008,50,0.20399998,0.66123640,-0.03785514,1.21695506,1799.99975585,public-waveform-fixed-slice
BD-0008,51,0.20799998,0.72812610,-0.03640556,1.17080628,1799.99975585,public-waveform-fixed-slice
BD-0008,52,0.21199998,0.60327208,0.01044082,1.13048267,1799.99975585,public-waveform-fixed-slice
BD-0008,53,0.21599998,0.58974331,0.01259613,1.16817116,1799.99975585,public-waveform-fixed-slice
BD-0008,54,0.21999998,0.44100373,0.04079818,1.19488179,1799.99975585,public-waveform-fixed-slice
BD-0008,55,0.22399998,0.52471864,0.00318527,1.27841985,1799.99975585,public-waveform-fixed-slice
BD-0008,56,0.22799998,0.61962455,-0.00687789,1.33618867,1799.99975585,public-waveform-fixed-slice
BD-0008,57,0.23199998,0.55624806,0.00118637,1.31198036,1799.99975585,public-waveform-fixed-slice
BD-0008,58,0.23599998,0.59462434,0.00405502,1.20223069,1799.99975585,public-waveform-fixed-slice
BD-0008,59,0.23999998,0.53629988,0.00584411,1.13716852,1799.99975585,public-waveform-fixed-slice
BD-0008,60,0.24399998,0.74027383,-0.03925132,1.19635915,1799.99975585,public-waveform-fixed-slice
BD-0008,61,0.24799998,0.75992137,-0.03828811,1.25188159,1799.99975585,public-waveform-fixed-slice
