cycle_id,main_pressure_mean,return_pressure_mean,system_pressure_mean,motor_power_mean,main_flow_mean,tank_temperature_mean,system_vibration_mean,cooler_condition,cooler_state,cooler_severity,valve_condition,valve_state,valve_severity,pump_condition,pump_state,pump_severity,accumulator_condition,accumulator_state,accumulator_severity,stability_flag,stability_label,overall_severity,overall_severity_label,affected_component_count,automatic_maintenance_allowed,allowed_action,data_nature
1853,160.70333000000002,108.6558965,1.9504478333333333,2552.1923333333334,6.473155,36.35418333333334,0.5518166666666667,100.0,完全正常,normal,73.0,接近故障,critical,1.0,弱泄漏,degraded,115.0,轻微降低,degraded,0,稳定,2,临界,3,False,route_maintenance_review,public-derived-cycle-feature-table
1854,160.69441166666667,108.634094,1.9399776666666666,2552.1106333333337,6.475023333333334,36.34941666666667,0.5512833333333336,100.0,完全正常,normal,73.0,接近故障,critical,1.0,弱泄漏,degraded,115.0,轻微降低,degraded,0,稳定,2,临界,3,False,route_maintenance_review,public-derived-cycle-feature-table
1855,160.67706166666667,108.635167,1.9454268333333333,2551.872566666667,6.475413333333334,36.360099999999996,0.5509833333333333,100.0,完全正常,normal,73.0,接近故障,critical,1.0,弱泄漏,degraded,115.0,轻微降低,degraded,0,稳定,2,临界,3,False,route_maintenance_review,public-derived-cycle-feature-table
1856,160.725835,108.67709816666665,1.9425568333333334,2552.9192666666668,6.478891666666667,36.36434999999999,0.5505333333333333,100.0,完全正常,normal,73.0,接近故障,critical,1.0,弱泄漏,degraded,115.0,轻微降低,degraded,0,稳定,2,临界,3,False,route_maintenance_review,public-derived-cycle-feature-table
1857,160.73813833333335,108.64959666666668,1.9384823333333334,2551.8772000000004,6.474571666666668,36.37386666666667,0.5524166666666667,100.0,完全正常,normal,73.0,接近故障,critical,1.0,弱泄漏,degraded,115.0,轻微降低,degraded,0,稳定,2,临界,3,False,route_maintenance_review,public-derived-cycle-feature-table
1858,160.72864500000003,108.66328316666667,1.9461651666666666,2552.8470666666663,6.479291666666668,36.3704,0.5577000000000001,100.0,完全正常,normal,73.0,接近故障,critical,1.0,弱泄漏,degraded,115.0,轻微降低,degraded,0,稳定,2,临界,3,False,route_maintenance_review,public-derived-cycle-feature-table
1859,160.72724166666666,108.64360083333332,1.9400246666666667,2550.9256666666665,6.479621666666667,36.379883333333325,0.5496833333333334,100.0,完全正常,normal,73.0,接近故障,critical,1.0,弱泄漏,degraded,115.0,轻微降低,degraded,0,稳定,2,临界,3,False,route_maintenance_review,public-derived-cycle-feature-table
1860,160.63813333333334,108.89402083333333,1.9466618333333336,2552.3742666666667,6.511755000000002,36.36483333333333,0.5501166666666666,100.0,完全正常,normal,80.0,严重滞后,critical,1.0,弱泄漏,degraded,115.0,轻微降低,degraded,0,稳定,2,临界,3,False,route_maintenance_review,public-derived-cycle-feature-table
1861,160.62675333333334,108.90055816666666,1.9491173333333334,2552.474266666667,6.507991666666667,36.362066666666664,0.5515666666666666,100.0,完全正常,normal,80.0,严重滞后,critical,1.0,弱泄漏,degraded,115.0,轻微降低,degraded,0,稳定,2,临界,3,False,route_maintenance_review,public-derived-cycle-feature-table
1862,160.62238,108.88758333333334,1.9549313333333334,2552.934566666667,6.512728333333334,36.36826666666666,0.5504833333333333,100.0,完全正常,normal,80.0,严重滞后,critical,1.0,弱泄漏,degraded,115.0,轻微降低,degraded,0,稳定,2,临界,3,False,route_maintenance_review,public-derived-cycle-feature-table
1863,160.63619666666668,108.91687650000001,1.9583160000000002,2553.0564666666664,6.507815000000001,36.36323333333333,0.5488833333333335,100.0,完全正常,normal,80.0,严重滞后,critical,1.0,弱泄漏,degraded,115.0,轻微降低,degraded,0,稳定,2,临界,3,False,route_maintenance_review,public-derived-cycle-feature-table
1864,160.62918166666668,108.90850166666667,1.9476863333333332,2552.8727000000003,6.511198333333334,36.356899999999996,0.5518500000000001,100.0,完全正常,normal,80.0,严重滞后,critical,1.0,弱泄漏,degraded,115.0,轻微降低,degraded,0,稳定,2,临界,3,False,route_maintenance_review,public-derived-cycle-feature-table
1865,160.64425500000002,108.92509083333331,1.9473151666666666,2553.2968666666666,6.508651666666667,36.345400000000005,0.55105,100.0,完全正常,normal,80.0,严重滞后,critical,1.0,弱泄漏,degraded,115.0,轻微降低,degraded,0,稳定,2,临界,3,False,route_maintenance_review,public-derived-cycle-feature-table
1866,160.64032,108.92552883333333,1.9418665000000002,2552.752933333333,6.504918333333333,36.33056666666666,0.5544333333333333,100.0,完全正常,normal,80.0,严重滞后,critical,1.0,弱泄漏,degraded,115.0,轻微降低,degraded,0,稳定,2,临界,3,False,route_maintenance_review,public-derived-cycle-feature-table
1867,160.63437,108.90893516666667,1.9483615,2552.7241999999997,6.510316666666667,36.3258,0.5437,100.0,完全正常,normal,80.0,严重滞后,critical,1.0,弱泄漏,degraded,115.0,轻微降低,degraded,0,稳定,2,临界,3,False,route_maintenance_review,public-derived-cycle-feature-table
1868,160.66650166666668,108.92299316666667,1.9502073333333334,2553.166166666667,6.510393333333333,36.2977,0.5484666666666665,100.0,完全正常,normal,80.0,严重滞后,critical,1.0,弱泄漏,degraded,115.0,轻微降低,degraded,0,稳定,2,临界,3,False,route_maintenance_review,public-derived-cycle-feature-table
1869,160.66838166666665,108.9202995,1.9429076666666667,2552.383933333333,6.508161666666666,36.27998333333333,0.5485166666666667,100.0,完全正常,normal,80.0,严重滞后,critical,1.0,弱泄漏,degraded,115.0,轻微降低,degraded,0,稳定,2,临界,3,False,route_maintenance_review,public-derived-cycle-feature-table
1870,160.58794,109.149505,1.9562131666666664,2549.7716333333333,6.522123333333334,36.268383333333325,0.5453333333333333,100.0,完全正常,normal,90.0,轻微滞后,degraded,1.0,弱泄漏,degraded,115.0,轻微降低,degraded,0,稳定,1,退化,3,False,route_maintenance_review,public-derived-cycle-feature-table
1871,160.60795333333334,109.14079116666666,1.9558726666666668,2548.3564333333334,6.522031666666668,36.245749999999994,0.5501666666666666,100.0,完全正常,normal,90.0,轻微滞后,degraded,1.0,弱泄漏,degraded,115.0,轻微降低,degraded,0,稳定,1,退化,3,False,route_maintenance_review,public-derived-cycle-feature-table
1872,160.61731833333332,109.15099783333332,1.9549325000000002,2552.1049666666668,6.524448333333334,36.229850000000006,0.5519,100.0,完全正常,normal,90.0,轻微滞后,degraded,1.0,弱泄漏,degraded,115.0,轻微降低,degraded,0,稳定,1,退化,3,False,route_maintenance_review,public-derived-cycle-feature-table
1873,160.60476,109.117641,1.9559544999999998,2553.4896333333336,6.5205616666666675,36.20559999999999,0.5501,100.0,完全正常,normal,90.0,轻微滞后,degraded,1.0,弱泄漏,degraded,115.0,轻微降低,degraded,0,稳定,1,退化,3,False,route_maintenance_review,public-derived-cycle-feature-table
1874,160.61396,109.14231166666669,1.963663,2554.0056666666665,6.521966666666668,36.18671666666666,0.5449333333333333,100.0,完全正常,normal,90.0,轻微滞后,degraded,1.0,弱泄漏,degraded,115.0,轻微降低,degraded,0,稳定,1,退化,3,False,route_maintenance_review,public-derived-cycle-feature-table
1875,160.62649166666668,109.16218816666665,1.956055833333333,2555.3395333333333,6.523971666666666,36.175533333333334,0.5456833333333333,100.0,完全正常,normal,90.0,轻微滞后,degraded,1.0,弱泄漏,degraded,115.0,轻微降低,degraded,0,稳定,1,退化,3,False,route_maintenance_review,public-derived-cycle-feature-table
1876,160.6352633333333,109.18269183333335,1.9544923333333333,2554.6535,6.520581666666667,36.186083333333336,0.5473166666666667,100.0,完全正常,normal,90.0,轻微滞后,degraded,1.0,弱泄漏,degraded,115.0,轻微降低,degraded,0,稳定,1,退化,3,False,route_maintenance_review,public-derived-cycle-feature-table
1877,160.61994666666666,109.15223233333332,1.9514755000000001,2553.2308333333335,6.521091666666667,36.181666666666665,0.5421833333333335,100.0,完全正常,normal,90.0,轻微滞后,degraded,1.0,弱泄漏,degraded,115.0,轻微降低,degraded,0,稳定,1,退化,3,False,route_maintenance_review,public-derived-cycle-feature-table
1878,160.61619666666667,109.14973433333333,1.944223,2556.1392666666666,6.524216666666667,36.18811666666667,0.5498,100.0,完全正常,normal,90.0,轻微滞后,degraded,1.0,弱泄漏,degraded,115.0,轻微降低,degraded,0,稳定,1,退化,3,False,route_maintenance_review,public-derived-cycle-feature-table
1879,160.6101766666667,109.15688533333334,1.9386678333333336,2553.7001333333333,6.520081666666667,36.18778333333332,0.5398833333333334,100.0,完全正常,normal,90.0,轻微滞后,degraded,1.0,弱泄漏,degraded,115.0,轻微降低,degraded,0,稳定,1,退化,3,False,route_maintenance_review,public-derived-cycle-feature-table
1880,160.56538500000002,109.3014105,1.9486746666666666,2553.1261333333337,6.523953333333334,36.1697,0.5465166666666668,100.0,完全正常,normal,100.0,最佳状态,normal,1.0,弱泄漏,degraded,115.0,轻微降低,degraded,0,稳定,1,退化,2,False,route_maintenance_review,public-derived-cycle-feature-table
1881,160.55662666666666,109.29459166666668,1.9608988333333333,2552.9708333333333,6.520633333333333,36.142999999999994,0.54045,100.0,完全正常,normal,100.0,最佳状态,normal,1.0,弱泄漏,degraded,115.0,轻微降低,degraded,0,稳定,1,退化,2,False,route_maintenance_review,public-derived-cycle-feature-table
1882,160.57417833333335,109.30870633333333,1.9482369999999998,2552.4353,6.515829999999999,36.14591666666666,0.5433166666666668,100.0,完全正常,normal,100.0,最佳状态,normal,1.0,弱泄漏,degraded,115.0,轻微降低,degraded,0,稳定,1,退化,2,False,route_maintenance_review,public-derived-cycle-feature-table
1883,160.56275666666667,109.32381216666667,1.9487443333333334,2552.0713666666666,6.513335,36.13406666666666,0.5381833333333332,100.0,完全正常,normal,100.0,最佳状态,normal,1.0,弱泄漏,degraded,115.0,轻微降低,degraded,0,稳定,1,退化,2,False,route_maintenance_review,public-derived-cycle-feature-table
1884,160.5534,109.28923949999998,1.9550481666666668,2550.8816,6.5231683333333335,36.13505,0.5464333333333333,100.0,完全正常,normal,100.0,最佳状态,normal,1.0,弱泄漏,degraded,115.0,轻微降低,degraded,0,稳定,1,退化,2,False,route_maintenance_review,public-derived-cycle-feature-table
1885,160.55085833333334,109.30802216666665,1.951399,2550.631033333333,6.5192266666666665,36.13203333333333,0.5433333333333333,100.0,完全正常,normal,100.0,最佳状态,normal,1.0,弱泄漏,degraded,115.0,轻微降低,degraded,0,稳定,1,退化,2,False,route_maintenance_review,public-derived-cycle-feature-table
1886,160.57669833333333,109.31332166666668,1.9469228333333333,2550.0074666666665,6.515001666666667,36.120533333333334,0.54315,100.0,完全正常,normal,100.0,最佳状态,normal,1.0,弱泄漏,degraded,115.0,轻微降低,degraded,0,稳定,1,退化,2,False,route_maintenance_review,public-derived-cycle-feature-table
1887,160.56176833333333,109.30139983333333,1.9501348333333335,2551.5426666666667,6.51562,36.1234,0.5484333333333333,100.0,完全正常,normal,100.0,最佳状态,normal,1.0,弱泄漏,degraded,115.0,轻微降低,degraded,0,稳定,1,退化,2,False,route_maintenance_review,public-derived-cycle-feature-table
1888,160.58899833333334,109.32769233333333,1.9543018333333333,2552.4413,6.513016666666666,36.11208333333333,0.5386666666666666,100.0,完全正常,normal,100.0,最佳状态,normal,1.0,弱泄漏,degraded,115.0,轻微降低,degraded,0,稳定,1,退化,2,False,route_maintenance_review,public-derived-cycle-feature-table
1889,160.57456666666667,109.31894183333334,1.9483599999999999,2552.038966666667,6.514355,36.10573333333334,0.53515,100.0,完全正常,normal,100.0,最佳状态,normal,1.0,弱泄漏,degraded,115.0,轻微降低,degraded,0,稳定,1,退化,2,False,route_maintenance_review,public-derived-cycle-feature-table
1890,160.962575,109.57002116666666,2.0063545,2543.0011666666664,6.707005,36.10440000000001,0.5369833333333334,100.0,完全正常,normal,100.0,最佳状态,normal,0.0,无泄漏,normal,115.0,轻微降低,degraded,1,未稳定,1,退化,1,False,route_maintenance_review,public-derived-cycle-feature-table
1891,161.22656333333333,108.96724416666666,1.9923435,2544.7847666666667,6.660313333333334,36.1171,0.5401666666666667,100.0,完全正常,normal,73.0,接近故障,critical,0.0,无泄漏,normal,115.0,轻微降低,degraded,0,稳定,2,临界,2,False,route_maintenance_review,public-derived-cycle-feature-table
1892,161.2042316666667,108.95509183333333,1.9968188333333334,2544.3197,6.661321666666667,36.126333333333335,0.5395833333333333,100.0,完全正常,normal,73.0,接近故障,critical,0.0,无泄漏,normal,115.0,轻微降低,degraded,0,稳定,2,临界,2,False,route_maintenance_review,public-derived-cycle-feature-table
1893,161.19673166666666,108.99511650000001,1.9970168333333331,2544.956166666667,6.660915,36.146866666666675,0.5397833333333334,100.0,完全正常,normal,73.0,接近故障,critical,0.0,无泄漏,normal,115.0,轻微降低,degraded,0,稳定,2,临界,2,False,route_maintenance_review,public-derived-cycle-feature-table
1894,161.20174833333334,108.97758516666667,1.9964606666666664,2543.172666666667,6.658493333333333,36.1569,0.5368166666666666,100.0,完全正常,normal,73.0,接近故障,critical,0.0,无泄漏,normal,115.0,轻微降低,degraded,0,稳定,2,临界,2,False,route_maintenance_review,public-derived-cycle-feature-table
1895,161.225665,108.98566066666665,1.995286333333333,2541.447133333333,6.663606666666667,36.17656666666666,0.5408666666666667,100.0,完全正常,normal,73.0,接近故障,critical,0.0,无泄漏,normal,115.0,轻微降低,degraded,0,稳定,2,临界,2,False,route_maintenance_review,public-derived-cycle-feature-table
1896,161.211525,108.9647185,1.9929755000000002,2541.6928333333335,6.656009999999999,36.176233333333336,0.53415,100.0,完全正常,normal,73.0,接近故障,critical,0.0,无泄漏,normal,115.0,轻微降低,degraded,0,稳定,2,临界,2,False,route_maintenance_review,public-derived-cycle-feature-table
1897,161.20207833333336,108.95806300000001,1.987354,2542.3831999999998,6.660401666666667,36.182916666666664,0.5407166666666666,100.0,完全正常,normal,73.0,接近故障,critical,0.0,无泄漏,normal,115.0,轻微降低,degraded,0,稳定,2,临界,2,False,route_maintenance_review,public-derived-cycle-feature-table
1898,161.20905166666668,109.01071383333334,1.9854015,2542.4888666666666,6.663679999999999,36.192883333333334,0.5383,100.0,完全正常,normal,73.0,接近故障,critical,0.0,无泄漏,normal,115.0,轻微降低,degraded,0,稳定,2,临界,2,False,route_maintenance_review,public-derived-cycle-feature-table
1899,161.19865833333333,109.00553783333332,1.9899391666666666,2542.443733333333,6.66247,36.19434999999999,0.5415333333333334,100.0,完全正常,normal,73.0,接近故障,critical,0.0,无泄漏,normal,115.0,轻微降低,degraded,0,稳定,2,临界,2,False,route_maintenance_review,public-derived-cycle-feature-table
1900,161.18679333333333,108.97238966666667,1.9997855,2542.3768999999998,6.670381666666667,36.2027,0.5337333333333335,100.0,完全正常,normal,73.0,接近故障,critical,0.0,无泄漏,normal,115.0,轻微降低,degraded,0,稳定,2,临界,2,False,route_maintenance_review,public-derived-cycle-feature-table
1901,161.09790166666667,109.24149949999999,2.0020883333333335,2541.145133333333,6.685705,36.20081666666667,0.5335,100.0,完全正常,normal,80.0,严重滞后,critical,0.0,无泄漏,normal,115.0,轻微降低,degraded,0,稳定,2,临界,2,False,route_maintenance_review,public-derived-cycle-feature-table
1902,161.09026333333335,109.22048149999999,2.0057555,2541.3871333333336,6.692756666666668,36.198233333333334,0.53185,100.0,完全正常,normal,80.0,严重滞后,critical,0.0,无泄漏,normal,115.0,轻微降低,degraded,0,稳定,2,临界,2,False,route_maintenance_review,public-derived-cycle-feature-table
1903,161.09020666666666,109.22926766666667,1.9930856666666665,2542.444733333333,6.692294999999999,36.2093,0.54225,100.0,完全正常,normal,80.0,严重滞后,critical,0.0,无泄漏,normal,115.0,轻微降低,degraded,0,稳定,2,临界,2,False,route_maintenance_review,public-derived-cycle-feature-table
1904,161.10025666666664,109.22688000000001,1.9873526666666663,2542.2102666666665,6.69586,36.21945000000001,0.5383333333333334,100.0,完全正常,normal,80.0,严重滞后,critical,0.0,无泄漏,normal,115.0,轻微降低,degraded,0,稳定,2,临界,2,False,route_maintenance_review,public-derived-cycle-feature-table
1905,161.12974666666668,109.24357433333333,1.996698,2542.5290666666665,6.698285,36.22216666666667,0.5428166666666666,100.0,完全正常,normal,80.0,严重滞后,critical,0.0,无泄漏,normal,115.0,轻微降低,degraded,0,稳定,2,临界,2,False,route_maintenance_review,public-derived-cycle-feature-table
1906,161.10688333333334,109.22321733333334,1.9908206666666668,2541.4672,6.693803333333332,36.22631666666667,0.5351166666666667,100.0,完全正常,normal,80.0,严重滞后,critical,0.0,无泄漏,normal,115.0,轻微降低,degraded,0,稳定,2,临界,2,False,route_maintenance_review,public-derived-cycle-feature-table
1907,161.11730333333335,109.24407233333334,1.9938225000000003,2541.3794,6.694111666666666,36.23715,0.53495,100.0,完全正常,normal,80.0,严重滞后,critical,0.0,无泄漏,normal,115.0,轻微降低,degraded,0,稳定,2,临界,2,False,route_maintenance_review,public-derived-cycle-feature-table
1908,161.11454666666668,109.23765233333333,1.9950646666666665,2540.7340666666664,6.69238,36.24625,0.5355666666666666,100.0,完全正常,normal,80.0,严重滞后,critical,0.0,无泄漏,normal,115.0,轻微降低,degraded,0,稳定,2,临界,2,False,route_maintenance_review,public-derived-cycle-feature-table
1909,161.11985833333333,109.23990066666668,1.9977936666666665,2541.3448999999996,6.691721666666667,36.245400000000004,0.5319166666666667,100.0,完全正常,normal,80.0,严重滞后,critical,0.0,无泄漏,normal,115.0,轻微降低,degraded,0,稳定,2,临界,2,False,route_maintenance_review,public-derived-cycle-feature-table
1910,161.10855,109.234848,1.9967159999999997,2541.8379666666665,6.689653333333333,36.25430000000001,0.5366166666666667,100.0,完全正常,normal,80.0,严重滞后,critical,0.0,无泄漏,normal,115.0,轻微降低,degraded,0,稳定,2,临界,2,False,route_maintenance_review,public-derived-cycle-feature-table
1911,161.008225,109.42684716666666,2.009281666666667,2542.881033333333,6.705485,36.25673333333334,0.5374666666666668,100.0,完全正常,normal,90.0,轻微滞后,degraded,0.0,无泄漏,normal,115.0,轻微降低,degraded,0,稳定,1,退化,2,False,route_maintenance_review,public-derived-cycle-feature-table
1912,161.03351,109.452709,2.0091061666666667,2544.0098000000003,6.706168333333333,36.25621666666667,0.5302833333333334,100.0,完全正常,normal,90.0,轻微滞后,degraded,0.0,无泄漏,normal,115.0,轻微降低,degraded,0,稳定,1,退化,2,False,route_maintenance_review,public-derived-cycle-feature-table
1913,161.03953333333334,109.4457455,2.0003785,2544.4890333333333,6.703555,36.252316666666665,0.5354833333333334,100.0,完全正常,normal,90.0,轻微滞后,degraded,0.0,无泄漏,normal,115.0,轻微降低,degraded,0,稳定,1,退化,2,False,route_maintenance_review,public-derived-cycle-feature-table
1914,161.02566833333333,109.43645433333334,2.0025268333333335,2541.666266666666,6.703729999999999,36.25130000000001,0.5334833333333334,100.0,完全正常,normal,90.0,轻微滞后,degraded,0.0,无泄漏,normal,115.0,轻微降低,degraded,0,稳定,1,退化,2,False,route_maintenance_review,public-derived-cycle-feature-table
1915,161.02086333333332,109.439176,1.9992663333333334,2542.7478666666666,6.7025516666666665,36.25361666666666,0.5346833333333334,100.0,完全正常,normal,90.0,轻微滞后,degraded,0.0,无泄漏,normal,115.0,轻微降低,degraded,0,稳定,1,退化,2,False,route_maintenance_review,public-derived-cycle-feature-table
1916,161.03852166666667,109.47010083333333,1.9977408333333333,2544.993033333333,6.704413333333334,36.26518333333334,0.5333,100.0,完全正常,normal,90.0,轻微滞后,degraded,0.0,无泄漏,normal,115.0,轻微降低,degraded,0,稳定,1,退化,2,False,route_maintenance_review,public-derived-cycle-feature-table
1917,161.019615,109.42487483333332,1.998601,2540.8425,6.707610000000001,36.280300000000004,0.5365500000000001,100.0,完全正常,normal,90.0,轻微滞后,degraded,0.0,无泄漏,normal,115.0,轻微降低,degraded,0,稳定,1,退化,2,False,route_maintenance_review,public-derived-cycle-feature-table
1918,160.98809333333335,109.42290783333334,2.00286,2541.4128666666666,6.7072449999999995,36.2891,0.5340833333333334,100.0,完全正常,normal,90.0,轻微滞后,degraded,0.0,无泄漏,normal,115.0,轻微降低,degraded,0,稳定,1,退化,2,False,route_maintenance_review,public-derived-cycle-feature-table
1919,161.00650666666667,109.424375,2.0010193333333333,2540.5981666666667,6.707201666666666,36.30136666666667,0.5368666666666667,100.0,完全正常,normal,90.0,轻微滞后,degraded,0.0,无泄漏,normal,115.0,轻微降低,degraded,0,稳定,1,退化,2,False,route_maintenance_review,public-derived-cycle-feature-table
1920,161.00848833333333,109.43133966666666,1.9991596666666664,2544.0956333333334,6.704675000000001,36.29769999999999,0.5421833333333335,100.0,完全正常,normal,90.0,轻微滞后,degraded,0.0,无泄漏,normal,115.0,轻微降低,degraded,0,稳定,1,退化,2,False,route_maintenance_review,public-derived-cycle-feature-table
1921,160.93326666666667,109.5485775,2.001423,2543.2465666666662,6.702951666666666,36.3004,0.5405833333333334,100.0,完全正常,normal,100.0,最佳状态,normal,0.0,无泄漏,normal,115.0,轻微降低,degraded,0,稳定,1,退化,1,False,route_maintenance_review,public-derived-cycle-feature-table
1922,160.94871,109.56547016666667,2.0020398333333334,2542.2916666666665,6.699441666666666,36.308416666666666,0.5317500000000001,100.0,完全正常,normal,100.0,最佳状态,normal,0.0,无泄漏,normal,115.0,轻微降低,degraded,0,稳定,1,退化,1,False,route_maintenance_review,public-derived-cycle-feature-table
1923,160.94072833333334,109.5725065,1.9974311666666666,2540.0814666666665,6.705898333333333,36.321916666666674,0.5325166666666666,100.0,完全正常,normal,100.0,最佳状态,normal,0.0,无泄漏,normal,115.0,轻微降低,degraded,0,稳定,1,退化,1,False,route_maintenance_review,public-derived-cycle-feature-table
1924,160.95862333333332,109.55957516666669,2.009653166666667,2540.244333333333,6.70552,36.31206666666667,0.5347333333333334,100.0,完全正常,normal,100.0,最佳状态,normal,0.0,无泄漏,normal,115.0,轻微降低,degraded,0,稳定,1,退化,1,False,route_maintenance_review,public-derived-cycle-feature-table
1925,160.942635,109.57652816666666,2.0035793333333336,2537.1647666666668,6.693678333333334,36.32548333333333,0.5306833333333334,100.0,完全正常,normal,100.0,最佳状态,normal,0.0,无泄漏,normal,115.0,轻微降低,degraded,0,稳定,1,退化,1,False,route_maintenance_review,public-derived-cycle-feature-table
1926,160.92190499999998,109.55166,2.0117463333333334,2539.7113999999997,6.69639,36.309333333333335,0.5295833333333334,100.0,完全正常,normal,100.0,最佳状态,normal,0.0,无泄漏,normal,115.0,轻微降低,degraded,0,稳定,1,退化,1,False,route_maintenance_review,public-derived-cycle-feature-table
1927,160.91839500000003,109.52871083333334,2.0130625,2540.6379333333334,6.70547,36.32156666666667,0.5301833333333332,100.0,完全正常,normal,100.0,最佳状态,normal,0.0,无泄漏,normal,115.0,轻微降低,degraded,0,稳定,1,退化,1,False,route_maintenance_review,public-derived-cycle-feature-table
1928,160.93926166666668,109.55757033333333,2.0087046666666666,2542.0884666666666,6.705455000000001,36.32218333333334,0.5243666666666668,100.0,完全正常,normal,100.0,最佳状态,normal,0.0,无泄漏,normal,115.0,轻微降低,degraded,0,稳定,1,退化,1,False,route_maintenance_review,public-derived-cycle-feature-table
1929,160.93476333333334,109.5463145,2.0045266666666666,2540.6699,6.707768333333333,36.336,0.5306166666666665,100.0,完全正常,normal,100.0,最佳状态,normal,0.0,无泄漏,normal,115.0,轻微降低,degraded,0,稳定,1,退化,1,False,route_maintenance_review,public-derived-cycle-feature-table
1930,160.92297833333333,109.56506666666667,2.000682666666667,2537.7127666666665,6.705471666666667,36.340599999999995,0.5373166666666667,100.0,完全正常,normal,100.0,最佳状态,normal,0.0,无泄漏,normal,115.0,轻微降低,degraded,0,稳定,1,退化,1,False,route_maintenance_review,public-derived-cycle-feature-table
1931,160.87548333333334,109.52823966666666,2.010111,2542.2902,6.700166666666666,36.29743333333333,0.5370000000000001,100.0,完全正常,normal,100.0,最佳状态,normal,0.0,无泄漏,normal,100.0,严重降低,critical,1,未稳定,2,临界,1,False,route_maintenance_review,public-derived-cycle-feature-table
1932,160.92460833333334,109.52475133333334,1.9960775,2539.6926333333327,6.6934033333333325,36.30729999999999,0.5391666666666667,100.0,完全正常,normal,100.0,最佳状态,normal,0.0,无泄漏,normal,100.0,严重降低,critical,1,未稳定,2,临界,1,False,route_maintenance_review,public-derived-cycle-feature-table
1933,160.92307833333334,109.52848999999999,2.0063445,2541.9816333333333,6.691621666666668,36.311499999999995,0.5427666666666667,100.0,完全正常,normal,100.0,最佳状态,normal,0.0,无泄漏,normal,100.0,严重降低,critical,1,未稳定,2,临界,1,False,route_maintenance_review,public-derived-cycle-feature-table
1934,160.93701499999997,109.56049316666667,2.0023828333333333,2539.7588666666666,6.693453333333333,36.315250000000006,0.53205,100.0,完全正常,normal,100.0,最佳状态,normal,0.0,无泄漏,normal,100.0,严重降低,critical,1,未稳定,2,临界,1,False,route_maintenance_review,public-derived-cycle-feature-table
1935,160.92311166666664,109.52223916666668,1.9998211666666665,2542.893733333333,6.703078333333334,36.31678333333333,0.5371666666666667,100.0,完全正常,normal,100.0,最佳状态,normal,0.0,无泄漏,normal,100.0,严重降低,critical,1,未稳定,2,临界,1,False,route_maintenance_review,public-derived-cycle-feature-table
1936,160.9167666666667,109.52455466666666,1.9932268333333334,2539.2144,6.6903250000000005,36.31413333333333,0.5408000000000002,100.0,完全正常,normal,100.0,最佳状态,normal,0.0,无泄漏,normal,100.0,严重降低,critical,1,未稳定,2,临界,1,False,route_maintenance_review,public-derived-cycle-feature-table
1937,160.91895,109.53179133333333,2.000942333333333,2539.2180666666663,6.695339999999999,36.3202,0.53395,100.0,完全正常,normal,100.0,最佳状态,normal,0.0,无泄漏,normal,100.0,严重降低,critical,1,未稳定,2,临界,1,False,route_maintenance_review,public-derived-cycle-feature-table
1938,160.92954333333333,109.5431175,1.994277,2540.1246333333333,6.705621666666666,36.31706666666666,0.5357,100.0,完全正常,normal,100.0,最佳状态,normal,0.0,无泄漏,normal,100.0,严重降低,critical,1,未稳定,2,临界,1,False,route_maintenance_review,public-derived-cycle-feature-table
1939,160.93036666666666,109.54030466666666,2.0002676666666668,2537.388433333333,6.689101666666667,36.32045,0.5355000000000001,100.0,完全正常,normal,100.0,最佳状态,normal,0.0,无泄漏,normal,100.0,严重降低,critical,1,未稳定,2,临界,1,False,route_maintenance_review,public-derived-cycle-feature-table
1940,160.92855,109.54193849999999,1.9924008333333332,2537.5728999999997,6.70085,36.31858333333333,0.5440333333333334,100.0,完全正常,normal,100.0,最佳状态,normal,0.0,无泄漏,normal,100.0,严重降低,critical,1,未稳定,2,临界,1,False,route_maintenance_review,public-derived-cycle-feature-table
1941,160.26792833333332,109.0502135,1.9183171666666667,2566.7418333333335,6.419018333333334,36.311249999999994,0.5306166666666666,100.0,完全正常,normal,100.0,最佳状态,normal,2.0,严重泄漏,critical,100.0,严重降低,critical,1,未稳定,2,临界,2,False,route_maintenance_review,public-derived-cycle-feature-table
1942,160.47179166666666,108.47381283333335,1.9073829999999998,2567.4885666666664,6.381313333333333,36.271300000000004,0.5319333333333334,100.0,完全正常,normal,73.0,接近故障,critical,2.0,严重泄漏,critical,100.0,严重降低,critical,0,稳定,2,临界,3,False,route_maintenance_review,public-derived-cycle-feature-table
1943,160.47361166666667,108.48935533333334,1.9035259999999998,2568.706233333333,6.376779999999999,36.24974999999999,0.5394000000000001,100.0,完全正常,normal,73.0,接近故障,critical,2.0,严重泄漏,critical,100.0,严重降低,critical,0,稳定,2,临界,3,False,route_maintenance_review,public-derived-cycle-feature-table
1944,160.47217166666667,108.47290366666667,1.9124458333333332,2565.180633333333,6.378221666666667,36.219100000000005,0.5388333333333333,100.0,完全正常,normal,73.0,接近故障,critical,2.0,严重泄漏,critical,100.0,严重降低,critical,0,稳定,2,临界,3,False,route_maintenance_review,public-derived-cycle-feature-table
