source_row_index,timestamp,TP2,TP3,H1,DV_pressure,Reservoirs,Oil_temperature,Motor_current,COMP,DV_eletric,Towers,MPG,LPS,Pressure_switch,Oil_level,Caudal_impulses,known_failure_window,source_id,maintenance_action_allowed,data_nature
5640310,2020-04-18 04:11:19,8.944,8.756,-0.0079999999999991,2.01,8.76,73.025,5.6975,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5640320,2020-04-18 04:11:29,8.956,8.768,-0.009999999999998,2.014,8.772,73.125,5.7325,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5640330,2020-04-18 04:11:39,7.539999999999999,8.756,-0.0079999999999991,1.5940000000000012,8.758,73.15,5.460000000000001,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5640340,2020-04-18 04:11:49,8.726,8.736,-0.0079999999999991,1.942,8.74,73.44999999999999,5.602499999999999,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5640350,2020-04-18 04:11:59,8.902,8.742,-0.0079999999999991,1.9960000000000004,8.744,73.44999999999999,5.720000000000001,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5640360,2020-04-18 04:12:09,8.91,8.754,-0.0079999999999991,1.9960000000000004,8.756,73.42500000000001,5.7125,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5640370,2020-04-18 04:12:19,8.916,8.764,-0.0079999999999991,2.001999999999999,8.766,73.25,5.8225,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5640380,2020-04-18 04:12:29,8.924,8.772,-0.0060000000000002,2.006,8.776,73.32499999999999,5.694999999999999,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5640390,2020-04-18 04:12:38,7.904,8.756,-0.009999999999998,1.6959999999999995,8.758,73.32499999999999,5.532500000000001,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5640400,2020-04-18 04:12:48,8.904,8.74,-0.0079999999999991,1.994,8.744,73.475,5.66,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5640410,2020-04-18 04:12:58,8.952,8.758,-0.0079999999999991,2.01,8.76,73.64999999999999,5.705,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5640420,2020-04-18 04:13:08,8.964,8.772,-0.0060000000000002,2.014,8.776,73.64999999999999,5.694999999999999,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5640430,2020-04-18 04:13:18,8.976,8.788,-0.0060000000000002,2.0180000000000007,8.79,73.55000000000001,5.8325,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5640440,2020-04-18 04:13:28,8.986,8.802,-0.0060000000000002,2.022,8.802,73.52499999999999,5.807500000000001,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5640450,2020-04-18 04:13:38,7.704000000000001,8.784,-0.0060000000000002,1.6400000000000006,8.786,73.6,5.504999999999999,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5640460,2020-04-18 04:13:48,8.74,8.766,-0.0060000000000002,1.943999999999999,8.768,73.85,5.57,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5640470,2020-04-18 04:13:58,8.93,8.77,-0.0060000000000002,2.0,8.772,73.85,5.6625,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5640480,2020-04-18 04:14:08,8.938,8.78,-0.0060000000000002,2.004,8.784,73.75,5.672499999999999,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5640490,2020-04-18 04:14:18,8.94,8.79,-0.0079999999999991,2.007999999999999,8.794,73.625,5.815,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5640500,2020-04-18 04:14:27,8.95,8.8,-0.0060000000000002,2.0120000000000005,8.804,73.44999999999999,5.67,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5640510,2020-04-18 04:14:37,8.056,8.784,-0.0060000000000002,1.7460000000000004,8.784,73.44999999999999,5.482499999999998,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5640520,2020-04-18 04:14:47,8.956,8.77,-0.0060000000000002,2.007999999999999,8.77,73.64999999999999,5.674999999999999,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5640530,2020-04-18 04:14:57,8.98,8.784,-0.0079999999999991,2.016,8.788,73.625,5.772500000000001,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5640540,2020-04-18 04:15:07,8.99,8.8,-0.0079999999999991,2.022,8.802,73.42500000000001,5.702499999999999,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5640550,2020-04-18 04:15:17,8.996,8.814,-0.0079999999999991,2.022,8.816,73.35000000000001,5.682499999999999,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5640560,2020-04-18 04:15:27,9.008,8.824,-0.0079999999999991,2.026,8.826,73.15,5.845000000000001,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5640570,2020-04-18 04:15:37,7.704000000000001,8.806,-0.0079999999999991,1.6460000000000008,8.81,73.35000000000001,5.489999999999998,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5640580,2020-04-18 04:15:47,8.812,8.788,-0.0079999999999991,1.966000000000001,8.79,73.50000000000001,5.629999999999999,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5640590,2020-04-18 04:15:57,8.95,8.792,-0.0079999999999991,2.006,8.794,73.42500000000001,5.68,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5640600,2020-04-18 04:16:07,8.958,8.804,-0.0079999999999991,2.01,8.806,73.25,5.6775,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5640610,2020-04-18 04:16:16,8.964,8.814,-0.009999999999998,2.0120000000000005,8.816,73.025,5.6775,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5640620,2020-04-18 04:16:26,8.968,8.822,-0.009999999999998,2.014,8.826,73.05,5.725,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5640630,2020-04-18 04:16:36,8.062,8.806,-0.0079999999999991,1.748000000000001,8.808,73.275,5.5075,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5640640,2020-04-18 04:16:46,8.968,8.79,-0.0079999999999991,2.0120000000000005,8.794,73.32499999999999,5.709999999999999,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5640650,2020-04-18 04:16:56,9.0,8.806,-0.0079999999999991,2.02,8.806,73.25,5.720000000000001,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5640660,2020-04-18 04:17:06,9.008,8.82,-0.0079999999999991,2.024000000000001,8.822,73.15,5.869999999999999,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5640670,2020-04-18 04:17:16,9.016,8.832,-0.009999999999998,2.0279999999999987,8.834,73.15,5.6975,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5640680,2020-04-18 04:17:26,9.026,8.842,-0.009999999999998,2.032,8.844,73.05,5.890000000000001,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5640690,2020-04-18 04:17:36,7.862,8.822,-0.009999999999998,1.684000000000001,8.824,73.17499999999998,5.4175,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5640700,2020-04-18 04:17:46,8.81,8.804,-0.009999999999998,1.962,8.806,73.35000000000001,5.622499999999999,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5640710,2020-04-18 04:17:56,8.966,8.808,-0.009999999999998,2.0120000000000005,8.81,73.42500000000001,5.737500000000001,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5640720,2020-04-18 04:18:05,8.972,8.82,-0.009999999999998,2.014,8.82,73.25,5.802499999999998,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5640730,2020-04-18 04:18:15,8.974,8.828,-0.0079999999999991,2.016,8.83,73.025,5.727500000000001,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5640740,2020-04-18 04:18:25,8.984,8.836,-0.009999999999998,2.022,8.838,72.95,5.85,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5640750,2020-04-18 04:18:35,8.096,8.818,-0.009999999999998,1.7539999999999996,8.82,72.85,5.460000000000001,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5640760,2020-04-18 04:18:45,8.998,8.804,-0.0079999999999991,2.02,8.806,72.625,5.8325,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5640770,2020-04-18 04:18:55,9.012,8.818,-0.0079999999999991,2.026,8.82,72.625,5.8325,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5640780,2020-04-18 04:19:05,9.018,8.83,-0.0079999999999991,2.026,8.832,72.52499999999999,5.702499999999999,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5640790,2020-04-18 04:19:15,9.026,8.844,-0.0079999999999991,2.030000000000001,8.846,72.8,5.8475,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5640800,2020-04-18 04:19:25,8.61,8.832,-0.0079999999999991,1.958,8.834,72.95,5.6675,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5640810,2020-04-18 04:19:35,7.837999999999999,8.812,-0.009999999999998,1.6799999999999995,8.814,73.125,5.497499999999999,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5640820,2020-04-18 04:19:45,8.792,8.798,-0.0079999999999991,1.9640000000000004,8.798,73.35000000000001,5.745000000000001,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5640830,2020-04-18 04:19:55,8.956,8.798,-0.009999999999998,2.0120000000000005,8.802,73.64999999999999,5.780000000000001,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5640840,2020-04-18 04:20:04,8.964,8.81,-0.0079999999999991,2.014,8.81,73.30000000000001,5.727500000000001,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5640850,2020-04-18 04:20:14,8.966,8.816,-0.009999999999998,2.014,8.816,73.275,5.817499999999999,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5640860,2020-04-18 04:20:24,8.97,8.824,-0.0079999999999991,2.014,8.824,73.32499999999999,5.725,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5640870,2020-04-18 04:20:34,8.184,8.806,-0.0079999999999991,1.7859999999999996,8.808,73.37499999999999,5.664999999999999,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5640880,2020-04-18 04:20:44,8.986,8.794,-0.0079999999999991,2.0180000000000007,8.796,73.44999999999999,5.8125,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5640890,2020-04-18 04:20:54,9.002,8.808,-0.0079999999999991,2.022,8.81,73.52499999999999,5.709999999999999,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5640900,2020-04-18 04:21:04,9.012,8.82,-0.009999999999998,2.0279999999999987,8.822,73.30000000000001,5.6625,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5640910,2020-04-18 04:21:14,9.018,8.832,-0.009999999999998,2.030000000000001,8.836,73.275,5.7225,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5640920,2020-04-18 04:21:24,8.944,8.844,-0.009999999999998,2.026,8.848,73.2,5.7225,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5640930,2020-04-18 04:21:34,7.970000000000001,8.824,-0.0079999999999991,1.7199999999999989,8.826,73.42500000000001,5.592500000000001,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5640940,2020-04-18 04:21:44,8.87,8.806,-0.0079999999999991,1.9860000000000009,8.81,73.57499999999999,5.7775,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5640950,2020-04-18 04:21:53,8.968,8.81,-0.0079999999999991,2.014,8.814,73.725,5.692500000000001,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5640960,2020-04-18 04:22:03,8.972,8.82,-0.009999999999998,2.016,8.822,73.475,5.8375,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5640970,2020-04-18 04:22:13,8.974,8.828,-0.009999999999998,2.016,8.83,73.35000000000001,5.69,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5640980,2020-04-18 04:22:23,6.5920000000000005,8.834,-0.0079999999999991,1.3599999999999994,8.838,73.35000000000001,5.217499999999999,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5640990,2020-04-18 04:22:33,8.172,8.816,-0.009999999999998,1.7800000000000011,8.82,73.42500000000001,5.482499999999998,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5641000,2020-04-18 04:22:43,8.998,8.804,-0.009999999999998,2.02,8.806,73.50000000000001,5.674999999999999,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5641010,2020-04-18 04:22:53,9.01,8.818,-0.009999999999998,2.0279999999999987,8.82,73.44999999999999,5.7475000000000005,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5641020,2020-04-18 04:23:03,9.018,8.83,-0.009999999999998,2.0279999999999987,8.832,73.32499999999999,5.705,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5641030,2020-04-18 04:23:13,9.028,8.842,-0.0079999999999991,2.033999999999999,8.844,73.125,5.692500000000001,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5641040,2020-04-18 04:23:23,5.882,8.848,-0.009999999999998,1.128,8.852,73.17499999999998,5.035,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5641050,2020-04-18 04:23:33,7.946,8.832,-0.0079999999999991,1.7119999999999995,8.834,73.25,5.545,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5641060,2020-04-18 04:23:42,8.908,8.814,-0.0120000000000004,1.994,8.814,73.52499999999999,5.67,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5641070,2020-04-18 04:23:52,8.976,8.822,-0.0079999999999991,2.0180000000000007,8.822,73.475,5.727500000000001,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5641080,2020-04-18 04:24:02,8.98,8.828,-0.0079999999999991,2.0180000000000007,8.832,73.32499999999999,5.817499999999999,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5641090,2020-04-18 04:24:12,8.98,8.836,-0.0079999999999991,2.0180000000000007,8.836,73.25,5.727500000000001,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5641100,2020-04-18 04:24:22,6.422000000000001,8.84,-0.0079999999999991,1.268000000000001,8.842,73.15,5.19,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5641110,2020-04-18 04:24:32,8.27,8.822,-0.0079999999999991,1.808,8.826,73.35000000000001,5.497499999999999,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5641120,2020-04-18 04:24:42,9.008,8.812,-0.0079999999999991,2.022,8.814,73.475,5.6850000000000005,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5641130,2020-04-18 04:24:52,9.018,8.826,-0.0079999999999991,2.0279999999999987,8.83,73.35000000000001,5.767500000000002,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5641140,2020-04-18 04:25:02,9.028,8.84,-0.0079999999999991,2.032,8.842,73.15,5.83,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5641150,2020-04-18 04:25:12,9.036,8.848,-0.009999999999998,2.033999999999999,8.852,73.15,5.69,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5641160,2020-04-18 04:25:22,6.09,8.856,-0.009999999999998,1.1500000000000004,8.858,73.22500000000001,5.09,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5641170,2020-04-18 04:25:31,8.032,8.838,-0.009999999999998,1.7400000000000002,8.84,73.35000000000001,5.5975,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5641180,2020-04-18 04:25:41,8.89,8.82,-0.009999999999998,1.99,8.822,73.625,5.77,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5641190,2020-04-18 04:25:51,8.982,8.826,-0.009999999999998,2.0180000000000007,8.828,73.64999999999999,5.720000000000001,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5641200,2020-04-18 04:26:01,8.984,8.834,-0.009999999999998,2.0180000000000007,8.838,73.44999999999999,5.68,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5641210,2020-04-18 04:26:11,8.99,8.844,-0.009999999999998,2.022,8.844,73.42500000000001,5.865,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5641220,2020-04-18 04:26:21,6.3740000000000006,8.844,-0.0079999999999991,1.2560000000000002,8.848,73.37499999999999,5.145,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5641230,2020-04-18 04:26:31,8.35,8.826,-0.009999999999998,1.83,8.828,73.44999999999999,5.6875,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5641240,2020-04-18 04:26:41,9.014,8.816,-0.0079999999999991,2.0279999999999987,8.818,73.6,5.802499999999998,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5641250,2020-04-18 04:26:51,9.022,8.83,-0.0079999999999991,2.030000000000001,8.834,73.625,5.6850000000000005,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5641260,2020-04-18 04:27:01,9.03,8.844,-0.009999999999998,2.033999999999999,8.846,73.42500000000001,5.815,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5641270,2020-04-18 04:27:11,9.038,8.854,-0.009999999999998,2.036,8.858,73.37499999999999,5.797499999999999,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5641280,2020-04-18 04:27:20,6.061999999999999,8.858,-0.0079999999999991,1.138,8.862,73.35000000000001,5.225,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5641290,2020-04-18 04:27:30,8.124,8.84,-0.0079999999999991,1.768000000000001,8.842,73.52499999999999,5.5600000000000005,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5641300,2020-04-18 04:27:40,8.938,8.824,-0.0079999999999991,2.004,8.826,73.825,5.700000000000001,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5641310,2020-04-18 04:27:50,8.986,8.83,-0.009999999999998,2.0180000000000007,8.832,73.825,5.785,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5641320,2020-04-18 04:28:00,8.988,8.838,-0.0079999999999991,2.024000000000001,8.842,73.55000000000001,5.707500000000001,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5641330,2020-04-18 04:28:10,8.992,8.844,-0.009999999999998,2.022,8.846,73.6,5.82,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5641340,2020-04-18 04:28:20,6.648,8.85,-0.0079999999999991,1.3279999999999994,8.852,73.625,5.2075,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5641350,2020-04-18 04:28:30,8.35,8.832,-0.0079999999999991,1.8320000000000007,8.834,73.625,5.529999999999999,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5641360,2020-04-18 04:28:40,9.016,8.822,-0.0079999999999991,2.026,8.822,73.8,5.674999999999999,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5641370,2020-04-18 04:28:50,9.026,8.838,-0.0079999999999991,2.0279999999999987,8.838,73.625,5.6875,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5641380,2020-04-18 04:29:00,9.036,8.848,-0.0060000000000002,2.033999999999999,8.85,73.22500000000001,5.802499999999998,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5641390,2020-04-18 04:29:09,9.044,8.86,-0.0079999999999991,2.0380000000000003,8.86,73.17499999999998,5.800000000000001,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5641400,2020-04-18 04:29:19,6.394,8.864,-0.0079999999999991,1.25,8.862,73.22500000000001,5.142500000000002,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5641410,2020-04-18 04:29:29,8.14,8.846,-0.0079999999999991,1.768000000000001,8.846,73.44999999999999,5.504999999999999,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5641420,2020-04-18 04:29:39,8.938,8.828,-0.0060000000000002,2.001999999999999,8.83,73.675,5.664999999999999,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5641430,2020-04-18 04:29:49,8.988,8.834,-0.0060000000000002,2.016,8.834,73.52499999999999,5.8475,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5641440,2020-04-18 04:29:59,8.992,8.844,-0.0040000000000013,2.0180000000000007,8.844,73.44999999999999,5.8325,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5641450,2020-04-18 04:30:09,8.994,8.85,-0.0060000000000002,2.02,8.85,73.32499999999999,5.700000000000001,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5641460,2020-04-18 04:30:19,6.69,8.852,-0.0060000000000002,1.33,8.852,73.52499999999999,5.2325,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5641470,2020-04-18 04:30:29,8.366,8.834,-0.0060000000000002,1.834,8.836,73.64999999999999,5.6875,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5641480,2020-04-18 04:30:39,9.022,8.828,-0.0060000000000002,2.0279999999999987,8.828,73.725,5.807500000000001,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5641490,2020-04-18 04:30:49,9.03,8.84,-0.0079999999999991,2.0279999999999987,8.842,73.725,5.754999999999999,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5641500,2020-04-18 04:30:58,9.036,8.852,-0.0079999999999991,2.033999999999999,8.854,73.35000000000001,5.780000000000001,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5641510,2020-04-18 04:31:08,9.046,8.866,-0.0060000000000002,2.0380000000000003,8.866,73.35000000000001,5.772500000000001,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
5641520,2020-04-18 04:31:18,6.4,8.868,-0.0060000000000002,1.251999999999999,8.868,73.35000000000001,5.229999999999999,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,True,DATA-09,False,public-derived-contiguous-slice
